0x0	0xc
0x1a	0x2b
0x1161	0x11630x1107
0x143a	0x143c0x13f3
0x1542	0x1544
0x1ebf	0x1ec1
0x2282	0x2292
0x28b2	0x28c2
0x2a83	0x2abc
0x3336	0x3346
0x337a	0x3386
0x375c	0x3792
0x3a160x3981	0x3a280x3981
0x10	0x1a
0x22b	0x237
0x130	0x13c
0xb8	0xc4
0x87	0x93
0xff	0x10b
0x1b3	0x1bf
0x182	0x18e
0x1fa	0x206
0x331	0x33d
0x2b9	0x2c5
0x288	0x294
0x300	0x30c
0x3b4	0x3c0
0x383	0x38f
0x3f0	0x3fb
0xbe7	0xc08
0xdaa	0xdbe
0x1107	0x1129
0x118c	0x11a0
0x129b	0x12a7
0x12c2	0x12d6
0x137f	0x1393
0x13f3	0x1416
0x1937	0x194b
0x1bdc	0x1bf2
0x1ff0	0x2006
0x2197	0x21ab
0x21f0	0x2212
0x2496	0x24ae
0x24da	0x24ee
0xc17	0xc57
0xc5b	0xc66
0x2e96	0x2ec4
0xe0f	0xe15
0xe51	0xe57
0x1140	0x1161
0xe5	0xf0
0x117f	0x11820x1107
0x11eb	0x11f1
0x1225	0x122b
0x1434	0x143a
0x144f	0x1464
0x1465	0x146b
0x147f	0x1485
0x14ba	0x14ce
0x14d2	0x14dd
0x1529	0x153b
0x153c	0x1542
0x1550	0x1559
0x155f	0x1569
0x1956	0x1978
0x1983	0x19b8
0x19bc	0x19c7
0x3c0f	0x3c12
0x1c16	0x1c1f
0x3cc1	0x3ce2
0x1d13	0x1d27
0x1d2b	0x1d36
0x1d98	0x1dac
0x1db0	0x1dbb
0x1de8	0x1df2
0x1df5	0x1dfb
0x1e0a	0x1e41
0x1e45	0x1e50
0x1ea7	0x1eb8
0x1eb9	0x1ebf
0x1edf	0x1ef0
0x1ef1	0x1ef7
0x1f07	0x1f18
0x1f19	0x1f1f
0x1f2f	0x1f40
0x1f41	0x1f47
0x1f4d	0x1f5c
0x201d	0x2040
0x205e	0x2064
0x206a	0x209f
0x20a3	0x20ae
0x20db	0x2119
0x211d	0x2128
0x2155	0x2164
0x2229	0x224a
0x2250	0x2282
0x22b5	0x22c4
0x3d64	0x3d86
0x22c5	0x22cb
0x22de	0x2310
0x2311	0x2313
0x2342	0x2356
0x235a	0x2365
0x2392	0x2397
0x23ad	0x23c2
0x23c3	0x23c9
0x23dd	0x23e4
0x23f2	0x2432
0x2436	0x2441
0x2500	0x2522
0x2575	0x257b
0x2590	0x259a
0x261b	0x2621
0x25c9	0x25dd
0x25e1	0x25ec
0x2619	0x261b
0x2707	0x2710
0x276d	0x2781
0x2785	0x2790
0x27bd	0x27cd
0x27e4	0x27eb
0x280e	0x2817
0x282f	0x2860
0x286e	0x28b2
0x28e0	0x28f0
0x28c2	0x28e0
0x2935	0x293e
0x290e	0x2926
0x28f0	0x28f9
0x293f	0x295f
0x2960	0x2989
0x2a6b	0x2a78
0x2a7d	0x2a83
0x2c58	0x2c5f
0x2ac0	0x2acb
0x2b16	0x2b1f
0x42db	0x42ea
0x430a	0x431a
0x2ec5	0x2ed0
0x2ee2	0x2ef5
0x32f7	0x3336
0x3364	0x3370
0x3346	0x3364
0x36b2	0x36c1
0x33bd	0x33d1
0x33d5	0x33e0
0x340d	0x3425
0x34a5	0x34b9
0x34bd	0x34c8
0x34f5	0x3501
0x3544	0x3559
0x355a	0x3560
0x358e	0x359f
0x35a0	0x35a6
0x35d4	0x35e8
0x35e9	0x35ef
0x3605	0x3620
0x3633	0x3647
0x3648	0x364e
0x3678	0x368c
0x368d	0x3693
0x3370	0x337a
0x3744	0x3751
0x3756	0x375c
0x3928	0x392f
0x3796	0x37a1
0x37e6	0x37ef
0x3ba9	0x3bbb
