0x1091	0x1093
0x10a4	0x10cb
0x10cd	0x10fd
0x134a	0x1373
0x13f3	0x1569
0x191f	0x191f
0x1937	0x1a8c
0x1ab5	0x1b31
0x1b4e	0x1ba6
0x1c46	0x1cd5
0x1cdd	0x1f5c
0x21f0	0x2489
0x24da	0x266a
0x26f9	0x272b
0x2736	0x29f5
0x2a1e	0x2c8b
0x2efe	0x2efe
0x36f7	0x395b
0x3b72	0x3b85
0x3b92	0x3bdf
0x3be6	0x3c0a
0x3d64	0x3e74
0x460f	0x465c
0x4677	0x4677
0x4686	0x4750
0x476f	0x4802
0x495b	0x497a
0x49ba	0x49ba
0x4cab	0x4d25
0x4dea	0x4e2d
0x5b3c	0x5b5b
0x5b63	0x5b7a
0x5b84	0x5b84
0x5b8a	0x5b8a
0x5b8e	0x5b8e
0x5ba2	0x5ba2
0x5be9	0x5c0d
0x5fa8	0x5fa8
0x6038	0x6038
0x607e	0x607e
0xa9a	0x63d2
0xbe7	0x641c
0xdaa	0x64ff
0x118c	0x6693
0x1270	0x66c6
0x12c2	0x6713
0x1345	0x6743
0x137f	0x6767
0x13f3	0x67bf
0x13f3	0x67e7
0x1572	0x680f
0x1bdc	0x68fd
0x1cdd	0x6924
0x1cdd	0x694b
0x1f93	0x699a
0x2197	0x69e4
0x21f0	0x6a64
0x24da	0x6ab0
0x24da	0x6ad5
0x24da	0x6afa
0x2695	0x6b1f
0x26f9	0x6b41
0x2736	0x6b8f
0x2736	0x6bb3
0x2736	0x6bd7
0x2a1e	0x6bfb
0x2a1e	0x6c22
0x2e96	0x6c49
0x2f05	0x6c6f
0x32ea	0x6c94
0x32ea	0x6cbd
0x32ea	0x6ce6
0x32ea	0x6d0f
0x32ea	0x6d38
0x32ea	0x6d61
0x32ea	0x6d8a
0x32ea	0x6db3
0x32ea	0x6ddc
0x36f7	0x6e05
0x36f7	0x6e2b
0x3b92	0x6e51
0x3d64	0x6e9f
0x3d64	0x6ec4
0x3d64	0x6ee9
0x3e86	0x6f0e
0x3ec1	0x6f38
0x41de	0x7065
0x4236	0x70b1
0x4278	0x70d7
0x42b6	0x70ff
0x42db	0x7127
0x430a	0x7176
0x4332	0x71c5
0x4386	0x71ed
0x456a	0x7289
0x456a	0x72b0
0x45c2	0x72dd
0x45c2	0x7304
0x460f	0x7331
0x4686	0x7357
0x4686	0x737d
0x476f	0x73a3
0x476f	0x73c9
0x484b	0x7417
0x487e	0x743d
0x487e	0x7463
0x48cf	0x74b3
0x48f6	0x7503
0x48f6	0x7529
0x491c	0x754f
0x491c	0x7575
0x491c	0x759b
0x495b	0x75c1
0x49cd	0x760f
0x49cd	0x7633
0x4a5b	0x7657
0x4a79	0x7679
0x4a84	0x769e
0x4a8f	0x76e7
0x4b0e	0x7734
0x4b7e	0x775d
0x4b89	0x7782
0x4b94	0x77a7
0x4b9f	0x77cc
0x4baa	0x77f1
0x4bb5	0x7816
0x4bc0	0x783b
0x4bde	0x7862
0x4bfc	0x7889
0x4e7b	0x78dd
0x4ec3	0x7906
0x4f23	0x7958
0x4f58	0x797f
0x4fdc	0x79aa
0x4ffa	0x79d1
0x5018	0x79f8
0x5036	0x7a1f
0x5085	0x7a48
0x50a3	0x7a6f
0x50c1	0x7a96
0x50df	0x7abd
0x5154	0x7b36
0x5163	0x7b5b
0x516c	0x7b80
0x51c5	0x7baa
0x5213	0x7bd4
0x521c	0x7bf9
0x578a	0x7c43
0x5793	0x7c68
0x7c8d	0x7c8d
0x57a5	0x7cd4
0x57b3	0x7cf9
0x57f7	0x7d6a
0x5808	0x7d90
0x5819	0x7db6
0x5827	0x7ddb
0x584f	0x7e02
0x586b	0x7e27
0x5886	0x7e4d
