0x2c5f	0x430a	0	Regular
0x392f	0x430a	0	Regular
0x2b69	0x42db	0	Regular
0x2bb9	0x430a	0	Regular
0x3839	0x42db	0	Regular
0x3889	0x430a	0	Regular
0x4236B0x2afe	0x487e	0	Regular
0x4236B0x37ce	0x487e	0	Regular
0x4236B0x4280	0x487e	0	Regular
0x4236B0x4357	0x487e	0	Regular
0x4236B0x42180x2a1e	0x487e	0	Regular
0x4236B0x42180x2cb2	0x487e	0	Regular
0x4236B0x42180x1572B0x657	0x487e	0	Regular
0x4236B0x4551B0x10c3B0x567	0x487e	0	Regular
0x4236B0x4505B0x10c3B0x567	0x487e	0	Regular
0x4236B0x4526B0x10c3B0x567	0x487e	0	Regular
0x4236B0x42180x1572B0xa680xa38B0x460	0x487e	0	Regular
0x4236B0x4551B0xf630xeb9B0x511	0x487e	0	Regular
0x4236B0x4505B0xf630xeb9B0x511	0x487e	0	Regular
0x4236B0x4526B0xf630xeb9B0x511	0x487e	0	Regular
0x4236B0x4551B0xf630x16faB0x66a	0x487e	0	Regular
0x4236B0x4505B0xf630x16faB0x66a	0x487e	0	Regular
0x4236B0x4526B0xf630x16faB0x66a	0x487e	0	Regular
0x6fb2B0x858	0x430a	0	Regular
0x701dB0x858	0x430a	0	Regular
0x4236B0x4551B0x1fe7B0x858	0x487e	0	Regular
0x4236B0x4505B0x1fe7B0x858	0x487e	0	Regular
0x4236B0x4526B0x1fe7B0x858	0x487e	0	Regular
0x4236B0x42180x1572B0xa680x2695B0x8e2	0x487e	0	Regular
