0x0	0x80
0x2	0x40
0x8	0x10
0xc	0x0
0x12	0x4
0x1a	0x0
0x1d	0xe0
0x21	0x731f0c2b
0x27	0x22b
0x2c	0xbdcdc258
0x32	0x130
0x37	0xdce15449
0x3d	0xb8
0x42	0xe8755446
0x48	0x87
0x4d	0xe8755446
0x58	0xe9af0292
0x63	0xeabe7d91
0x6e	0xede4edd0
0x79	0xf851a440
0x83	0x5cd9
0x89	0xdce15449
0x94	0xdcfbc0c7
0x9f	0xe4028eee
0xaa	0xe6653f3d
0xb4	0x5cfd
0xba	0xcc7ebdc4
0xc0	0xff
0xc5	0xcc7ebdc4
0xd0	0xce485c5e
0xdb	0xd02f7351
0xe6	0xd9226ced
0xf1	0xda3d454c
0xfb	0x5d21
0x101	0xbdcdc258
0x10c	0xc2998238
0x117	0xc488847b
0x122	0xca0af043
0x12c	0x5d45
0x132	0x9d1b5a0a
0x138	0x1b3
0x13d	0xabfceffc
0x143	0x182
0x148	0xabfceffc
0x153	0xac0b0bb7
0x15e	0xb0772d0b
0x169	0xb21be7fd
0x174	0xbb82aa5e
0x17e	0x5d69
0x184	0x9d1b5a0a
0x18f	0xa76b3fda
0x19a	0xa7f0e231
0x1a5	0xaa900754
0x1af	0x5d8d
0x1b5	0x8c57804e
0x1bb	0x1fa
0x1c0	0x8c57804e
0x1cb	0x8e8f294b
0x1d6	0x8ebf6364
0x1e1	0x929fe9a1
0x1ec	0x94b2294b
0x1f6	0x5db1
0x1fc	0x731f0c2b
0x207	0x747026c9
0x212	0x7dc0d1d0
0x21d	0x87f76303
0x227	0x5dd5
0x22d	0x4ada90af
0x233	0x331
0x238	0x5ec88c79
0x23e	0x2b9
0x243	0x6a491112
0x249	0x288
0x24e	0x6a491112
0x259	0x6a56947e
0x264	0x6b79c38d
0x26f	0x6d154ea5
0x27a	0x6d35bf91
0x284	0x5df9
0x28a	0x5ec88c79
0x295	0x5f5af1aa
0x2a0	0x5fc7e71e
0x2ab	0x6810dfa6
0x2b5	0x5e1d
0x2bb	0x4fd42e17
0x2c1	0x300
0x2c6	0x4fd42e17
0x2d1	0x51dff989
0x2dc	0x52d84d1e
0x2e7	0x55ee1fe1
0x2f2	0x5c778605
0x2fc	0x5e41
0x302	0x4ada90af
0x30d	0x4d8e5037
0x318	0x4e79238f
0x323	0x4ef4c3e1
0x32d	0x5e65
0x333	0x26782247
0x339	0x3b4
0x33e	0x3bcf7ec1
0x344	0x383
0x349	0x3bcf7ec1
0x354	0x3c94786f
0x35f	0x41c728b9
0x36a	0x42cbb15c
0x375	0x47ef3b3b
0x37f	0x5e89
0x385	0x26782247
0x390	0x2d70db78
0x39b	0x317b0b77
0x3a6	0x3aa729b4
0x3b0	0x5ead
0x3b6	0x1d7b33d7
0x3bc	0x3f0
0x3c1	0x1d7b33d7
0x3cc	0x1ededc91
0x3d7	0x24008a62
0x3e2	0x24a3d622
0x3ec	0x5ed1
0x3f2	0x7e3dd2
0x3fc	0x18c882a5
0x407	0x1c3db2e0
0x412	0x1d504dc6
0x41d	0x0
0x422	0x429
0x425	0x915
0x440	0x429
0x443	0x44d
0x447	0x4
0x449	0x5036
0x44e	0x91a
0x453	0x5f1d
0x456	0x460
0x45a	0x4
0x45c	0x4e7b
0x461	0xa38
0x468	0x5f3e
0x46b	0x475
0x46f	0x4
0x471	0x5018
0x476	0xa9a
0x47b	0x48d
0x47e	0x488
0x482	0x4
0x484	0x4bc0
0x489	0xbce
0x49b	0x5f87
0x49e	0x4a8
0x4a2	0x4
0x4a4	0x4d93
0x4ae	0x48d
0x4b1	0x4bb
0x4b5	0x4
0x4b7	0x4d32
0x4bc	0xbe7
0x4c1	0x4c8
0x4c4	0xcbc
0x4d6	0x4c8
0x4d9	0xccb
0x4de	0x429
0x4e1	0x4eb
0x4e5	0x4
0x4e7	0x4fdc
0x4ec	0xcda
0x4f1	0x48d
0x4f4	0x4fe
0x4f8	0x4
0x4fa	0x50a3
0x4ff	0xdaa
0x504	0x5ff6
0x507	0x511
0x50b	0x4
0x50d	0x4bc0
0x512	0xeb9
0x517	0x429
0x51a	0x524
0x51e	0x4
0x520	0x5036
0x525	0xf77
0x52a	0x429
0x52d	0x107b
0x532	0x6017
0x535	0x53f
0x539	0x4
0x53b	0x4e37
0x545	0x48d
0x548	0x1091
0x54d	0x605d
0x550	0x55a
0x554	0x4
0x556	0x4cab
0x55b	0x607e
0x560	0x48d
0x563	0x109e
0x568	0x60a5
0x56b	0x10a4
0x570	0x582
0x573	0x57d
0x577	0x4
0x579	0x4e37
0x57e	0x10cd
0x592	0x48d
0x595	0x59f
0x599	0x4
0x59b	0x4dea
0x5a0	0x1107
0x5a5	0x48d
0x5a8	0x5b2
0x5ac	0x4
0x5ae	0x50a3
0x5b3	0x118c
0x5b8	0x60ee
0x5bb	0x5c5
0x5bf	0x4
0x5c1	0x4e37
0x5c6	0x1270
0x5cb	0x5dd
0x5ce	0x5d8
0x5d2	0x4
0x5d4	0x50a3
0x5d9	0x129b
0x5eb	0x48d
0x5ee	0x5f8
0x5f2	0x4
0x5f4	0x5018
0x5f9	0x12c2
0x5fe	0x6137
0x601	0x60b
0x605	0x4
0x607	0x4dea
0x60c	0x1345
0x611	0x582
0x614	0x61e
0x618	0x4
0x61a	0x4bc0
