3IR,blockname,leftvariable,rightvariable,option,functionname,functiontype,callersource,constant,memloc,succ
"    0x39: SSTORE v37(0xe0), v34(0xa8c0)",0x0,0,"0,v37,v34",SSTORE,0,0,False,0,0,"0x41, 0x45"
    0x3a: v3a = CALLVALUE ,0x0,v3a,0,CALLVALUE,0,0,False,0,0,"0x41, 0x45"
    0x3c: v3c = ISZERO v3a,0x0,v3c,"0,v3a",ISZERO,0,0,False,0,0,"0x41, 0x45"
    0x3d: v3d(0x45) = CONST ,0x0,v3d,0,CONST,0,0,False,0x45,0,"0x41, 0x45"
"    0x40: JUMPI v3d(0x45), v3c",0x0,0,"0,v3d,v3c",JUMPI,0,0,False,0,0,"0x41, 0x45"
    Begin block 0x41,0x41,0,0,0,0,0,False,0,0,"0x41, 0x45"
"    prev=[0x0], succ=[]",0x41,0,0,0,0,0,False,0,0,"0x41, 0x45"
    =================================,0x41,0,0,0,0,0,False,0,0,"0x41, 0x45"
    0x41: v41(0x0) = CONST ,0x41,v41,0,CONST,0,0,False,0x0,0,"0x41, 0x45"
"    0x44: REVERT v41(0x0), v41(0x0)",0x41,0,"0,v41,v41",REVERT,0,0,False,0,0,"0x41, 0x45"
    Begin block 0x45,0x45,0,0,0,0,0,False,0,0,"0x41, 0x45"
"    prev=[0x0], succ=[]",0x45,0,0,0,0,0,False,0,0,"0x41, 0x45"
    =================================,0x45,0,0,0,0,0,False,0,0,"0x41, 0x45"
    0x47: v47(0x4bc7) = CONST ,0x45,v47,0,CONST,0,0,False,0x4bc7,0,"0x41, 0x45"
    0x4b: v4b(0x55) = CONST ,0x45,v4b,0,CONST,0,0,False,0x55,0,"0x41, 0x45"
    0x4e: v4e(0x0) = CONST ,0x45,v4e,0,CONST,0,0,False,0x0,0,"0x41, 0x45"
"    0x50: CODECOPY v4e(0x0), v4b(0x55), v47(0x4bc7)",0x45,0,"0,v4e,v4b,v47",CODECOPY,0,0,False,0,0,"0x41, 0x45"
    0x51: v51(0x0) = CONST ,0x45,v51,0,CONST,0,0,False,0x0,0,"0x41, 0x45"
"    0x53: RETURN v51(0x0), v47(0x4bc7)",0x45,0,"0,v51,v47",RETURN,0,0,False,0,0,"0x41, 0x45"
},0x45,0,0,0,0,0,False,0,0,"0x41, 0x45"
