0x959	0x1950	0x232c
0xcdf	0x1950	0x240b
0x1288	0x1b23	0x12b6
0x1472	0x1b23	0x14c8
0x1525	0x1b23	0x157b
0x2307	0x19f4	0x984
0x232c	0x19b2	0x2307
0x9c5	0x1950	0x2351
0x2351	0x19b2	0x9e2
0xa23	0x1950	0x239c
0x2376	0x19f4	0xa52
0x239c	0x19b2	0x2376
0xa91	0x1950	0x23c1
0xab2	0x19f4	0xab9
0x23c1	0x19b2	0xab2
0x23e6	0x19f4	0xcff
0x240b	0x19b2	0x23e6
0xd40	0x1950	0x2430
0x2430	0x19b2	0xd5d
0xd9e	0x1950	0x2455
0x2455	0x19b2	0xdbe
0xdff	0x1950	0x24a0
0x247a	0x19f4	0xe27
0x24a0	0x19b2	0x247a
0x12eb	0x1b23	0x1322
0x13fd	0x1b23	0x143b
