0x0	0xd
0x3f	0x4a
0xd	0x1e
0x328	0x336
0x74	0xb9a
0x4e	0x5a
0xc8	0xdb
0x11a	0x141
0x145	0x153
0x157	0x175
0x1a5	0x1b8
0x213	0x22d
0x257	0x271
0x2d6	0x2f0
0x30e	0x328
0x3ca	0x3e4
0x425	0x43f
0x65a	0x65f
0x8b	0x93
0xbc	0xc4
0xef	0xf7
0x104	0x116
0x184	0x18c
0x199	0x1a1
0x1cc	0x1d4
0x5a	0x65
0x1e	0x29
0x29	0x34
0x34	0x3f
0x65	0x70
0x4a20x0	0x4bd0x0
0x4a20xbc	0x4bd0xbc
0x4a20x104	0x4bd0x104
0x4a20x199	0x4bd0x199
0x4a20x2cc	0x4bd0x2cc
0x4a20x3c0	0x4bd0x3c0
0x4a20xb9c	0x4bd0xb9c
0x55aB0x3ebB0x279	0x55fB0x3ebB0x279
0x595B0x3ebB0x279	0x5b3B0x3ebB0x279
0x5d2B0x3ebB0x279	0x611B0x3ebB0x279
0x5b3B0x3ebB0x279	0x5bcB0x3ebB0x279
0x632B0x3ebB0x279	0x637B0x3ebB0x279
0x6b9B0x637B0x3ebB0x279	0x6c2B0x637B0x3ebB0x279
0x6c8B0x637B0x3ebB0x279	0x6d0B0x637B0x3ebB0x279
0x6d8B0x637B0x3ebB0x279	0x70aB0x637B0x3ebB0x279
0x722B0x637B0x3ebB0x279	0x736B0x637B0x3ebB0x279
0x70aB0x637B0x3ebB0x279	0x713B0x637B0x3ebB0x279
0x736B0x637B0x3ebB0x279	0x74fB0x637B0x3ebB0x279
0x2050x1fbB0x97	0x2080x1fbB0x97
0x2050x245B0xfb	0x2080x245B0xfb
