0x8	0x10
0x27	0x1b8
0x32	0x104
0x3d	0xa2
0x48	0x7c
0x78	0x4195
0x9e	0x41b9
0xaa	0xde
0xda	0x41dd
0x100	0x4201
0x10c	0x171
0x117	0x14b
0x147	0x4225
0x16d	0x4249
0x1b4	0x426d
0x1c0	0x292
0x1cb	0x230
0x1d6	0x20a
0x206	0x4291
0x22c	0x42b5
0x238	0x26c
0x268	0x42d9
0x28e	0x42fd
0x29a	0x2ff
0x2a5	0x2d9
0x2d5	0x4321
0x2fb	0x4345
0x348	0x34f0x347
0x366	0x36d0x365
0x37b	0x38d0x37a
0x37e	0x388
0x39b	0x43e1
0x39e	0x3a8
0x3a9	0x7a2
0x3b0	0x34f0x3af
0x3b8	0x34f0x3b7
0x3bb	0x815
0x3c0	0x38d0x3bf
0x3c3	0x3cd
0x3c9	0x34e8
0x3d3	0x4402
0x3d6	0x3e0
0x3e1	0x9db
0x3e6	0x34f0x3e5
0x3e9	0x4423
0x3f9	0x34f0x3f8
0x3fc	0x406
0x40c	0x34f0x40b
0x40f	0xcaa
0x414	0x34f0x413
0x417	0x421
0x427	0x42e
0x432	0x4447
0x437	0x3fd4
0x43c	0x4430x43b
0x43f	0xe86
0x451	0x34f0x450
0x454	0x45e
0x464	0x34f0x463
0x467	0x10c6
0x46c	0x38d0x46b
0x46f	0x479
0x47f	0x34f0x47e
0x487	0x4497
0x48f	0x4430x48e
0x492	0x1246
0x497	0x4430x496
0x49a	0x1255
0x49f	0x4430x49e
0x4a2	0x1264
0x4a7	0x4430x4a6
0x4aa	0x1273
0x4af	0x34f0x4ae
0x4b2	0x4bc
0x4c2	0x38d0x4c1
0x4ca	0x4430x4c9
0x4cd	0x12b9
0x4d2	0x44b8
0x4d5	0x12c8
0x4da	0x34f0x4d9
0x4dd	0x4e7
0x4ed	0x4430x4ec
0x4f0	0x1353
0x4f5	0x34f0x4f4
0x4f8	0x502
0x508	0x34f0x507
0x50b	0x515
0x516	0x14c2
0x51b	0x44d9
0x523	0x44fa
0x526	0x530
0x531	0x1530
0x536	0x34f0x535
0x539	0x1598
0x53e	0x36d0x53d
0x546	0x34f0x545
0x549	0x553
0x559	0x34f0x558
0x561	0x38d0x560
0x564	0x56e
0x574	0x38d0x573
0x577	0x581
0x587	0x451b
0x58a	0x594
0x59a	0x453c
0x59d	0x5a7
0x5a8	0x1905
0x5ad	0x4430x5ac
0x5b0	0x1973
0x5b5	0x4430x5b4
0x5b8	0x1982
0x5bd	0x455d
0x5c0	0x5ca
0x5d0	0x457e
0x5d3	0x5dd
0x5de	0x1c56
0x5e3	0x459f
0x5e6	0x5f0
0x5ec	0x3528
0x5f6	0x34f0x5f5
0x5f9	0x603
0x609	0x45c0
0x60c	0x616
0x617	0x2070
0x61c	0x34f0x61b
0x61f	0x629
0x62a	0x20de
0x62f	0x4430x62e
0x637	0x45e1
0x63a	0x644
0x645	0x211d
0x64a	0x38d0x649
0x64d	0x2185
0x652	0x34f0x651
0x655	0x218e
0x65a	0x4430x659
0x65d	0x2194
0x730	0x4626
0x738	0x74f0x6ee
0x74b	0x464f
0x7b1	0x7b9
0x7fa	0x4678
0x9ea	0x9f2
0xa39	0x4741
0xa46	0xa4d
0xa4f	0xa6a
0xa62	0x476b
0xaaf	0xab7
0xabe	0xacb
0xae6	0xaef
0xaf1	0xb0c
0xb04	0x4793
0xb0d	0xb15
0xb16	0xb22
0xb25	0xb2e
0xb2a	0x25af
0xb5e	0xb67
0xb9f	0xba8
0xcd1	0xe750xcce
0xd19	0xd21
0xd28	0xd35
0xd50	0xd59
0xd5d	0x4832
0xda5	0xdad
0xdb4	0xdc1
0xddc	0xde5
0xe0c	0xe19
0xe29	0xe31
0xe38	0xe45
0xe60	0x4857
0x12d7	0x12df
0x1319	0x4a43
0x153f	0x1547
0x158e	0x4b2c
0x15e0	0x4b56
0x15e8	0x74f0x159e
0x15fb	0x4b7f
0x1652	0x6b10x160a
0x1914	0x191c
0x1923	0x193e
0x1936	0x4c64
0x193a	0x3a43
0x1969	0x4c8c
0x1c65	0x1c6d
0x1cb4	0x4cde
0x1e44	0x1e4b
0x1e4d	0x1e68
0x1e60	0x4d80
0x1ead	0x1eb5
0x1ebc	0x1ec9
0x1ee4	0x1eed
0x1eef	0x1f0a
0x1f02	0x4da8
0x1f0b	0x1f13
0x1f14	0x1f1c
0x1f2a	0x1fcd
0x1f50	0x1f61
0x1f71	0x1f79
0x1f80	0x1f8d
0x1fa8	0x1fb1
0x1fb2	0x1fcd
0x1fc5	0x4dd0
0x1fd0	0x1fd9
0x1fdc	0x1fe5
0x2015	0x201e
0x2056	0x205f
0x207f	0x2087
0x208e	0x20a9
0x20a1	0x4df8
0x20a5	0x3b81
0x20d4	0x4e20
0x212c	0x2134
0x217b	0x4e4a
0x21b2	0x21cd
0x21c5	0x4e74
0x21c9	0x3e32
0x21d8	0x21f3
0x21eb	0x4e9c
0x21ef	0x3a7a
0x2244	0x4ec4
0x2285	0x2292
0x22a2	0x22aa
0x22b1	0x22be
0x22d9	0x22e2
0x22e4	0x4ef0
0x22f7	0x4f12
0x22fb	0x3ed8
0x2385	0x238c
0x23b9	0x23c6
0x23d6	0x23de
0x23e5	0x23f2
0x240d	0x2416
0x241b	0x2423
0x244c	0x2459
0x246b	0x2473
0x247a	0x2487
0x24a2	0x24ab
0x24b2	0x24bf
0x24b6	0x24bf
0x24dd	0x24e3
0x24e6	0x24f7
0x24f9	0x257e
0x24ff	0x2519
0x2505	0x4f5e
0x251c	0x2525
0x2528	0x253b
0x256b	0x2574
0x258b	0x4f83
0x258f	0x4faf
0x25ba	0x25d5
0x25cd	0x4fdb
0x25d1	0x3d66
0x25d6	0x25e1
0x25e2	0x261e
0x263b	0x2644
0x267b	0x5027
0x2695	0x26a00x2691
0x26ce	0x50a00x26cb
0x2709	0x2e880x26cb
