0x0	__function_selector__
0x347	totalAssets()
0x365	name()
0x37a	approve(address,uint256)
0x39a	setGuestList(address)
0x3af	totalSupply()
0x3b7	DOMAIN_TYPEHASH()
0x3bf	transferFrom(address,address,uint256)
0x3d2	setAffiliate(address)
0x3e5	withdraw(uint256)
0x3f8	depositFor(address,uint256)
0x40b	PERMIT_TYPEHASH()
0x413	totalVaultBalance(address)
0x426	decimals()
0x43b	GAC()
0x450	deposit(uint256,bytes32[])
0x463	DOMAIN_SEPARATOR()
0x46b	increaseAllowance(address,uint256)
0x47e	withdraw()
0x486	unpause()
0x48e	guardian()
0x496	affiliate()
0x49e	guestList()
0x4a6	manager()
0x4ae	totalWrapperBalance(address)
0x4c1	paused()
0x4c9	treasury()
0x4d1	acceptAffiliate()
0x4d9	balanceOf(address)
0x4ec	registry()
0x4f4	deposit(bytes32[])
0x507	nonces(address)
0x51a	pause()
0x522	setGuardian(address)
0x535	withdrawalFee()
0x53d	symbol()
0x545	shareValue(uint256)
0x558	pricePerShare()
0x560	decreaseAllowance(address,uint256)
0x573	transfer(address,uint256)
0x586	setRegistry(address)
0x599	setWithdrawalFee(uint256)
0x5ac	pendingAffiliate()
0x5b4	experimentalVault()
0x5bc	initialize(address,address,string,string,address,bool,address)
0x5cf	setManager(address)
0x5e2	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0x5f5	depositFor(address,uint256,bytes32[])
0x608	setWithdrawalMaxDeviationThreshold(uint256)
0x61b	allowance(address,address)
0x62e	bestVault()
0x636	setTreasury(address)
0x649	experimentalMode()
0x651	withdrawalMaxDeviationThreshold()
0x659	token()
0x661	0x661
0x6ee	0x6ee
0x784	0x784
0x80f	0x80f
0x839	0x839
0xa43	0xa43
0xbb5	0xbb5
0xcce	0xcce
0xe7d	0xe7d
0xe9e	0xe9e
0x10cc	0x10cc
0x111f	0x111f
0x11fd	0x11fd
0x1282	0x1282
0x12a9	0x12a9
0x1338	0x1338
0x1362	0x1362
0x14d4	0x14d4
0x159e	0x159e
0x15ff	0x15ff
0x160a	0x160a
0x165a	0x165a
0x16c2	0x16c2
0x17ae	0x17ae
0x1996	0x1996
0x1cbe	0x1cbe
0x1e41	0x1e41
0x2109	0x2109
0x21a3	0x21a3
0x21a7	0x21a7
0x225b	0x225b
0x2381	0x2381
0x2691	0x2691
0x26cb	0x26cb
0x270d	0x270d
0x286b	0x286b
0x291f	0x291f
0x2944	0x2944
0x29b0	0x29b0
0x2ab3	0x2ab3
0x2ae8	0x2ae8
0x2b14	0x2b14
0x2b28	0x2b28
0x2b2e	0x2b2e
0x2be3	0x2be3
0x2c93	0x2c93
0x2da8	0x2da8
0x2df0	0x2df0
0x2e32	0x2e32
0x2ebf	0x2ebf
0x2ee6	0x2ee6
0x2fa9	0x2fa9
0x302b	0x302b
0x30e4	0x30e4
0x3110	0x3110
0x319f	0x319f
0x3273	0x3273
0x32f1	0x32f1
0x3306	0x3306
0x334f	0x334f
0x33b8	0x33b8
0x33d4	0x33d4
0x33f0	0x33f0
0x3428	0x3428
0x3598	0x3598
0x35c3	0x35c3
0x3676	0x3676
0x36b6	0x36b6
0x36d2	0x36d2
0x36ea	0x36ea
0x3702	0x3702
0x374c	0x374c
0x37a5	0x37a5
0x380c	0x380c
0x3869	0x3869
0x38a7	0x38a7
0x38cb	0x38cb
0x3952	0x3952
0x3abc	0x3abc
0x3b2a	0x3b2a
0x3bc2	0x3bc2
0x3bec	0x3bec
0x3fe2	0x3fe2
0x4029	0x4029
0x4055	0x4055
0x406a	0x406a
0x4078	0x4078
0x4171	()
0x4171	fallback()
0x5003	0x5003
0x50ee	0x50ee
0x53ce	0x53ce
