0x40	[0x40, nil]
0x0	[0x0, nil]
0x3f	[0x3f, nil]
0x4	[0x4, nil]
0xf	[0xf, nil]
0x2	[0x2, nil]
0x5	[0x5, nil]
0x8	[0x8, nil]
0x9	[0x9, nil]
0xb	[0xb, nil]
0xd	[0xd, nil]
0xe	[0xe, nil]
0x12	[0x12, nil]
0x15	[0x15, nil]
0x16	[0x16, nil]
0x18	[0x18, nil]
0x1a	[0x1a, nil]
0x1c	[0x1c, nil]
0x1d	[0x1d, nil]
0x1e	[0x1e, nil]
0x21	[0x21, nil]
0x22	[0x22, nil]
0x36	[0x36, nil]
0x3a	[0x3a, nil]
0x3d	[0x3d, nil]
0x55	[0x55, nil]
0x58	[0x58, nil]
0x5b	[0x5b, nil]
0x5d	[0x5d, nil]
0x5e	[0x5e, nil]
0x73	[0x73, nil]
0x76	[0x76, nil]
0x79	[0x79, nil]
0x7b	[0x7b, nil]
0x7c	[0x7c, nil]
0x91	[0x91, nil]
0x94	[0x94, nil]
0x97	[0x97, nil]
0x99	[0x99, nil]
0x9a	[0x9a, nil]
0xaf	[0xaf, nil]
0xb2	[0xb2, nil]
0xb5	[0xb5, nil]
0xb7	[0xb7, nil]
0xb8	[0xb8, nil]
0xcd	[0xcd, nil]
0xd0	[0xd0, nil]
0xd3	[0xd3, nil]
0xd6	[0xd6, nil]
0xd7	[0xd7, nil]
0xec	[0xec, nil]
0xef	[0xef, nil]
0xf1	[0xf1, nil]
0xf2	[0xf2, nil]
0xf6	[0xf6, nil]
0xfc	[0xfc, nil]
0x100	[0x100, nil]
0x103	[0x103, nil]
0x106	[0x106, nil]
0xf5	[0xf5, nil]
0x108	[0x108, nil]
0xf9	[0xf9, nil]
0x105	[0x105, nil]
0x11	[0x11, nil]
0x39	[0x39, nil]
0x57	[0x57, nil]
0x75	[0x75, nil]
0x93	[0x93, nil]
0xb1	[0xb1, nil]
0xcf	[0xcf, nil]
0xee	[0xee, nil]
