0x21fb	6	0xc22	1
0x21fb	6	0x1a20	1
0x21fb	6	0x2bf0	1
0x21fb	6	0x2f0b	1
0x21fb	6	0x3cf0	1
0x21fb	6	0x3e97	1
0x299d	17	0x2cb8	4
0x2c79	3	0x10fa	1
0x2c79	3	0x24aa	1
0x2c79	3	0x3365	1
0x2cb8	4	0x1154	1
0x2cb8	4	0x1bd9	1
0x2cb8	4	0x2612	1
0x2cb8	4	0x26e5	1
0x2df0	3	0x12e9	1
0x2df0	3	0x3709	1
0x2df0	3	0x427e	1
0x3a6c	29	0x3b73	2
0x3df5	8	0x3b9e	2
0x4525	3	0x31a5	1
0x4525	3	0x51bb	1
0x4525	3	0x5362	1
0x49c8	3	0x37b0	1
0x49c8	3	0x4303	1
0x49c8	3	0x469a	1
0x4e11	8	0x3b7d	2
0x4e11	8	0x3b8f	2
0x518e	7	0x4525	3
0x518e	7	0x4e81	3
0x557d	9	0x3ddb	2
0x557d	9	0x3e7d	2
