0x90e
0xb16
0xc90
0xc98
0xcb4
0xcbc
0x162f
0x16b7
0x17b7
0x18ab
0x18b7
0x1cc5
0x1ccf
0x1e46
0x1fde
0x20d2
0x2460
0x24e6
0x2534
0x25a2
0x266d
0x26e4
0x26f1
0x26fc
0x276f
0x2852
0x2bec
0x301d
0x3027
0x37b9
0x38ad
0x3c80
0x3cad
0x3d20
0x4831
0x4856
0x491e
0x4943
0x4a5a
0x4a7f
