0x40	[0x40, nil]
0x0	[0x0, nil]
0x20	[0x20, nil]
0x3f	[0x3f, nil]
0x4	[0x4, nil]
0x2	[0x2, nil]
0x5	[0x5, nil]
0x7	[0x7, nil]
0x8	[0x8, nil]
0xd	[0xd, nil]
0x13	[0x13, nil]
0x15	[0x15, nil]
0x16	[0x16, nil]
0x19	[0x19, nil]
0x21	[0x21, nil]
0x27	[0x27, nil]
0x28	[0x28, nil]
0x2b	[0x2b, nil]
0x2c	[0x2c, nil]
0x2e	[0x2e, nil]
0x30	[0x30, nil]
0x32	[0x32, nil]
0x33	[0x33, nil]
0x34	[0x34, nil]
0x35	[0x35, nil]
0x36	[0x36, nil]
0x37	[0x37, nil]
0x3c	[0x3c, nil]
0x44	[0x44, nil]
0x65	[0x65, nil]
0x68	[0x68, nil]
0x6a	[0x6a, nil]
0x70	[0x70, nil]
0x76	[0x76, nil]
0x7b	[0x7b, nil]
0x7c	[0x7c, nil]
0x80	[0x80, nil]
0x86	[0x86, nil]
0x88	[0x88, nil]
0x89	[0x89, nil]
0x8b	[0x8b, nil]
0x8d	[0x8d, nil]
0x8f	[0x8f, nil]
0x90	[0x90, nil]
0x91	[0x91, nil]
0x92	[0x92, nil]
0x93	[0x93, nil]
0x94	[0x94, nil]
0x99	[0x99, nil]
0x9e	[0x9e, nil]
0xa0	[0xa0, nil]
0xa2	[0xa2, nil]
0xa3	[0xa3, nil]
0xa5	[0xa5, nil]
0xa9	[0xa9, nil]
0xaa	[0xaa, nil]
0xad	[0xad, nil]
0xaf	[0xaf, nil]
0xb0	[0xb0, nil]
0xb1	[0xb1, nil]
0xb4	[0xb4, nil]
0xb5	[0xb5, nil]
0xb6	[0xb6, nil]
0xb7	[0xb7, nil]
0xba	[0xba, nil]
0xbc	[0xbc, nil]
0xbd	[0xbd, nil]
0xc3	[0xc3, nil]
0xc5	[0xc5, nil]
0xc6	[0xc6, nil]
0xcb	[0xcb, nil]
0xd0	[0xd0, nil]
0xd1	[0xd1, nil]
0xd2	[0xd2, nil]
0xd7	[0xd7, nil]
0xd9	[0xd9, nil]
0xe0	[0xe0, nil]
0xe3	[0xe3, nil]
0xe6	[0xe6, nil]
0xe8	[0xe8, nil]
0xea	[0xea, nil]
0xee	[0xee, nil]
0xf2	[0xf2, nil]
0xf4	[0xf4, nil]
0xf6	[0xf6, nil]
0xf8	[0xf8, nil]
0xfb	[0xfb, nil]
0xfc	[0xfc, nil]
0x107	[0x107, nil]
0x109	[0x109, nil]
0x10a	[0x10a, nil]
0x10e	[0x10e, nil]
0x10f	[0x10f, nil]
0x113	[0x113, nil]
0x116	[0x116, nil]
0x118	[0x118, nil]
0x11c	[0x11c, nil]
0x11e	[0x11e, nil]
0x120	[0x120, nil]
0x126	[0x126, nil]
0x129	[0x129, nil]
0x12a	[0x12a, nil]
0x130	[0x130, nil]
0x133	[0x133, nil]
0x135	[0x135, nil]
0x138	[0x138, nil]
0x13a	[0x13a, nil]
0x13e	[0x13e, nil]
0x140	[0x140, nil]
0x141	[0x141, nil]
0x147	[0x147, nil]
0x149	[0x149, nil]
0x14a	[0x14a, nil]
0x14e	[0x14e, nil]
0x14f	[0x14f, nil]
0x152	[0x152, nil]
0x153	[0x153, nil]
0x155	[0x155, nil]
0x156	[0x156, nil]
0x158	[0x158, nil]
0x15b	[0x15b, nil]
0x15d	[0x15d, nil]
0x15e	[0x15e, nil]
0x161	[0x161, nil]
0x163	[0x163, nil]
0x167	[0x167, nil]
0x16a	[0x16a, nil]
0x16c	[0x16c, nil]
0x16e	[0x16e, nil]
0x177	[0x177, nil]
0x17d	[0x17d, nil]
0x183	[0x183, nil]
0x186	[0x186, nil]
0x187	[0x187, nil]
0x18d	[0x18d, nil]
0x190	[0x190, nil]
0x192	[0x192, nil]
0x195	[0x195, nil]
0x197	[0x197, nil]
0x19b	[0x19b, nil]
0x19d	[0x19d, nil]
0x19e	[0x19e, nil]
0x1a4	[0x1a4, nil]
0x1a7	[0x1a7, nil]
0x1a9	[0x1a9, nil]
0x1aa	[0x1aa, nil]
0x1ad	[0x1ad, nil]
0x1ae	[0x1ae, nil]
0x1b0	[0x1b0, nil]
0x1b2	[0x1b2, nil]
0x1b3	[0x1b3, nil]
0x1b6	[0x1b6, nil]
0x1b7	[0x1b7, nil]
0x1ba	[0x1ba, nil]
0x1c5	[0x1c5, nil]
0x1c9	[0x1c9, nil]
0x1cb	[0x1cb, nil]
0x1cc	[0x1cc, nil]
0x1d0	[0x1d0, nil]
0x1d1	[0x1d1, nil]
0x1d5	[0x1d5, nil]
0x1d8	[0x1d8, nil]
0x1da	[0x1da, nil]
0x1de	[0x1de, nil]
0x1e0	[0x1e0, nil]
0x1e2	[0x1e2, nil]
0x1e8	[0x1e8, nil]
0x1eb	[0x1eb, nil]
0x1ec	[0x1ec, nil]
0x1f2	[0x1f2, nil]
0x1f5	[0x1f5, nil]
0x1f7	[0x1f7, nil]
0x1fa	[0x1fa, nil]
0x1fc	[0x1fc, nil]
0x200	[0x200, nil]
0x202	[0x202, nil]
0x203	[0x203, nil]
0x209	[0x209, nil]
0x20c	[0x20c, nil]
0x20e	[0x20e, nil]
0x20f	[0x20f, nil]
0x212	[0x212, nil]
0x213	[0x213, nil]
0x215	[0x215, nil]
0x217	[0x217, nil]
0x218	[0x218, nil]
0x21b	[0x21b, nil]
0x21c	[0x21c, nil]
0x21f	[0x21f, nil]
0x22a	[0x22a, nil]
0x22e	[0x22e, nil]
0x230	[0x230, nil]
