0x0	0
0xc	0
0x10	0
0x1a	0
0x2b	0
0x36	0
0x41	0
0x4c	0
0x57	0
0x5b	0
0x67	0
0x72	0
0x7d	0
0x82	1
0x9c	6
0xae	0
0xb2	0
0xcc	1
0xd4	1
0xe6	0
0xea	0
0xfa	0
0x113	4
0x126	0
0x12a	0
0x172	2
0x17a	2
0x182	0
0x19e	0
0x1a4	0
0x1b7	0
0x203	0
0x214	2
0x21c	0
0x222	0
0x22a	0
0x22f	0
0x265	0
0x278	0
0x290	2
0x299	0
0x2b8	0
0x2e8	0
0x2f1	0
0x300	0
0x314	0
0x32d	0
0x33b	2
0x345	0
0x364	0
0x39b	0
0x3aa	4
0x3e3	0
0x4c2	0
0x4cd	0
0x4d2	0
0x4f6	0
0x50e	0
0x54d	0
0x583	0
0x69a	0
0x6a3	0
0x6c3	0
0x6d9	0
0x6de	0
0x714	6
0x732	0
0x787	0
0x78b	0
0x796	0
0x79f	0
0x7b1	0
0x7b5	0
0x82e	0
0x832	0
0x83d	0
0x846	0
0x858	0
0x86b	0
0x8b7	0
0x8c8	5
0x8d0	0
0x8d6	0
0x8de	0
0x8e3	0
0x919	0
0x92c	0
0x944	0
0x958	0
0x963	0
0x966	2
0x970	0
0x980	0
0x986	0
0x9b6	0
0x9ba	0
0x9c2	6
0xa22	0
0xa67	0
0xa9e	0
0xaad	4
0xabf	0
0xac4	0
0xb10	0
0xb2f	0
0xb38	0
0xb4e	0
0xb8f	0
0xbb0	0
0xbb5	0
0xbc0	0
0xc0c	0
0xc14	0
0xc24	0
0xc28	0
0xc2f	0
0xe02	0
0xe26	0
0xe4a	0
0xe7b	0
0xe9c	0
0xecd	0
0xeee	0
0xf0f	0
0xf31	0
0xf56	0
0xf78	0
0xf9d	0
0xfb3	0
0xfb6	0
0xfb9	0
0xfbc	0
0xfbf	0
0xfc2	0
0xfc5	0
0xfcf	0
