0x0	__function_selector__
0x422	artemBorrowerIndex(address,address)
0x44b	_setBorrowPaused(address,bool)
0x46b	_become(address)
0x480	repayBorrowVerify(address,address,address,uint256,uint256)
0x493	repayBorrowAllowed(address,address,address,uint256)
0x4a6	pauseGuardian()
0x4bb	pendingAdmin()
0x4c3	artemSupplyState(address)
0x4e4	claimArtem(address,address[])
0x4f7	artemSpeeds(address)
0x50a	_setSeizePaused(bool)
0x51d	_setCloseFactor(uint256)
0x530	refreshArtemSpeeds()
0x538	_setMintPaused(address,bool)
0x54b	_mintGuardianPaused()
0x553	mintVerify(address,address,uint256,uint256)
0x566	getBlockNumber()
0x56e	liquidateBorrowVerify(address,address,address,address,uint256,uint256)
0x581	liquidationIncentiveMantissa()
0x589	isController()
0x591	getHypotheticalAccountLiquidity(address,address,uint256,uint256)
0x5b3	mintAllowed(address,address,uint256)
0x5c6	_setLiquidationIncentive(uint256)
0x5d9	redeemVerify(address,address,uint256,uint256)
0x5ec	allMarkets(uint256)
0x60c	_setPriceOracle(address)
0x61f	artemBorrowState(address)
0x632	borrowVerify(address,address,uint256)
0x645	_setArtemRate(uint256)
0x658	getAccountLiquidity(address)
0x66b	_setPauseGuardian(address)
0x67e	liquidateBorrowAllowed(address,address,address,address,uint256)
0x691	artemRate()
0x699	artemAccrued(address)
0x6ac	claimArtem(address[],address[],bool,bool)
0x6bf	transferVerify(address,address,address,uint256)
0x6cd	artemClaimThreshold()
0x6d5	borrowGuardianPaused(address)
0x6e8	seizeVerify(address,address,address,address,uint256)
0x6f6	mintGuardianPaused(address)
0x709	oracle()
0x711	artemSupplierIndex(address,address)
0x724	transferGuardianPaused()
0x72c	controllerImplementation()
0x734	markets(address)
0x756	_setTransferPaused(bool)
0x769	checkMembership(address,address)
0x77c	maxAssets()
0x784	_dropArtemMarket(address)
0x797	pendingControllerImplementation()
0x79f	_addArtemMarkets(address[])
0x7b2	getArtemAddress()
0x7ba	_supportMarket(address)
0x7cd	artemInitialIndex()
0x7e2	getAssetsIn(address)
0x802	seizeGuardianPaused()
0x80a	getAllMarkets()
0x812	transferAllowed(address,address,address,uint256)
0x825	enterMarkets(address[])
0x845	liquidateCalculateSeizeTokens(address,address,uint256)
0x866	seizeAllowed(address,address,address,address,uint256)
0x879	_setMaxAssets(uint256)
0x88c	borrowAllowed(address,address,uint256)
0x89f	accountAssets(address,uint256)
0x8b2	_setCollateralFactor(address,uint256)
0x8c5	_borrowGuardianPaused()
0x8cd	closeFactorMantissa()
0x8d5	claimArtem(address)
0x8e8	redeemAllowed(address,address,uint256)
0x8fb	exitMarket(address)
0x90e	admin()
0x933	0x933
0xa51	0xa51
0xb8c	0xb8c
0xca9	0xca9
0xd1d	0xd1d
0xded	0xded
0xefc	0xefc
0xf25	0xf25
0x103f	0x103f
0x1057	0x1057
0x1091	0x1091
0x1116	0x1116
0x11fa	0x11fa
0x124c	0x124c
0x12f9	0x12f9
0x12fe	0x12fe
0x1370	0x1370
0x13a5	0x13a5
0x1419	0x1419
0x15b0	0x15b0
0x17de	0x17de
0x18d7	0x18d7
0x1990	0x1990
0x19ed	0x19ed
0x1a05	0x1a05
0x1b7d	0x1b7d
0x1c16	0x1c16
0x1c78	0x1c78
0x1ce2	0x1ce2
0x1d79	0x1d79
0x2000	0x2000
0x21a7	0x21a7
0x2200	0x2200
0x24db	0x24db
0x2696	0x2696
0x26fa	0x26fa
0x2737	0x2737
0x2a1f	0x2a1f
0x2cb3	0x2cb3
0x2e97	0x2e97
0x2eff	0x2eff
0x2f06	0x2f06
0x32eb	0x32eb
0x36f8	0x36f8
0x3982	0x3982
0x3b73	0x3b73
0x3b9c	0x3b9c
0x3bbc	0x3bbc
0x3f68	0x3f68
0x400b	0x400b
0x412d	0x412d
0x4168	0x4168
0x4180	0x4180
0x41df	0x41df
0x4237	0x4237
0x4279	0x4279
0x42b7	0x42b7
0x42dc	0x42dc
0x430b	0x430b
0x4333	0x4333
0x4358	0x4358
0x4387	0x4387
0x456b	0x456b
0x45c3	0x45c3
0x4610	0x4610
0x4678	0x4678
0x4687	0x4687
0x4770	0x4770
0x484c	0x484c
0x487f	0x487f
0x48d0	0x48d0
0x48f7	0x48f7
0x491d	0x491d
0x495c	0x495c
0x49bb	0x49bb
0x49ce	0x49ce
0x4a5c	0x4a5c
0x4a7a	0x4a7a
0x4a85	0x4a85
0x4a90	0x4a90
0x4b0f	0x4b0f
0x4b7f	0x4b7f
0x4b8a	0x4b8a
0x4b95	0x4b95
0x4ba0	0x4ba0
0x4bab	0x4bab
0x4bb6	0x4bb6
0x4bc1	0x4bc1
0x4bdf	0x4bdf
0x4bfd	0x4bfd
0x4c37	0x4c37
0x4cac	0x4cac
0x4d33	0x4d33
0x4d94	0x4d94
0x4deb	0x4deb
0x4e38	0x4e38
0x4e7c	0x4e7c
0x4ec4	0x4ec4
0x4ef4	0x4ef4
0x4f24	0x4f24
0x4f59	0x4f59
0x4fdd	0x4fdd
0x4ffb	0x4ffb
0x5019	0x5019
0x5037	0x5037
0x5067	0x5067
0x5086	0x5086
0x50a4	0x50a4
0x50c2	0x50c2
0x50e0	0x50e0
0x5155	0x5155
0x5164	0x5164
0x516d	0x516d
0x51c6	0x51c6
0x5214	0x5214
0x521d	0x521d
0x5790	0x5790
0x5799	0x5799
0x57ab	0x57ab
0x57b9	0x57b9
0x57c7	0x57c7
0x57e2	0x57e2
0x57fd	0x57fd
0x580e	0x580e
0x581f	0x581f
0x582d	0x582d
0x5855	0x5855
0x5863	0x5863
0x5871	0x5871
0x588c	0x588c
0x58a7	0x58a7
0x58d5	0x58d5
0x58f4	0x58f4
0x591c	0x591c
0x5937	0x5937
0x5948	0x5948
0x5958	0x5958
0x5968	0x5968
0x5978	0x5978
0x5988	0x5988
0x5998	0x5998
0x59a8	0x59a8
0x59b8	0x59b8
0x59c8	0x59c8
0x59e7	0x59e7
0x59f7	0x59f7
0x5a07	0x5a07
0x5a17	0x5a17
0x5a27	0x5a27
0x5a37	0x5a37
0x5a47	0x5a47
0x5a57	0x5a57
0x5a67	0x5a67
0x5a77	0x5a77
0x5a87	0x5a87
0x5a97	0x5a97
0x5aa7	0x5aa7
0x5ab7	0x5ab7
0x5ac7	0x5ac7
0x5ad5	0x5ad5
0x5af0	0x5af0
0x5afe	0x5afe
0x5b0c	0x5b0c
0x5b34	0x5b34
0x5b42	0x5b42
0x5b69	0x5b69
0x5b8a	0x5b8a
0x5b90	0x5b90
0x5b94	0x5b94
0x5b9d	0x5b9d
0x5ba8	0x5ba8
0x5bad	0x5bad
0x5bd9	0x5bd9
0x5be4	0x5be4
0x5bef	0x5bef
0x5c25	0x5c25
0x5c39	0x5c39
0x5c42	0x5c42
0x5c4b	0x5c4b
0x5cd6	()
0x5cd6	fallback()
0x5fa8	0x5fa8
0x6081	0x6081
0x60c7	0x60c7
0x7cae	0x7cae
0x83de	0x83de
0x8447	0x8447
