0x70a
0xc7f
0xcce
0xcf4
0xd30
0x1069
0x1071
0x1192
0x119a
0x1257
0x125f
0x1360
0x1368
0x141a
0x1422
0x14e0
0x14e8
0x15d7
0x15df
0x167b
0x1683
0x1744
0x174c
0x188f
0x1897
0x1938
0x1940
0x19f0
0x19f8
0x1d55
0x1d5f
0x1efa
0x1f02
0x20ec
0x20f4
0x2328
0x234b
0x237b
0x23ad
0x24bc
0x24df
0x2503
0x2535
0x2f7e
0x2fa3
0x3014
0x3039
0x3121
0x3124
0x3127
0x312a
0x312d
0x3130
0x3133
0x3136
0x3139
0x313c
0x313f
0x3142
0x3145
0x3148
0x314b
0x314e
0x3151
0x3154
0x3157
0x315a
0x315d
0x3160
0x3163
0x3166
0x3169
0x316c
0x316f
0x3172
0x3175
0x3178
0x317b
0x317e
0x3181
0x3184
0x3187
0x318a
0x31d3
