0x40	[0x40, nil]
0x0	[0x0, nil]
0x4	[0x4, nil]
0x2	[0x2, nil]
0x5	[0x5, nil]
0x7	[0x7, nil]
0x8	[0x8, nil]
0xd	[0xd, nil]
0x13	[0x13, nil]
0x15	[0x15, nil]
0x16	[0x16, nil]
0x1a	[0x1a, nil]
0x1b	[0x1b, nil]
0x1d	[0x1d, nil]
0x24	[0x24, nil]
0x25	[0x25, nil]
0x2a	[0x2a, nil]
0x2f	[0x2f, nil]
0x37	[0x37, nil]
0x39	[0x39, nil]
0x3b	[0x3b, nil]
0x3d	[0x3d, nil]
0x3e	[0x3e, nil]
0x42	[0x42, nil]
0x49	[0x49, nil]
0x4b	[0x4b, nil]
0x4d	[0x4d, nil]
0x4e	[0x4e, nil]
0x53	[0x53, nil]
0x59	[0x59, nil]
0x5b	[0x5b, nil]
0x5f	[0x5f, nil]
0x61	[0x61, nil]
0x62	[0x62, nil]
0x63	[0x63, nil]
0x66	[0x66, nil]
0x67	[0x67, nil]
0x69	[0x69, nil]
0x73	[0x73, nil]
0x74	[0x74, nil]
0x7b	[0x7b, nil]
0x80	[0x80, nil]
0x82	[0x82, nil]
0x84	[0x84, nil]
0x86	[0x86, nil]
0x87	[0x87, nil]
0x88	[0x88, nil]
0x8c	[0x8c, nil]
0x90	[0x90, nil]
0x91	[0x91, nil]
0x92	[0x92, nil]
0x97	[0x97, nil]
0x9a	[0x9a, nil]
0x9c	[0x9c, nil]
0x9e	[0x9e, nil]
0xa0	[0xa0, nil]
0xa1	[0xa1, nil]
0xa2	[0xa2, nil]
0xa4	[0xa4, nil]
0xa6	[0xa6, nil]
0xa7	[0xa7, nil]
0xad	[0xad, nil]
0xb3	[0xb3, nil]
0xb5	[0xb5, nil]
0xb7	[0xb7, nil]
0xba	[0xba, nil]
0xbd	[0xbd, nil]
0xbe	[0xbe, nil]
0xc2	[0xc2, nil]
0xc4	[0xc4, nil]
0xc7	[0xc7, nil]
0xc8	[0xc8, nil]
0xcd	[0xcd, nil]
0xcf	[0xcf, nil]
0xd2	[0xd2, nil]
