0x0	__function_selector__
0x1ea	name()
0x267	approve(address,uint256)
0x2b4	gov()
0x2e5	_resignImplementation()
0x2ef	initialize(string,string,uint8)
0x421	totalSupply()
0x43b	DOMAIN_TYPEHASH()
0x443	transferFrom(address,address,uint256)
0x486	pendingGov()
0x48e	decimals()
0x4ac	increaseAllowance(address,uint256)
0x4e5	mint(address,uint256)
0x51e	_acceptGov()
0x526	_becomeImplementation(bytes)
0x5cc	delegates(address)
0x5ff	delegate(address)
0x632	implementation()
0x63a	initialize(string,string,uint8,address,uint256)
0x78b	numCheckpoints(address)
0x7d7	balanceOf(address)
0x80a	_setPendingGov(address)
0x83d	getPriorVotes(address,uint256)
0x876	nonces(address)
0x8a9	symbol()
0x8b1	decreaseAllowance(address,uint256)
0x8ea	transfer(address,uint256)
0x923	getCurrentVotes(address)
0x956	delegateBySig(address,uint256,uint256,uint8,bytes32,bytes32)
0x9aa	allowance(address,address)
0x9e5	DELEGATION_TYPEHASH()
0x9ed	checkpoints(address,uint32)
0xa4c	0xa4c
0xb8c	0xb8c
0x1660	0x1660
0x1e1b	0x1e1b
0x1e5d	0x1e5d
0x1ed1	0x1ed1
0x21a5	0x21a5
0x224a	0x224a
0x2300	0x2300
0x24f0	0x24f0
0x2568	0x2568
0x25fd	0x25fd
0x27ee	()
0x27ee	fallback()
