0x0	0xc
0x1a	0x2b
0x1f13	0x1f2f
0x1f2f	0x1f61
0x2007	0x2039
0x225b	0x22a50x1e1b
0x10	0x1a
0x10f	0x11b
0xa2	0xae
0x71	0x7d
0xde	0xea
0x187	0x193
0x156	0x162
0x1c3	0x1cf
0xa4c	0xaa9
0xaf7	0xb65
0x305	0x31c
0x320	0x32e
0x332	0x350
0x354	0x3a3
0x3a7	0x3b5
0x3b9	0x3d7
0xc82	0xca1
0xf1f	0xf47
0xfdc	0xffc
0x53c	0x553
0x557	0x565
0x569	0x587
0x111f	0x1144
0x650	0x667
0x66b	0x679
0x67d	0x69b
0x69f	0x6ee
0x6f2	0x700
0x704	0x722
0x11e8	0x11f1
0x12d3	0x12f8
0x1384	0x138e
0x1660	0x16bb
0x16d6	0x170f
0x17f9	0x1818
0x1948	0x197a
0x19e4	0x1a20
0x100	0x10b
0xca5	0xcc4
0x1ed1	0x1f08
0xf4b	0xf63
0x2b	0x36
0x13de	0x1410
0x1419	0x147b
0x14de	0x151d
0x1526	0x154c
0x1576	0x15d6
0x15e5	0x15f5
0x15fc	0x1603
0x154c	0x1561
0x1754	0x1786
0x181c	0x183b
0x1980	0x19dd
0x1a3a	0x1a48
0x1a48	0x1a5c
0x1a71	0x1c06
0x162	0x16d
0x1c0f	0x1c56
0x1ca6	0x1cdb
0x1d2b	0x1d34
0x1d8e	0x1d930x956
0x224f	0x225b
0x1f0d	0x1f13
0x1fea	0x2007
0x1f67	0x1fc4
0x1fe6	0x1fea
0x203f	0x209c
0x2324	0x2337
0x2398	0x239e
0x2400	0x2499
0x267	0x279
0x2ef	0x301
0x443	0x455
0x4ac	0x4be
0x4e5	0x4f7
0x526	0x538
0x5cc	0x5de
0x5ff	0x611
0x63a	0x64c
0x78b	0x79d
0x7d7	0x7e9
0x80a	0x81c
0x83d	0x84f
0x876	0x888
0x8b1	0x8c3
0x8ea	0x8fc
0x923	0x935
0x956	0x968
0x9aa	0x9bc
0x9ed	0x9ff
0x36	0x41
0x41	0x4c
0x4c	0x57
0x57	0x62
0x62	0x6d
0x7d	0x88
0x88	0x93
0x93	0x9e
0xae	0xb9
0xb9	0xc4
0xc4	0xcf
0xcf	0xda
0xea	0xf5
0xf5	0x100
0x11b	0x126
0x126	0x131
0x131	0x13c
0x13c	0x147
0x147	0x152
0x16d	0x178
0x178	0x183
0x193	0x19e
0x19e	0x1a9
0x1a9	0x1b4
0x1b4	0x1bf
0x1cf	0x1da
0x1da	0x1e5
0xaa9	0xab1
0x16bb	0x16c3
0x1a20	0x1a28
0x1f08	0x1f0d
0x2337	0x2398
0x22bd0x1e1b	0x22d10x1e1b
0x22a50x1e1b	0x22ae0x1e1b
0xad20xa4c	0xae60xa4c
0xad20x1660	0xae60x1660
0x22c0x1ea	0x2400x1ea
0x22c0x8a9	0x2400x8a9
0x2140x1ea	0x21d0x1ea
0x2140x8a9	0x21d0x8a9
0x22d10x1e1b	0x22ea0x1e1b
0xae60xa4c	0xaef0xa4c
0xae60x1660	0xaef0x1660
0xac40xa4c	0xad20xa4c
0xac40x1660	0xad20x1660
0x2400x1ea	0x2590x1ea
0x2400x8a9	0x2590x8a9
0x1f20x1ea	0x2140x1ea
0x1f20x8a9	0x2140x8a9
0x1e5dB0xe6c	0x1e6bB0xe6c
0x1e5dB0xd57	0x1e6bB0xd57
0x1e5dB0x20c3	0x1e6bB0x20c3
0x1e5dB0x185f	0x1e6bB0x185f
0x224aB0x1a5c	0x224c0x224aB0x1a5c
0x2500B0x2300	0x2551B0x2300
0x24f0B0x2300	0x2500B0x2300
0x22a50x24f0B0x2300	0x22ae0x24f0B0x2300
0x22bd0x24f0B0x2300	0x22d10x24f0B0x2300
0x22d10x24f0B0x2300	0x22ea0x24f0B0x2300
0x1e5dB0x209c	0x1e6bB0x209c
0x1e5dB0x20d6	0x1e6bB0x20d6
0xb8cB0x2e5	0xbb1B0x2e5
0x25a9B0xc030x2ef	0x25b8B0xc030x2ef
0x25bbB0xc030x2ef	0x25c4B0xc030x2ef
0x2568B0xc030x2ef	0x2599B0xc030x2ef
0x25b8B0xc030x2ef	0x25bbB0xc030x2ef
0x25fdB0x25d6B0xc030x2ef	0x2603B0x25d6B0xc030x2ef
0x2603B0x25d6B0xc030x2ef	0x260cB0x25d6B0xc030x2ef
0x25a9B0xc030x63a	0x25b8B0xc030x63a
0x25bbB0xc030x63a	0x25c4B0xc030x63a
0x2568B0xc030x63a	0x2599B0xc030x63a
0x25b8B0xc030x63a	0x25bbB0xc030x63a
0x25fdB0x25d6B0xc030x63a	0x2603B0x25d6B0xc030x63a
0x2603B0x25d6B0xc030x63a	0x260cB0x25d6B0xc030x63a
0x25a9B0xc160x2ef	0x25b8B0xc160x2ef
0x25bbB0xc160x2ef	0x25c4B0xc160x2ef
0x2568B0xc160x2ef	0x2599B0xc160x2ef
0x25b8B0xc160x2ef	0x25bbB0xc160x2ef
0x25fdB0x25d6B0xc160x2ef	0x2603B0x25d6B0xc160x2ef
0x2603B0x25d6B0xc160x2ef	0x260cB0x25d6B0xc160x2ef
0x25a9B0xc160x63a	0x25b8B0xc160x63a
0x25bbB0xc160x63a	0x25c4B0xc160x63a
0x2568B0xc160x63a	0x2599B0xc160x63a
0x25b8B0xc160x63a	0x25bbB0xc160x63a
0x25fdB0x25d6B0xc160x63a	0x2603B0x25d6B0xc160x63a
0x2603B0x25d6B0xc160x63a	0x260cB0x25d6B0xc160x63a
