0x0	__function_selector__
0x4a6	balanceOfPool()
0x4c4	usdcToken()
0x4c4	usdc()
0x4d9	performanceFeeGovernance()
0x4e1	getName()
0x4f6	setPid(uint256)
0x50b	withdrawOther(address)
0x51e	setAutoCompoundingPerformanceFeeGovernance(uint256)
0x531	want()
0x539	CVX_ETH_SLP()
0x541	strategist()
0x549	setAutoCompoundingBps(uint256)
0x55c	curvePool()
0x573	removeExtraRewardsToken(address)
0x586	cvxCRV_CRV_SLP_Pid()
0x58e	wbtcToken()
0x58e	wbtc()
0x596	initializeApprovals()
0x59e	threeCrv()
0x59e	threeCrvToken()
0x5a6	withdraw(uint256)
0x5b9	crvToken()
0x5b9	crv()
0x5c1	threeCrvSwap()
0x5c9	isProtectedToken(address)
0x5e9	__BaseStrategy_init(address,address,address,address,address)
0x5fc	baseRewardsPool()
0x604	MAX_UINT_256()
0x60c	cvxHelperVault()
0x614	unpause()
0x61c	weth()
0x624	tend()
0x639	guardian()
0x641	harvest()
0x656	AUTO_COMPOUNDING_PERFORMANCE_FEE()
0x65e	performanceFeeStrategist()
0x666	version()
0x66e	crvDepositor()
0x676	cvxRewardsPool()
0x67e	governance()
0x686	AUTO_COMPOUNDING_BPS()
0x68e	paused()
0x696	0x68aee722
0x6a9	balanceOf()
0x6b1	setKeeper(address)
0x6c4	isTendable()
0x6cc	cvxCrvHelperVault()
0x6d4	cvxCrv()
0x6d4	cvxCrvToken()
0x6dc	pause()
0x6e4	setPerformanceFeeGovernance(uint256)
0x6f7	withdrawAll()
0x6ff	badgerTree()
0x707	setGuardian(address)
0x71a	getTokenSwapPath(address,address)
0x73a	withdrawalFee()
0x742	0x8e826599
0x755	cvx()
0x755	cvxToken()
0x75d	setController(address)
0x770	cvxCRV_CRV_SLP()
0x778	setGovernance(address)
0x78b	setWithdrawalFee(uint256)
0x79e	keeper()
0x7a6	autoCompoundingBps()
0x7ae	autoCompoundingPerformanceFeeGovernance()
0x7b6	MAX_FEE()
0x7be	balanceOfWant()
0x7c6	cvxCrvRewardsPool()
0x7ce	booster()
0x7d6	setStrategist(address)
0x7e9	deposit()
0x7f1	setWithdrawalMaxDeviationThreshold(uint256)
0x804	CVX_ETH_SLP_Pid()
0x80c	rewardsTokenConfig(address)
0x830	baseStrategyVersion()
0x838	convexMasterChef()
0x840	tokenSwapPaths(address,address,uint256)
0x853	getProtectedTokens()
0x85b	pid()
0x863	setPerformanceFeeStrategist(uint256)
0x876	controller()
0x87e	withdrawalMaxDeviationThreshold()
0x886	0x886
0x96f	0x96f
0xab5	0xab5
0xae9	0xae9
0xb13	0xb13
0xc86	0xc86
0xcea	0xcea
0xe1c	0xe1c
0x12a9	0x12a9
0x296e	0x296e
0x3219	0x3219
0x3284	0x3284
0x32c3	0x32c3
0x33b4	0x33b4
0x35ec	0x35ec
0x3677	0x3677
0x3822	0x3822
0x3983	0x3983
0x39ad	0x39ad
0x39d7	0x39d7
0x3ab0	0x3ab0
0x3b0b	0x3b0b
0x3b27	0x3b27
0x3e46	0x3e46
0x3e72	0x3e72
0x3eac	0x3eac
0x3eee	0x3eee
0x3f04	0x3f04
0x3fd4	0x3fd4
0x4016	0x4016
0x40dd	0x40dd
0x40e3	0x40e3
0x4175	0x4175
0x41e1	0x41e1
0x4220	0x4220
0x44b6	0x44b6
0x4553	0x4553
0x45bb	0x45bb
0x4711	0x4711
0x47a1	0x47a1
0x4817	0x4817
0x483c	0x483c
0x487b	0x487b
0x48d4	0x48d4
0x490c	0x490c
0x4921	0x4921
0x4975	0x4975
0x4a04	0x4a04
0x4b2d	0x4b2d
0x4bae	0x4bae
0x4c3a	0x4c3a
0x4c3e	0x4c3e
0x4c67	0x4c67
0x4cb1	0x4cb1
0x4cc8	0x4cc8
0x4da3	0x4da3
0x4e6d	0x4e6d
0x4e8e	0x4e8e
0x4f37	0x4f37
0x4f9c	0x4f9c
0x4fbb	0x4fbb
0x4fc6	0x4fc6
0x503d	0x503d
0x50dc	0x50dc
0x50f8	0x50f8
0x5114	0x5114
0x514c	0x514c
0x51bc	0x51bc
0x52f7	0x52f7
0x539d	0x539d
0x542d	0x542d
0x54df	0x54df
0x54f7	0x54f7
0x550f	0x550f
0x556e	0x556e
0x559c	0x559c
0x55d1	0x55d1
0x55ec	0x55ec
0x5626	0x5626
0x56e1	0x56e1
0x56ec	0x56ec
0x56f5	0x56f5
0x5996	0x5996
0x59de	0x59de
0x5d26	0x5d26
0x5d8b	0x5d8b
0x5dc7	0x5dc7
0x5e0e	0x5e0e
0x5e35	0x5e35
0x5e55	0x5e55
0x5e81	0x5e81
0x5f2b	()
0x5f2b	fallback()
0x6acd	0x6acd
