0x0	__function_selector__
0x168	updateRegistry(address)
0x19b	depositCount()
0x1c2	depositBulkFor(address,address[],uint256[])
0x302	unpause()
0x317	depositEth()
0x31f	withdrawERC20(uint256,address,uint256,bytes)
0x3ec	withdrawTokenFor(uint256,address,address,uint256,bytes)
0x4c2	paused()
0x4eb	withdrawals(uint256)
0x53f	withdrawERC721(uint256,address,uint256,bytes)
0x60c	withdrawERC721For(uint256,address,address,uint256,bytes)
0x6e2	registry()
0x713	pause()
0x728	depositERC20For(address,address,uint256)
0x76b	changeAdmin(address)
0x79e	depositERC20(address,uint256)
0x7d7	withdrawERC20For(uint256,address,address,uint256,bytes)
0x8ad	removeAdmin()
0x8c2	depositERC721For(address,address,uint256)
0x905	withdrawToken(uint256,address,uint256,bytes)
0x9d2	deposits(uint256)
0xa3c	verifySignatures(bytes32,bytes)
0xaf4	depositERC721(address,uint256)
0xb2d	depositEthFor(address)
0xb53	admin()
0xd7c	0xd7c
0xdc8	0xdc8
0xf0c	0xf0c
0x11cd	0x11cd
0x136b	0x136b
0x196f	0x196f
0x1a7c	0x1a7c
0x1e20	0x1e20
0x20b5	0x20b5
0x21ad	0x21ad
0x22a0	0x22a0
0x25e8	0x25e8
0x28c3	0x28c3
0x2aa2	0x2aa2
0x2c54	()
0x2c54	fallback()
