0x0	__function_selector__
0x2be	supportsInterface(bytes4)
0x2fb	luckyBullMapping(uint256)
0x338	name()
0x363	getApproved(uint256)
0x3a0	approve(address,uint256)
0x3c9	setDevelopmentManager(address)
0x3f2	syncOwner()
0x409	createLuckyNFTs(string,uint256[])
0x432	initialized()
0x45d	totalSupply()
0x488	bscWin()
0x4b3	transferFrom(address,address,uint256)
0x4dc	NFTConstructor(address)
0x4f8	tokenOfOwnerByIndex(address,uint256)
0x535	safeTransferFrom(address,address,uint256)
0x55e	updateCode(address)
0x587	tokenByIndex(uint256)
0x5c4	ownerCopy()
0x5ef	proxiableUUID()
0x61a	setBaseURI(string)
0x643	checkLimit()
0x66e	isLimiting()
0x699	setName(string,string)
0x6c2	ownerOf(uint256)
0x6ff	baseURI()
0x72a	CIDMappings(uint256)
0x767	developmentManager()
0x792	balanceOf(address)
0x7cf	renounceOwnership()
0x7e6	createNFT(uint256,address,bool)
0x802	launchTime()
0x82d	setMintCost(uint256)
0x856	setBSCWinAddress(address)
0x87f	owner()
0x8aa	symbol()
0x8d5	mintLimit()
0x900	setMintLimit(uint256)
0x929	setApprovalForAll(address,bool)
0x952	_tokenIds()
0x97d	safeTransferFrom(address,address,uint256,bytes)
0x9a6	mintCost()
0x9d1	gateWay()
0x9fc	createLuckyBulls(uint256[])
0xa25	tokenURI(uint256)
0xa62	claimHoldings()
0xa79	setIsLimiting(bool)
0xaa2	isApprovedForAll(address,address)
0xadf	createNFTs(string,uint256,uint256)
0xb08	transferOwnership(address)
0xb31	0xb31
0xbcb	0xbcb
0xc5d	0xc5d
0xce2	0xce2
0xeba	0xeba
0xf1b	0xf1b
0x1056	0x1056
0x1089	0x1089
0x10e9	0x10e9
0x1305	0x1305
0x1325	0x1325
0x14c5	0x14c5
0x155b	0x155b
0x15cb	0x15cb
0x1655	0x1655
0x1707	0x1707
0x1795	0x1795
0x185b	0x185b
0x1913	0x1913
0x199b	0x199b
0x1d14	0x1d14
0x1d3e	0x1d3e
0x2027	0x2027
0x208f	0x208f
0x211d	0x211d
0x22da	0x22da
0x244c	0x244c
0x24e0	0x24e0
0x25aa	0x25aa
0x26a2	0x26a2
0x2784	0x2784
0x27f0	0x27f0
0x27f8	0x27f8
0x28b1	0x28b1
0x28c3	0x28c3
0x29a1	0x29a1
0x2bfd	0x2bfd
0x2d54	0x2d54
0x2d6a	0x2d6a
0x2e30	0x2e30
0x2e46	0x2e46
0x2ec3	0x2ec3
0x30a7	0x30a7
0x3103	0x3103
0x32f6	0x32f6
0x340a	0x340a
0x35a1	0x35a1
0x38bf	0x38bf
0x3945	0x3945
0x3962	0x3962
0x39d2	0x39d2
0x3a14	0x3a14
0x3a56	0x3a56
0x3a6b	0x3a6b
0x3a99	0x3a99
0x3aae	0x3aae
0x3ac3	0x3ac3
0x3ad8	0x3ad8
0x3aed	0x3aed
0x3b1b	0x3b1b
0x3b49	0x3b49
0x3b5e	0x3b5e
0x3b8b	0x3b8b
0x3bcb	0x3bcb
0x3c1e	0x3c1e
0x3ca1	0x3ca1
0x3ce1	0x3ce1
0x3d21	0x3d21
0x3d6a	0x3d6a
0x3d97	0x3d97
0x3dc4	0x3dc4
0x3df1	0x3df1
0x3e1e	0x3e1e
0x3e67	0x3e67
0x3edf	0x3edf
0x3f57	0x3f57
0x3fc6	0x3fc6
0x3ff3	0x3ff3
0x4046	0x4046
0x4116	0x4116
0x4546	0x4546
0x4555	0x4555
0x4584	0x4584
0x459f	0x459f
0x45eb	0x45eb
0x4606	0x4606
0x4621	0x4621
0x4643	0x4643
0x4663	0x4663
0x4683	0x4683
0x46a3	0x46a3
0x46c3	0x46c3
0x46e3	0x46e3
0x4703	0x4703
0x4723	0x4723
0x4743	0x4743
0x4763	0x4763
0x4783	0x4783
0x47a3	0x47a3
0x47c3	0x47c3
0x47e3	0x47e3
0x4803	0x4803
0x4823	0x4823
0x4843	0x4843
0x4863	0x4863
0x4883	0x4883
0x48a3	0x48a3
0x48c3	0x48c3
0x48e3	0x48e3
0x4903	0x4903
0x4923	0x4923
0x4943	0x4943
0x4963	0x4963
0x4983	0x4983
0x499e	0x499e
0x4a71	0x4a71
0x4a8d	0x4a8d
0x4a9e	0x4a9e
0x4aa9	0x4aa9
0x4b36	0x4b36
0x4b67	0x4b67
0x4bc1	0x4bc1
0x4bf5	0x4bf5
0x4c07	0x4c07
0x4c13	0x4c13
0x4c69	0x4c69
0x4c73	0x4c73
0x4c80	0x4c80
0x4c8f	0x4c8f
0x4cc2	0x4cc2
0x4d25	0x4d25
0x4ea1	0x4ea1
0x553f	0x553f
0x5556	0x5556
0x556d	0x556d
0x5584	0x5584
0x559b	0x559b
0x63fb	()
0x63fb	fallback()
