0xbf3	13	0x1d68	3
0xbf3	13	0x1d85	3
0x1491	16	0x3407	2
0x1d23	3	0x6cc	1
0x1d23	3	0xf5e	1
0x1d23	3	0x1f06	1
0x1d68	3	0x702	1
0x1d68	3	0x1426	1
0x1d68	3	0x1b94	1
0x239c	8	0x1d90	3
0x299d	3	0x8e1	1
0x299d	3	0x1cf7	1
0x299d	3	0x1daa	1
0x2a11	5	0x3137	2
0x2ab4	11	0x3507	2
0x2ab8	4	0xbe2	1
0x2ab8	4	0x4aa9	1
0x2ab8	4	0x4c09	1
0x2ab8	4	0x4d89	1
0x2ba4	6	0xd0a	1
0x2ba4	6	0x10c1	1
0x2ba4	6	0x1eeb	1
0x2ba4	6	0x2338	1
0x2ba4	6	0x25a2	1
0x2ba4	6	0x28df	1
0x2bf6	9	0xd12	1
0x2bf6	9	0xd1b	1
0x2bf6	9	0xd24	1
0x2bf6	9	0x10ca	1
0x2bf6	9	0x1ef4	1
0x2bf6	9	0x2340	1
0x2bf6	9	0x2349	1
0x2bf6	9	0x25ab	1
0x2bf6	9	0x28e8	1
0x2d38	8	0xe07	1
0x2d38	8	0x1153	1
0x2d38	8	0x1275	1
0x2d38	8	0x1d3e	1
0x2d38	8	0x2017	1
0x2d38	8	0x2142	1
0x2d38	8	0x2363	1
0x2d38	8	0x25c6	1
0x2d88	3	0xf79	1
0x2d88	3	0x2cb6	1
0x2d88	3	0x3644	1
0x2ee5	4	0x10b9	1
0x2ee5	4	0x1ee3	1
0x2ee5	4	0x259a	1
0x2ee5	4	0x28d7	1
0x2f53	4	0x10d3	1
0x2f53	4	0x1efd	1
0x2f53	4	0x25b4	1
0x2f53	4	0x28f1	1
0x314e	18	0x2492	8
0x3246	9	0x4ba2	3
0x329f	13	0x4b12	4
0x329f	13	0x4fd2	4
0x334c	4	0x14ab	1
0x334c	4	0x3363	1
0x334c	4	0x3a0f	1
0x334c	4	0x3ab0	1
0x3957	8	0x3017	2
0x3957	8	0x310c	2
0x3957	8	0x3762	2
0x3957	8	0x38e9	2
