0x0	0xd
0x3f	0x4a
0x60	0x6b
0xd	0x1e
0x3005	0x3050
0x1dc	0x1e8
0x102	0x10e
0xa0	0xac
0x6f	0x7b
0xdc	0xe8
0x17a	0x186
0x149	0x155
0x1b6	0x1c2
0x2c1	0x2cd
0x25f	0x26b
0x22e	0x23a
0x29b	0x2a7
0x32e	0x33a
0x308	0x314
0x36a	0x376
0x4ba6	0x4bc2
0xe0a	0xe1d
0xe48	0xe99
0xfc7	0xfda
0x1031	0x1044
0x1269	0x1290
0x1482	0x14a9
0x18c0	0x18d3
0x1912	0x1925
0x1941	0x1954
0x1e4d	0x1e60
0x1ead	0x1ec0
0x1f08	0x1f2d
0x203c	0x204f
0x2193	0x21a6
0x2296	0x22a9
0x2413	0x2426
0x2503	0x2516
0x2974	0x2987
0xedf	0xf37
0xeb4	0xec2
0xec2	0xed6
0xf52	0xf60
0xf60	0xf74
0x1291	0x1297
0x12e7	0x12fd
0x1301	0x130c
0x1339	0x134a
0x4947	0x495b
0x141e	0x143e
0x13a4	0x13ba
0x13be	0x13c9
0x3136	0x3144
0x315b	0x3190
0x14aa	0x14b0
0x152e	0x1544
0x1548	0x1553
0x15c4	0x15d8
0x15dc	0x15e7
0x1614	0x161f
0x1636	0x1664
0x1693	0x16a9
0x16ad	0x16b8
0x1cfe	0x1d14
0x1d18	0x1d23
0x1d7e	0x1dac
0x1ddb	0x1df1
0x1df5	0x1e00
0x1e77	0x1e80
0x1f2e	0x1f34
0x1f9b	0x1fb0
0x1fb4	0x1fbf
0x22c0	0x22c9
0x243d	0x244f
0x255d	0x2564
0x1e	0x29
0x3a67	0x3a78
0x256f	0x2574
0x258b	0x2594
0x25db	0x25ef
0x25f3	0x25fe
0x262b	0x2630
0x26a7	0x2719
0x29a3	0x29ab
0x2a0f	0x2a1a
0x29b2	0x29be
0x29bf	0x29c6
0x29fe	0x2a06
0x2a61	0x2a7d
0x2a9e	0x2aa3
0x2aa3	0x2aad
0x2b23	0x2b3f
0x2b60	0x2b65
0x2b65	0x2b72
0x2b8f	0x2b94
0x2cd3	0x2cef
0x2d10	0x2d15
0x2d15	0x2d22
0x2d3f	0x2d44
0x2d94	0x2d9d
0x2e45	0x2e6a
0x2e6b	0x2e71
0x2ec7	0x2edb
0x2edf	0x2eea
0x2f75	0x2f8a
0x2f8e	0x2f99
0x2fc6	0x2ffb
0x2fff	0x3005
0x3054	0x305f
0x31d8	0x3213
0x3190	0x3199
0x3268	0x3271
0x3213	0x321c
0x330f	0x3313
0x3282	0x328d
0x32d0	0x32e6
0x32ea	0x32f5
0x3271	0x327b
0x3324	0x332f
0x3378	0x338e
0x3392	0x339d
0x3313	0x331d
0x38b6	0x38ca
0x38ce	0x38d9
0x3906	0x3917
0x391c	0x3954
0x3958	0x3963
0x3990	0x39cc
0x39d0	0x39db
0x3a08	0x3a27
0x3a2d	0x3a30
0x41b3	0x41bd
0x3a7d	0x3a82
0x3a99	0x3aa1
0x3ab7	0x3aca
0x3ad0	0x3ad3
0x3ad3	0x3adc
0x3aa1	0x3aac
0x3d5a	0x3d6e
0x3d72	0x3d7d
0x3e88	0x3ea4
0x3ec5	0x3eca
0x3eca	0x3ed7
0x3ef4	0x3ef9
0x41d4	0x41df
0x41e4	0x41e9
0x420b	0x4211
0x91	0x9c
0x29dd	0x29e7
0x391	0x399
0x3c7	0x3cf
0x3e9	0x3f1
0x416	0x41e
0x44c	0x454
0x461	0x469
0x476	0x47e
0x498	0x4a0
0x4ba	0x4c2
0x4da	0x4e2
0x4ef	0x4f7
0x523	0x52b
0x538	0x540
0x558	0x560
0x56d	0x575
0x582	0x58a
0x5a2	0x5aa
0x5ca	0x5d2
0x5ea	0x5f2
0x60a	0x612
0x62a	0x632
0x64a	0x652
0x66a	0x672
0x68a	0x692
0x69f	0x6a7
0x6cd	0x6d5
0x6ed	0x6f5
0x702	0x70a
0x722	0x72a
0x742	0x74a
0x757	0x75f
0x777	0x77f
0x78c	0x794
0x7a1	0x7a9
0x7c1	0x7c9
0x7ef	0x7f7
0x80f	0x817
0x82f	0x837
0x84f	0x857
0x864	0x86c
0x884	0x88c
0x8a4	0x8ac
0x8d2	0x8da
0x8f2	0x8fa
0x914	0x91c
0x93c	0x944
0x95c	0x964
0x97c	0x984
0x991	0x999
0x9b1	0x9b9
0x9d1	0x9d9
0x9e6	0x9ee
0xa06	0xa0e
0xa26	0xa2e
0xa3b	0xa43
0xa50	0xa58
0xa70	0xa78
0x2e24	0x2e2e
0x2bb2	0x2bbb
0xc2	0xcd
0x2d63	0x2d7d
0x29	0x34
0x34	0x3f
0x4a	0x55
0x55	0x60
0x7b	0x86
0x86	0x91
0xac	0xb7
0xb7	0xc2
0xcd	0xd8
0xe8	0xf3
0xf3	0xfe
0x10e	0x119
0x119	0x124
0x124	0x12f
0x12f	0x13a
0x13a	0x145
0x155	0x160
0x160	0x16b
0x16b	0x176
0x186	0x191
0x191	0x19c
0x19c	0x1a7
0x1a7	0x1b2
0x1c2	0x1cd
0x1cd	0x1d8
0x1e8	0x1f3
0x1f3	0x1fe
0x1fe	0x209
0x209	0x214
0x214	0x21f
0x21f	0x22a
0x23a	0x245
0x245	0x250
0x250	0x25b
0x26b	0x276
0x276	0x281
0x281	0x28c
0x28c	0x297
0x2a7	0x2b2
0x2b2	0x2bd
0x2cd	0x2d8
0x2d8	0x2e3
0x2e3	0x2ee
0x2ee	0x2f9
0x2f9	0x304
0x314	0x31f
0x31f	0x32a
0x33a	0x345
0x345	0x350
0x350	0x35b
0x35b	0x366
0x376	0x381
0x381	0x38c
0xe99	0xea1
0xed6	0xedf
0xf37	0xf3f
0xf74	0xf7d
0x2b72	0x2b7b
0x2d22	0x2d2b
0x2ffb	0x2fff
0x3a78	0x3a7d
0x3aac	0x3ab6
0x3ed7	0x3ee0
0x41df	0x41e4
0x47c8B0x39d	0x47d6B0x39d
0x47d9B0x39d	0x47edB0x39d
0x48c4B0x422	0x48d2B0x422
0x48c4B0x482	0x48d2B0x482
0x48c4B0x4c6	0x48d2B0x4c6
0x48c4B0x4fb	0x48d2B0x4fb
