0x0	__function_selector__
0x193	name()
0x210	changeNameAndSymbol(string,string)
0x33f	approve(address,uint256)
0x37f	totalSupply()
0x399	transferFrom(address,address,uint256)
0x3cf	mintByOwner(uint256)
0x3ec	rate()
0x3f4	lastUpdateTime(address)
0x41a	decimals()
0x438	increaseAllowance(address,uint256)
0x464	blackList(address)
0x48a	getTime()
0x492	setBlackList(address,bool)
0x4c0	updateAccountsAndChangeRate(address[],uint256)
0x565	balanceOf(address)
0x58b	changeRate(uint256)
0x5a8	initialize()
0x5b0	owner()
0x5d4	symbol()
0x5dc	decreaseAllowance(address,uint256)
0x608	changeOwner(address)
0x62e	transfer(address,uint256)
0x65a	newOwnerCandidate()
0x662	allowance(address,address)
0x690	isBlackListed(address)
0x6b6	acceptOwner()
0x6be	0x6be
0xa4e	0xa4e
0xbdf	0xbdf
0xd29	0xd29
0xda4	0xda4
0xda8	0xda8
0xe94	0xe94
0xfef	0xfef
0x1086	0x1086
0x1176	0x1176
0x11d7	0x11d7
0x1291	0x1291
0x12ac	0x12ac
0x1309	0x1309
0x1362	0x1362
0x13cf	0x13cf
0x1403	0x1403
0x148f	0x148f
0x1649	()
0x1649	fallback()
