0x0	__function_selector__
0x169	()
0x169	fallback()
0x173	hasUserPermission(address,bytes4)
0x1b5	getPermission(bytes4)
0x323	setUserPermission(address,bytes4)
0x351	upgradeTo(address)
0x372	permissions(bytes4)
0x394	removeValidator(address)
0x3b5	addValidator(address)
0x3d6	claimOwnership()
0x3eb	removeUserPermission(address,bytes4)
0x419	implementation()
0x44a	CONVERT_WT_SIG()
0x47c	addPermission(bytes4,string,string,string)
0x560	userPermissions(address,bytes4)
0x58e	MINT_SIG()
0x5a3	MINT_CUSD_SIG()
0x5b8	owner()
0x5cd	APPROVE_BLACKLISTED_ADDRESS_SPENDER_SIG()
0x5e2	isPermission(bytes4)
0x604	BLACKLISTED_SIG()
0x619	DESTROY_BLACKLISTED_TOKENS_SIG()
0x62e	removePermission(bytes4)
0x650	BURN_CARBON_DOLLAR_SIG()
0x665	BURN_SIG()
0x67a	pendingOwner()
0x68f	transferOwnership(address)
0x6b0	CONVERT_CARBON_DOLLAR_SIG()
0x6c5	validators(address)
0x6e6	isValidator(address)
0x758	0x758
0xa69	0xa69
0xecc	0xecc
0x1405	0x1405
0x1423	0x1423
0x1593	0x1593
0x1611	0x1611
0x1bac	0x1bac
