0x49c	0x497	-64
0x49c	0x49d	-32
0x49c	0x4ef	0
0xbb3	0xbab	-68
0xbb3	0xbb8	-64
0xbb3	0xbbc	-32
0xcf0	0xce8	-68
0xcf0	0xcf5	-64
0xcf0	0xcf9	-32
0xf9d	0xf95	-68
0xf9d	0xfa2	-64
0xf9d	0xfa6	-32
0x11b0	0x11a8	-68
0x11b0	0x11b5	-64
0x11b0	0x11b9	-32
0x13d6	0x13e0	-32
0x13d6	0x13ef	0
0x144c	0x1444	-68
0x144c	0x1451	-64
0x144c	0x1455	-32
0x15b1	0x15a9	-68
0x15b1	0x15b6	-64
0x15b1	0x15ba	-32
0x1b74	0x1b6c	-68
0x1b74	0x1b79	-64
0x1b74	0x1b7d	-32
0x1bb6	0x1ba9	-68
0x1bb6	0x1bb0	-64
0x1bb6	0x1bb7	-32
0x1bb6	0x1bce	0
0x1f2c	0x1f24	-68
0x1f2c	0x1f31	-64
0x1f2c	0x1f35	-32
0x28da	0x28d2	-68
0x28da	0x28df	-64
0x28da	0x28e3	-32
0x291c	0x290f	-68
0x291c	0x2916	-64
0x291c	0x291d	-32
0x291c	0x2934	0
0x39cd	0x39d9	-32
0x39cd	0x39ff	0
0x3a68	0x3a74	-32
0x3a68	0x3a9a	0
0x7200x4655	0x46460x720	-68
0x7200x4655	0x464f0x720	-64
0x7200x4655	0x46560x720	-32
0x7200x4655	0x46160x720	0
0x7200x4655	0x46790x720	0
0x7d80x4655	0x46460x7d8	-68
0x7d80x4655	0x464f0x7d8	-64
0x7d80x4655	0x46560x7d8	-32
0x7d80x4655	0x46160x7d8	0
0x7d80x4655	0x46790x7d8	0
0x23710x4655	0x46460x2371	-68
0x23710x4655	0x464f0x2371	-64
0x23710x4655	0x46560x2371	-32
0x23710x4655	0x46160x2371	0
0x23710x4655	0x46790x2371	0
0x345a0x4655	0x46460x345a	-68
0x345a0x4655	0x464f0x345a	-64
0x345a0x4655	0x46560x345a	-32
0x345a0x4655	0x46160x345a	0
0x345a0x4655	0x46790x345a	0
0x3a5e0x4655	0x46460x3a5e	-68
0x3a5e0x4655	0x464f0x3a5e	-64
0x3a5e0x4655	0x46560x3a5e	-32
0x3a5e0x4655	0x46160x3a5e	0
0x3a5e0x4655	0x46790x3a5e	0
0x39c30x45ba	0x45b20x39c3	-68
0x39c30x45ba	0x45bf0x39c3	-64
0x39c30x45ba	0x45c50x39c3	-32
0x39c30x45ba	0x46160x39c3	0
0x7200x3a77	0x3a740x720	-64
0x7200x3a77	0x3a9a0x720	-32
0x7d80x3a77	0x3a740x7d8	-64
0x7d80x3a77	0x3a9a0x7d8	-32
0x23710x3a77	0x3a740x2371	-64
0x23710x3a77	0x3a9a0x2371	-32
0x345a0x3a77	0x3a740x345a	-64
0x345a0x3a77	0x3a9a0x345a	-32
0x7200x3a68	0x3a740x720	-32
0x7200x3a68	0x3a9a0x720	0
0x7d80x3a68	0x3a740x7d8	-32
0x7d80x3a68	0x3a9a0x7d8	0
0x23710x3a68	0x3a740x2371	-32
0x23710x3a68	0x3a9a0x2371	0
0x345a0x3a68	0x3a740x345a	-32
0x345a0x3a68	0x3a9a0x345a	0
0x6fa0x3a3b	0x3a330x6fa	-68
0x6fa0x3a3b	0x3a400x6fa	-64
0x6fa0x3a3b	0x3a440x6fa	-32
0x7200x3a3b	0x3a330x720	-68
0x7200x3a3b	0x3a400x720	-64
0x7200x3a3b	0x3a440x720	-32
0x7d80x3a3b	0x3a330x7d8	-68
0x7d80x3a3b	0x3a400x7d8	-64
0x7d80x3a3b	0x3a440x7d8	-32
0x1fab0x3a3b	0x3a330x1fab	-68
0x1fab0x3a3b	0x3a400x1fab	-64
0x1fab0x3a3b	0x3a440x1fab	-32
0x23710x3a3b	0x3a330x2371	-68
0x23710x3a3b	0x3a400x2371	-64
0x23710x3a3b	0x3a440x2371	-32
0x345a0x3a3b	0x3a330x345a	-68
0x345a0x3a3b	0x3a400x345a	-64
0x345a0x3a3b	0x3a440x345a	-32
0x3a050x3a3b	0x3a330x3a05	-68
0x3a050x3a3b	0x3a400x3a05	-64
0x3a050x3a3b	0x3a440x3a05	-32
0x26a0x398c	0x397f0x26a	-68
0x26a0x398c	0x39860x26a	-64
0x26a0x398c	0x398d0x26a	-32
0x26a0x398c	0x39b30x26a	0
0x6ae0x398c	0x397f0x6ae	-68
0x6ae0x398c	0x39860x6ae	-64
0x6ae0x398c	0x398d0x6ae	-32
0x6ae0x398c	0x39b30x6ae	0
0x7200x398c	0x397f0x720	-68
0x7200x398c	0x39860x720	-64
0x7200x398c	0x398d0x720	-32
0x7200x398c	0x39b30x720	0
0x7d80x398c	0x397f0x7d8	-68
0x7d80x398c	0x39860x7d8	-64
0x7d80x398c	0x398d0x7d8	-32
0x7d80x398c	0x39b30x7d8	0
0x1dba0x398c	0x397f0x1dba	-68
0x1dba0x398c	0x39860x1dba	-64
0x1dba0x398c	0x398d0x1dba	-32
0x1dba0x398c	0x39b30x1dba	0
0x23710x398c	0x397f0x2371	-68
0x23710x398c	0x39860x2371	-64
0x23710x398c	0x398d0x2371	-32
0x23710x398c	0x39b30x2371	0
0x345a0x398c	0x397f0x345a	-68
0x345a0x398c	0x39860x345a	-64
0x345a0x398c	0x398d0x345a	-32
0x345a0x398c	0x39b30x345a	0
0x7d80x36fa	0x3a740x7d8	-32
0x7d80x36fa	0x3a9a0x7d8	0
0x345a0x36fa	0x3a740x345a	-32
0x345a0x36fa	0x3a9a0x345a	0
0x7d80x3583	0x357b0x7d8	-68
0x7d80x3583	0x35880x7d8	-64
0x7d80x3583	0x358c0x7d8	-32
0x345a0x3583	0x357b0x345a	-68
0x345a0x3583	0x35880x345a	-64
0x345a0x3583	0x358c0x345a	-32
0x7b20x2c79	0x2c710x7b2	-68
0x7b20x2c79	0x2c7e0x7b2	-64
0x7b20x2c79	0x2c820x7b2	-32
0x2b500x2c79	0x2c710x2b50	-68
0x2b500x2c79	0x2c7e0x2b50	-64
0x2b500x2c79	0x2c820x2b50	-32
0x7200x264b	0x3a740x720	-32
0x7200x264b	0x3a9a0x720	0
0x23710x264b	0x3a740x2371	-32
0x23710x264b	0x3a9a0x2371	0
0x7200x249a	0x24920x720	-68
0x7200x249a	0x249f0x720	-64
0x7200x249a	0x24a30x720	-32
0x23710x249a	0x24920x2371	-68
0x23710x249a	0x249f0x2371	-64
0x23710x249a	0x24a30x2371	-32
0x5810x1709	0x17010x581	-68
0x5810x1709	0x170e0x581	-64
0x5810x1709	0x17120x581	-32
0x39650x398cV0x22970x6fa	0x397f0x3965S0x22970x6fa	-68
0x39650x398cV0x22970x6fa	0x39860x3965S0x22970x6fa	-64
0x39650x398cV0x22970x6fa	0x398d0x3965S0x22970x6fa	-32
