0x0	__function_selector__
0x49a	isComptroller()
0x4b6	getDflMarketPercentages()
0x50e	_setBorrowPaused(address,bool)
0x53c	_become(address)
0x564	repayBorrowVerify(address,address,address,uint256,uint256)
0x5a6	borrowCapGuardian()
0x5ca	repayBorrowAllowed(address,address,address,uint256)
0x618	enterMarket(address,address)
0x646	pauseGuardian()
0x64e	pendingAdmin()
0x656	dflInitialSpeed()
0x65e	dflNextHalveBlock()
0x666	_setSeizePaused(bool)
0x685	_setCloseFactor(uint256)
0x6a2	dflStartBlock()
0x6aa	asset()
0x6b2	_setBorrowCapGuardian(address)
0x6d8	_setMintPaused(address,bool)
0x706	_mintGuardianPaused()
0x70e	mintVerify(address,address,uint256,uint256)
0x74a	getBlockNumber()
0x752	liquidateBorrowVerify(address,address,address,address,uint256,uint256)
0x79e	borrowCaps(address)
0x7c4	liquidationIncentiveMantissa()
0x7cc	getHypotheticalAccountLiquidity(address,address,uint256,uint256)
0x826	mintAllowed(address,address,uint256)
0x85c	_setLiquidationIncentive(uint256)
0x879	redeemVerify(address,address,uint256,uint256)
0x8b5	allMarkets(uint256)
0x8d2	_setPriceOracle(address)
0x8f8	dflSupplyIndex(address)
0x91e	dflCurrentSpeed()
0x926	borrowVerify(address,address,uint256)
0x95c	getAccountLiquidity(address)
0x982	_setPauseGuardian(address)
0x9a8	liquidateBorrowAllowed(address,address,address,address,uint256)
0x9ee	_setMarketBorrowCaps(address[],uint256[])
0xaac	transferVerify(address,address,address,uint256)
0xae8	accruedStored(address)
0xb0e	borrowGuardianPaused(address)
0xb34	seizeVerify(address,address,address,address,uint256)
0xb7a	dflKeeperFactorMantissa()
0xb82	mintGuardianPaused(address)
0xba8	oracle()
0xbb0	transferGuardianPaused()
0xbb8	getAccountAssets(address)
0xbde	dflSupplierIndex(address,address)
0xc0c	dflInitialIndex()
0xc30	markets(address)
0xc71	_setTransferPaused(bool)
0xc90	dflKeeper()
0xc98	checkMembership(address,address)
0xcc6	maxAssets()
0xcce	_setDflKeeper(address)
0xcf4	_setDflMarketPercentages(uint256[])
0xd62	_supportMarket(address)
0xd88	claim(address,uint256)
0xdb4	getAssetsIn(address)
0xdda	seizeGuardianPaused()
0xde2	dflAccrued(address)
0xe08	getAllMarkets()
0xe10	dflMarketPercentages(uint256)
0xe2d	dflAddress()
0xe35	comptrollerImplementation()
0xe3d	transferAllowed(address,address,address,uint256)
0xe79	enterMarkets(address[])
0xee7	dflAccrualBlock()
0xeef	liquidateCalculateSeizeTokens(address,address,uint256)
0xf3e	seizeAllowed(address,address,address,address,uint256)
0xf84	borrowAllowed(address,address,uint256)
0xfba	accountAssets(address,uint256)
0xfe6	pendingComptrollerImplementation()
0xfee	dflHalvePeriod()
0xff6	_setCollateralFactor(address,uint256)
0x1022	_borrowGuardianPaused()
0x102a	closeFactorMantissa()
0x1032	claimDFL()
0x103a	redeemAllowed(address,address,uint256)
0x1070	exitMarket(address)
0x1096	_setDflKeeperFactor(uint256)
0x10b3	admin()
0x10bb	accrue()
0x10c8	0x10c8
0x1961	0x1961
0x1fa9	0x1fa9
0x2a7c	0x2a7c
0x3b9f	0x3b9f
0x3bb7	0x3bb7
0x3cad	0x3cad
0x3fe6	0x3fe6
0x4085	0x4085
0x4141	0x4141
0x41a7	0x41a7
0x41c7	0x41c7
0x432c	0x432c
0x448b	0x448b
0x44c5	0x44c5
0x4571	0x4571
0x45f3	0x45f3
0x4659	0x4659
0x4681	0x4681
0x49ca	0x49ca
0x49eb	0x49eb
0x4a4e	0x4a4e
0x4b3a	0x4b3a
0x4b7c	0x4b7c
0x4c09	0x4c09
0x4ce1	0x4ce1
0x4cf4	0x4cf4
0x4d82	0x4d82
0x4eea	()
0x4eea	fallback()
