0x432c0xcf4	0x4a4e	0	Regular
0x432cB0x3294	0x4a4e	0	Regular
0x432cB0x4092	0x4a4e	0	Regular
0x4b3aB0x4579	0x4c09	0	Regular
0x4b3aB0x45b8	0x4c09	0	Regular
0x432cB0x467b	0x4a4e	0	Regular
0x4b3aB0x49d2	0x4c09	0	Regular
0x432cB0x204c0xae8	0x4a4e	0	Regular
0x4b3aB0x4a1f0xae8	0x4c09	0	Regular
0x4b3aB0x4a1f0x4085	0x4c09	0	Regular
0x4b3aB0x4696B0x4047	0x4c09	0	Regular
0x4b3aB0x4879B0x4047	0x4c09	0	Regular
0x4b3aB0x470bB0x4047	0x4c09	0	Regular
0x432cB0x473cB0x4047	0x4a4e	0	Regular
0x4b3aB0x4bb7B0x4047	0x4c09	0	Regular
0x432cB0x4becB0x4047	0x4a4e	0	Regular
0x432cB0x204c0x1fa9B0x3ba9B0x10bb	0x4a4e	0	Regular
0x4b3aB0x4a1f0x1fa9B0x3ba9B0x10bb	0x4c09	0	Regular
