0x309	3	0x5ff	1
0x309	3	0x13dd	1
0x309	3	0x17b4	1
0x31e	15	0x62d	1
0x31e	15	0x71b	1
0x31e	15	0x72a	1
0x31e	15	0x739	1
0x31e	15	0xbaf	1
0x31e	15	0xbc7	1
0x31e	15	0x13fa	1
0x31e	15	0x155a	1
0x31e	15	0x15c4	1
0x31e	15	0x15dc	1
0x31e	15	0x164d	1
0x31e	15	0x17d1	1
0x31e	15	0x17e1	1
0x31e	15	0x18f2	1
0x31e	15	0x1907	1
0x391	3	0xa85	1
0x391	3	0x1409	1
0x391	3	0x1457	1
0x391	3	0x38ce	1
0x1917	3	0x66c	1
0x1917	3	0x774	1
0x1917	3	0x14c8	1
0x19db	15	0x2635	7
0x1c3f	10	0x87a	2
0x1c3f	10	0xe4c	2
0x1c3f	10	0xe7c	2
0x1c3f	10	0x130e	2
0x1d4c	9	0xaa0	2
0x1d4c	9	0x1d8c	2
0x1d4c	9	0x2514	2
0x1d4c	9	0x2595	2
0x1d52	5	0x1fa0	2
0x1e0d	11	0xb9d	1
0x1e0d	11	0x136d	1
0x1e0d	11	0x142d	1
0x1e0d	11	0x146c	1
0x1e0d	11	0x156a	1
0x1e0d	11	0x159a	1
0x1e0d	11	0x15f4	1
0x1e0d	11	0x161e	1
0x1e0d	11	0x1693	1
0x1e0d	11	0x1785	1
0x1e0d	11	0x18c3	1
0x2800	7	0x32b	1
0x2800	7	0x37e	1
0x2800	7	0x419	1
0x2800	7	0x467	1
0x2800	7	0x482	1
0x2800	7	0x4a5	1
0x2800	7	0x4e3	1
0x281c	7	0x1ce5	3
0x281c	7	0x1f4f	3
0x2a3d	6	0x356	1
0x2a3d	6	0x3de	1
0x2a3d	6	0x43c	1
0x2a3d	6	0x4b8	1
0x2a3d	6	0x4fe	1
0x2a3d	6	0x53e	1
0x2a55	29	0x24a2	9
0x2ad3	8	0x3123	2
0x2ad3	8	0x316a	2
0x2ad3	8	0x31fd	2
0x2ad3	8	0x322e	2
0x2b12	39	0x31e	15
0x2ba2	58	0x23e6	26
0x2e24	8	0xb09	2
0x2e6c	9	0xabb	2
0x2e6c	9	0x1da7	2
0x2e6c	9	0x252f	2
0x2e6c	9	0x25b0	2
0x325f	3	0x27b7	1
0x325f	3	0x291f	1
0x325f	3	0x29ce	1
0x32d2	25	0x2811	7
0x32d2	25	0x282d	7
