0x0	__function_selector__
0xcf	()
0xcf	fallback()
0xd4	rebasingCredits()
0xef	_totalSupply()
0xf8	vaultAddress()
0x123	rebaseState(address)
0x153	upgradeGlobals()
0x15d	nonRebasingCreditsPerToken(address)
0x17d	rebasingCreditsPerToken()
0x185	rebasingCreditsPerTokenHighres()
0x18d	rebasingCreditsHighres()
0x195	isUpgraded(address)
0x1b5	creditsBalanceOfHighres(address)
0x1e5	nonRebasingSupply()
0x1ee	upgradeAccounts(address[])
0x201	0x201
0x394	0x394
0x3f7	0x3f7
0x66d	0x66d
0x73a	0x73a
0x75c	0x75c
