0x0	0xc
0x1a	0x2b
0xd61	0xdca
0x24f6	0x2508
0x2d6b	0x2da1
0x3168	0x3174
0x3298	0x32a4
0x3f2e	0x3f43
0x4163	0x4172
0x4fb4	0x4fba
0x10	0x1a
0x1e9	0x1f5
0x10f	0x11b
0xad	0xb9
0x7c	0x88
0xe9	0xf5
0x187	0x193
0x156	0x162
0x1c3	0x1cf
0x2ce	0x2da
0x26c	0x278
0x23b	0x247
0x2a8	0x2b4
0x346	0x352
0x315	0x321
0x382	0x38d
0x960	0x995
0x4bef	0x4c03
0x45b8	0x45c9
0x4add	0x4aeb
0x1231	0x1244
0x100	0x10b
0x1259	0x126c
0x12fd	0x134a
0x185d	0x188a
0x191d	0x192b
0x1acb	0x1ade
0x1daf	0x1dc2
0x21b7	0x21cc
0x2289	0x229c
0x4fa6	0x4fb4
0x25a9	0x25b8
0xccc	0xce0
0xce4	0xcef
0xd34	0xd61
0x2702	0x2711
0x4f63	0x4f6e
0x4f18	0x4f24
0x100e	0x1020
0x24e5	0x24f6
0x108d	0x10e7
0x10eb	0x10f6
0x1157	0x116d
0x1171	0x117c
0x134e	0x1359
0x2939	0x2992
0x2c57	0x2c7d
0x4fe1	0x4fee
0x4f44	0x4f57
0x2cc4	0x2d1e
0x198a	0x199c
0x347d	0x348c
0x1b43	0x1b4e
0x4f30	0x4f38
0x21d3	0x21e5
0x2232	0x2246
0x224a	0x2255
0x22e3	0x22f2
0x254f	0x2562
0x2624	0x2633
0x26a0	0x26f50x25a9
0x277e	0x278d
0x27fa	0x281c
0x2996	0x29a1
0x29ce	0x29d5
0x29e4	0x29e9
0x2d22	0x2d2d
0x2d5a	0x2d60
0x2d64	0x2d6b
0x2da5	0x2db0
0x2dea	0x2e45
0x2e49	0x2e54
0x3080	0x3085
0x30cc	0x30db
0x3280	0x328f
0x3129	0x313f
0x3143	0x314e
0x3157	0x315f
0x3189	0x31a0
0x31b5	0x31c9
0x3210	0x3225
0x3230	0x3232
0x315f	0x3168
0x328f	0x3298
0x3373	0x3395
0x3eb8	0x3ebd
0x3f1b	0x3f2e
0x4159	0x4163
0x41da	0x41e4
0x4187	0x41a3
0x41b8	0x41da
0x4fba	0x4fc6
0x32f7	0x3306
0x423e	0x4254
0xc4	0xcf
0x41	0x4c
0x4121	0x4139
0x3e9f	0x3eb0
0x36	0x41
0x2b	0x36
0x4c	0x57
0x57	0x62
0x62	0x6d
0x6d	0x78
0x88	0x93
0x93	0x9e
0x9e	0xa9
0xb9	0xc4
0xcf	0xda
0xda	0xe5
0xf5	0x100
0x11b	0x126
0x126	0x131
0x131	0x13c
0x13c	0x147
0x147	0x152
0x162	0x16d
0x16d	0x178
0x178	0x183
0x193	0x19e
0x19e	0x1a9
0x1a9	0x1b4
0x1b4	0x1bf
0x1cf	0x1da
0x1da	0x1e5
0x1f5	0x200
0x200	0x20b
0x20b	0x216
0x216	0x221
0x221	0x22c
0x22c	0x237
0x247	0x252
0x252	0x25d
0x25d	0x268
0x278	0x283
0x283	0x28e
0x28e	0x299
0x299	0x2a4
0x2b4	0x2bf
0x2bf	0x2ca
0x2da	0x2e5
0x2e5	0x2f0
0x2f0	0x2fb
0x2fb	0x306
0x306	0x311
0x321	0x32c
0x32c	0x337
0x337	0x342
0x352	0x35d
0x35d	0x368
0x368	0x373
0x373	0x37e
0x38d	0x398
0x398	0x68ca
0x995	0x9c3
0x29d5	0x29e4
0x3eb0	0x3eb8
0x36310x3e9f	0x36380x3e9f
0xae10xa76	0xaf50xa76
0xae10x163c	0xaf50x163c
0xab80xa76	0xac00xa76
0xab80x163c	0xac00x163c
0xab10xa76	0xab80xa76
0xab10x163c	0xab80x163c
0xaf50xa76	0xafe0xa76
0xaf50x163c	0xafe0x163c
0xad30xa76	0xae10xa76
0xad30x163c	0xae10x163c
0x3c50x3b2	0x3d10x3b2
0x3c50x3ed	0x3d10x3ed
0x3c50x410	0x3d10x410
0x3c50x4cf	0x3d10x4cf
0x3c50x517	0x3d10x517
0x3c50x53d	0x3d10x53d
0x3c50x577	0x3d10x577
0x3c50x5d1	0x3d10x5d1
0x3c50x5f7	0x3d10x5f7
0x3c50x66b	0x3d10x66b
0x3c50x6d3	0x3d10x6d3
0x3c50x6e6	0x3d10x6e6
0x3c50x75f	0x3d10x75f
0x3c50x853	0x3d10x853
0x3c50x8b9	0x3d10x8b9
0x9d1B0x3e8	0xa53B0x3e8
0xa57B0x3e8	0xa62B0x3e8
0x1edcB0x833	0x1eefB0x833
0x4c29B0xcf8	0x4c3dB0xcf8
0x4c29B0x1362	0x4c3dB0x1362
0x4c7bB0x4d13	0x4c84B0x4d13
0x4c68B0x4d13	0x4c7bB0x4d13
0x5052B0x45cc	0x5063B0x45cc
0x5052B0x45d7	0x5063B0x45d7
0x4c7bB0x4d3f	0x4c84B0x4d3f
0x4c68B0x4d3f	0x4c7bB0x4d3f
0x92cB0x3a8	0x942B0x3a8
0x946B0x3a8	0x951B0x3a8
0x49d6B0x3b2	0x49e4B0x3b2
0x49e7B0x3b2	0x49fbB0x3b2
0x370bB0xff6B0x55f	0x371bB0xff6B0x55f
0x44baB0x10ff	0x44c8B0x10ff
0x5052B0x44cbB0x10ff	0x5063B0x44cbB0x10ff
0x44baB0x1185	0x44c8B0x1185
0x5052B0x44cbB0x1185	0x5063B0x44cbB0x1185
0x4c7bB0x4db6B0x1a2d	0x4c84B0x4db6B0x1a2d
0x4c68B0x4db6B0x1a2d	0x4c7bB0x4db6B0x1a2d
0x4c7bB0x4dc9B0x1a2d	0x4c84B0x4dc9B0x1a2d
