0x0	__function_selector__
0x3a3	()
0x3a3	fallback()
0x3a8	disableVaultFees()
0x3b2	supportsInterface(bytes4)
0x3da	setFees(uint256,uint256,uint256,uint256,uint256)
0x3ed	is1155()
0x3fb	name()
0x410	approve(address,uint256)
0x423	setVaultFeatures(bool,bool,bool,bool,bool)
0x436	mintFee()
0x44c	onERC721Received(address,address,uint256,bytes)
0x49c	totalSupply()
0x4a4	assetAddress()
0x4cf	transferFrom(address,address,uint256)
0x4e2	allHoldings()
0x4f7	decimals()
0x506	vaultId()
0x50f	targetSwapFee()
0x517	increaseAllowance(address,uint256)
0x52a	mint(uint256[],uint256[])
0x53d	enableMint()
0x551	nftIdAt(uint256)
0x564	manager()
0x577	enableRandomSwap()
0x585	version()
0x5be	deployEligibilityStorage(uint256,bytes)
0x5d1	flashLoan(address,address,uint256,bytes)
0x5e4	maxFlashLoan(address)
0x5f7	allowAllItems()
0x60a	balanceOf(address)
0x633	renounceOwnership()
0x63b	vaultFees()
0x66b	enableTargetRedeem()
0x681	swapTo(uint256[],uint256[],uint256[],address)
0x694	owner()
0x6a5	eligibilityStorage()
0x6b8	symbol()
0x6c0	redeemTo(uint256,uint256[],address)
0x6d3	decreaseAllowance(address,uint256)
0x6e6	transfer(address,uint256)
0x6f9	mintTo(uint256[],uint256[],address)
0x70c	onERC1155BatchReceived(address,address,uint256[],uint256[],bytes)
0x744	finalizeVault()
0x74c	redeem(uint256,uint256[])
0x75f	enableTargetSwap()
0x772	shutdown(address)
0x785	setManager(address)
0x798	randomSwapFee()
0x7a0	swap(uint256[],uint256[],uint256[])
0x7b3	vaultFactory()
0x7c6	flashFee(address,uint256)
0x7d9	allowance(address,address)
0x812	setVaultMetadata(string,string)
0x825	retrieveTokens(uint256,address,address)
0x838	__NFTXVault_init(string,string,address,bool,bool)
0x84b	totalHoldings()
0x853	allValidNFTs(uint256[])
0x866	onERC1155Received(address,address,uint256,uint256,bytes)
0x89e	transferOwnership(address)
0x8b1	randomRedeemFee()
0x8b9	enableRandomRedeem()
0x8ce	targetRedeemFee()
0x8d6	0x8d6
0x960	0x960
0x9c9	0x9c9
0xa76	0xa76
0xb1e	0xb1e
0xc92	0xc92
0xdf2	0xdf2
0xeb1	0xeb1
0xf7c	0xf7c
0xff6	0xff6
0x1219	0x1219
0x1231	0x1231
0x12fd	0x12fd
0x1397	0x1397
0x163c	0x163c
0x164b	0x164b
0x191d	0x191d
0x1a76	0x1a76
0x1a82	0x1a82
0x1c12	0x1c12
0x1c6e	0x1c6e
0x1d02	0x1d02
0x1daf	0x1daf
0x1e12	0x1e12
0x1edc	0x1edc
0x1f4f	0x1f4f
0x21a5	0x21a5
0x21b7	0x21b7
0x23bb	0x23bb
0x2450	0x2450
0x24e5	0x24e5
0x25a9	0x25a9
0x2702	0x2702
0x2923	0x2923
0x292d	0x292d
0x2939	0x2939
0x2c57	0x2c57
0x2cc4	0x2cc4
0x2e67	0x2e67
0x3075	0x3075
0x32f7	0x32f7
0x347d	0x347d
0x355c	0x355c
0x3583	0x3583
0x3645	0x3645
0x3743	0x3743
0x37e1	0x37e1
0x37ed	0x37ed
0x39e1	0x39e1
0x3a69	0x3a69
0x3a75	0x3a75
0x3e9f	0x3e9f
0x3f50	0x3f50
0x4045	0x4045
0x4121	0x4121
0x423e	0x423e
0x428d	0x428d
0x4311	0x4311
0x4326	0x4326
0x4370	0x4370
0x43f3	0x43f3
0x4433	0x4433
0x449e	0x449e
0x44ba	0x44ba
0x44d6	0x44d6
0x450e	0x450e
0x45f8	0x45f8
0x4662	0x4662
0x46c9	0x46c9
0x46f4	0x46f4
0x475d	0x475d
0x47f3	0x47f3
0x4826	0x4826
0x489b	0x489b
0x4932	0x4932
0x494e	0x494e
0x49be	0x49be
0x49d6	0x49d6
0x49fe	0x49fe
0x4a13	0x4a13
0x4a70	0x4a70
0x4af5	0x4af5
0x4b2b	0x4b2b
0x4b75	0x4b75
0x4bb2	0x4bb2
0x4c29	0x4c29
0x4c68	0x4c68
0x4ca2	0x4ca2
0x4ccb	0x4ccb
0x4cf7	0x4cf7
0x4d6b	0x4d6b
0x4da3	0x4da3
0x4db6	0x4db6
0x4e5e	0x4e5e
0x4e71	0x4e71
0x4ecd	0x4ecd
0x4ee7	0x4ee7
0x4f18	0x4f18
0x4f44	0x4f44
0x4f63	0x4f63
0x4f7a	0x4f7a
0x4fa6	0x4fa6
0x4fe1	0x4fe1
0x5052	0x5052
0x5067	0x5067
0x62ec	0x62ec
