0x0	0xc
0x1a	0x2b
0x4e7	0x4fd
0x2156	0x215b
0x216a	0x2175
0x2281	0x228f
0x241f	0x2425
0x2647	0x264a
0x10	0x1a
0x66	0x72
0x868	0x8b2
0xa72	0xa81
0xfba	0x10a6
0x1905	0x197e
0x1efd	0x1f09
0x396	0x3ad
0x3b6	0x3bb
0x3bf	0x3c7
0x3d0	0x457
0x3cf	0x3d0
0x1f21	0x20a8
0x458	0x4e7
0x510	0x527
0x528	0x546
0x568	0x5f7
0x2403	0x241f
0x5fb	0x606
0x60f	0x621
0x8d0	0x8d5
0x8d9	0x974
0x978	0x983
0x98c	0x99e
0x2506	0x2581
0xa86	0xa8b
0xa8f	0xae6
0xcdb	0xd24
0xbc2	0xcdb
0xd8b	0xd96
0xd9f	0xdb1
0xdb5	0xdcd
0xdd1	0xf74
0xf78	0xf83
0xf8c	0xf9e
0xfa2	0xfb5
0x114c	0x1151
0x110e	0x1119
0x1122	0x1134
0x1138	0x114c
0x1155	0x11e0
0x11e4	0x11ef
0x11f8	0x120a
0x120e	0x122a
0x128f	0x1297
0x12a1	0x12b2
0x12a0	0x12a1
0x129f	0x12a0
0x12e3	0x13d2
0x13d6	0x13e1
0x13ea	0x13fc
0x1400	0x1419
0x1982	0x198d
0x1996	0x19a8
0x19ac	0x19c8
0x19cc	0x19f0
0x1a48	0x1a4d
0x1a51	0x1b1c
0x1b1d	0x1b36
0x2117	0x2129
0x2135	0x213e
0x213e	0x2149
0x2150	0x2156
0x227a	0x2281
0x2188	0x2194
0x2195	0x21a3
0x21ac	0x21f3
0x263c	0x2647
0x215b	0x2164
0x22e8	0x236b
0x22a2	0x22b1
0x22b2	0x22c0
0x22e5	0x22e8
0x236f	0x237a
0x2383	0x2395
0x2399	0x23b9
0x2425	0x2498
0x24bb	0x24cb
0x24db	0x24e5
0x24cc	0x24db
0x24fc	0x24fd
0x25ae	0x25d8
0x264a	0x265d
0xad	0xbf
0xe7	0xf9
0x15d	0x16f
0x1b5	0x1c7
0x20f	0x221
0x251	0x263
0x338	0x34a
0x2b	0x36
0x36	0x41
0x41	0x4c
0x4c	0x57
0x57	0x62
0x72	0x7d
0x7d	0x88
0x88	0x93
0x93	0x9e
0x3ad	0x3b6
0x8b2	0x8d0
0xa81	0xa86
0xae6	0xbbe
0xd24	0xd87
0x10a6	0x110a
0x19f0	0x1a48
0x2149	0x2150
0x2164	0x216a
0x2498	0x24a7
0x2607B0x20ac	0x260dB0x20ac
0x2616B0x20ac	0x2621B0x20ac
0x25deB0x20ac	0x25f9B0x20ac
0x25faB0x20ac	0x2607B0x20ac
0x260dB0x20ac	0x2616B0x20ac
0x1652B0x23d	0x16ccB0x23d
0x17c7B0x23d	0x1847B0x23d
0x155cB0x23d	0x15d7B0x23d
0x164cB0x23d	0x1652B0x23d
0x16ccB0x23d	0x174cB0x23d
0x17c1B0x23d	0x17c7B0x23d
0x184bB0x23d	0x1856B0x23d
0x185fB0x23d	0x1871B0x23d
0x1875B0x23d	0x1902B0x23d
0x15d7B0x23d	0x164cB0x23d
0x174cB0x23d	0x17c1B0x23d
0x21f3	0x21f6
0x2632B0x20ac	0x2634B0x20ac
