0x0	0xc
0x1a	0x2b
0x2dff	0x2e2f0x2df3
0x3336	0x33ba
0x376d	0x37a4
0x10	0x1a
0x151	0x15d
0xc3	0xcf
0x87	0x93
0x115	0x121
0x1ea	0x1f6
0x1ae	0x1ba
0x231	0x23d
0xc1b	0xc66
0xddc	0xe2e
0x10aa	0x10c2
0x496	0x4c6
0x4ca	0x4d8
0x4dc	0x4fa
0x4fe	0x54d
0x551	0x55f
0x563	0x581
0x11a3	0x11b6
0x133d	0x13460x133d
0x153b	0x1553
0x1731	0x1749
0x1b37	0x1b4f
0x1d78	0x1dbf
0x1df4	0x1e0c
0x2bac	0x2bbb
0xa69	0xa79
0xabf	0xac4
0xa9a	0xabf
0xe5	0xf0
0x2c98	0x2ca7
0xb25	0xb37
0xb7f	0xb85
0xb5b	0xb7f
0x2df3	0x2dff
0xc6a	0xc75
0xc7e	0xc90
0xc94	0xc9f
0xca4	0xca9
0xd1c	0xd25
0x2f0e	0x2f1d
0xe32	0xe3d
0xe46	0xe58
0xe5c	0xeb0
0xeb4	0xebf
0xec8	0xeda
0xede	0xf27
0xf2b	0xf36
0xf3f	0xf51
0x2a20	0x2a28
0xf8f	0xfb4
0x1014	0x1036
0x1099	0x10a5
0x2b	0x36
0x1249	0x12c1
0x30c1	0x310f
0x12c5	0x12d0
0x12d9	0x12eb
0x15a2	0x15b0
0x15b5	0x15ba
0x190c	0x1915
0x191a	0x191f
0x1960	0x19b0
0x19b4	0x19bf
0x19c8	0x19da
0x19de	0x19eb
0x1a1f	0x1a61
0x1a65	0x1a70
0x1a79	0x1a8b
0x1a8f	0x1a98
0x1ac7	0x1ad0
0x3600	0x360f
0x1b9e	0x1bae
0x1be4	0x1bf6
0x1c2c	0x1c77
0x1c7b	0x1c86
0x1c8f	0x1ca1
0x1ca5	0x1cb2
0x1dc3	0x1dce
0x1dd7	0x1de9
0x1e5b	0x1e69
0x1e6e	0x1e73
0x1f3b	0x1f43
0x1f58	0x1f81
0x1f9f	0x1fa5
0x1fcc	0x1ff0
0x1fc9	0x1fcc
0x200e	0x2014
0x2038	0x203b
0x20b2	0x20f9
0x20fd	0x2108
0x2111	0x2123
0x2a2f	0x2a3b
