0xc67
0x1344
0x1399
0x1405
0x1495
0x14da
0x1946
0x1fff
0x263c
0x2707
0x2e05
0x2fc7
0x3f1c
0x3f32
0x3f49
0x3f69
0x3fd5
0x4060
