0x976	['VAR', '0x965', nil]	0
0x976	['VAR', '0x96b', nil]	1
0x97f	['VAR', '0x979', nil]	0
0x97f	['VAR', '0x976', nil]	1
0x9d7	['VAR', '0x9c6', nil]	0
0x9d7	['VAR', '0x9cc', nil]	1
0x9e4	['VAR', '0x9da', nil]	0
0x9e4	['VAR', '0x9d7', nil]	1
0xbf8	['VAR', '0xbe8', nil]	0
0xbf8	['VAR', '0xbee', nil]	1
0xc09	['VAR', '0xbfb', nil]	0
0xc7f	['VAR', '0xc71', nil]	0
0xc7f	['VAR', '0xc77', nil]	1
0xcb4	['VAR', '0xca3', nil]	0
0xcb4	['VAR', '0xca9', nil]	1
0xcbd	['VAR', '0xcb7', nil]	0
0xcbd	['VAR', '0xcb4', nil]	1
0xce6	['VAR', '0xcd8', nil]	0
0xce6	['VAR', '0xcde', nil]	1
0xd1b	['VAR', '0xd0a', nil]	0
0xd1b	['VAR', '0xd10', nil]	1
0xd24	['VAR', '0xd1e', nil]	0
0xd24	['VAR', '0xd1b', nil]	1
0xd4a	['VAR', '0xd39', nil]	0
0xd4a	['VAR', '0xd3f', nil]	1
0xd57	['VAR', '0xd4e', nil]	0
0xd57	['VAR', '0xd51', nil]	1
0xd5e	['VAR', '0xd39', nil]	0
0xd5e	['VAR', '0xd57', nil]	1
0xe8b	['VAR', '0xe7a', nil]	0
0xe8b	['VAR', '0xe80', nil]	1
0xe94	['VAR', '0xe8e', nil]	0
0xe94	['VAR', '0xe8b', nil]	1
0x1312	['VAR', '0x1304', nil]	0
0x1312	['VAR', '0x130a', nil]	1
0x1335	['VAR', '0x1327', nil]	0
0x1335	['VAR', '0x132d', nil]	1
0x134e	['VAR', '0x1338', nil]	0
0x1369	['VAR', '0x135d', nil]	0
0x1369	['VAR', '0x1361', nil]	1
0x1374	['VAR', '0x136c', nil]	0
0x1374	['VAR', '0x1369', nil]	1
0x13d3	['VAR', '0x13c5', nil]	0
0x13d3	['VAR', '0x13af', nil]	1
0x13f6	['VAR', '0x13e8', nil]	0
0x13f6	['VAR', '0x13d3', nil]	1
0x142a	['VAR', '0x141c', nil]	0
0x142a	['VAR', '0x1406', nil]	1
0x144d	['VAR', '0x143f', nil]	0
0x144d	['VAR', '0x142a', nil]	1
0x1483	['VAR', '0x1475', nil]	0
0x1483	['VAR', '0x147b', nil]	1
0x14cd	['VAR', '0x14bf', nil]	0
0x14cd	['VAR', '0x14c5', nil]	1
0x14f3	['VAR', '0x14e4', nil]	0
0x14f3	['VAR', '0x14ea', nil]	1
0x1509	['VAR', '0x14fd', nil]	0
0x1509	['VAR', '0x1501', nil]	1
0x1559	['VAR', '0x154b', nil]	0
0x1559	['VAR', '0x1551', nil]	1
0x1582	['VAR', '0x1574', nil]	0
0x1582	['VAR', '0x157a', nil]	1
0x1667	['VAR', '0x1656', nil]	0
0x1667	['VAR', '0x165c', nil]	1
0x1672	['VAR', '0x166b', nil]	0
0x1672	['VAR', '0x1667', nil]	1
0x18ca	['VAR', '0x18bb', nil]	0
0x18ca	['VAR', '0x18c1', nil]	1
0x1960	['VAR', '0x1951', nil]	0
0x1960	['VAR', '0x1957', nil]	1
0x1977	['VAR', '0x196b', nil]	0
0x1977	['VAR', '0x196f', nil]	1
0x1a90	['VAR', '0x1a7f', nil]	0
0x1a90	['VAR', '0x1a85', nil]	1
0x1a99	['VAR', '0x1a93', nil]	0
0x1a99	['VAR', '0x1a90', nil]	1
0x1b65	['VAR', '0x1b54', nil]	0
0x1b65	['VAR', '0x1b5a', nil]	1
0x1b72	['VAR', '0x1b68', nil]	0
0x1b72	['VAR', '0x1b65', nil]	1
0x1be4	['VAR', '0x1bd6', nil]	0
0x1be4	['VAR', '0x1bdc', nil]	1
0x1ccd	['VAR', '0x1cbf', nil]	0
0x1ccd	['VAR', '0x1cc5', nil]	1
0x1dd0	['VAR', '0x1dc0', nil]	0
0x1dd0	['VAR', '0x1dc6', nil]	1
0x1f91	['VAR', '0x1f80', nil]	0
0x1f91	['VAR', '0x1f86', nil]	1
0x1f9a	['VAR', '0x1f94', nil]	0
0x1f9a	['VAR', '0x1f91', nil]	1
0x2017	['VAR', '0x2009', nil]	0
0x2017	['VAR', '0x200f', nil]	1
0x2099	['VAR', '0x2088', nil]	0
0x2099	['VAR', '0x208e', nil]	1
0x20a2	['VAR', '0x209c', nil]	0
0x20a2	['VAR', '0x2099', nil]	1
0x21c1	['VAR', '0x21b3', nil]	0
0x21c1	['VAR', '0x21b9', nil]	1
0x22c8	['VAR', '0x22b7', nil]	0
0x22c8	['VAR', '0x22bd', nil]	1
0x22d3	['VAR', '0x22cc', nil]	0
0x22d3	['VAR', '0x22c8', nil]	1
0x22ee	['VAR', '0x22e0', nil]	0
0x22ee	['VAR', '0x22e6', nil]	1
0x249d	['VAR', '0x248c', nil]	0
0x249d	['VAR', '0x2492', nil]	1
0x24a6	['VAR', '0x24a0', nil]	0
0x24a6	['VAR', '0x249d', nil]	1
0x24fe	['VAR', '0x24ed', nil]	0
0x24fe	['VAR', '0x24f3', nil]	1
0x2507	['VAR', '0x2501', nil]	0
0x2507	['VAR', '0x24fe', nil]	1
0x2565	['VAR', '0x2554', nil]	0
0x2565	['VAR', '0x255a', nil]	1
0x256e	['VAR', '0x2568', nil]	0
0x256e	['VAR', '0x2565', nil]	1
0x25c9	['VAR', '0x25b8', nil]	0
0x25c9	['VAR', '0x25be', nil]	1
0x25d4	['VAR', '0x25cc', nil]	0
0x25d4	['VAR', '0x25c9', nil]	1
0x2657	['VAR', '0x2649', nil]	0
0x2657	['VAR', '0x264f', nil]	1
0x268d	['VAR', '0x267c', nil]	0
0x268d	['VAR', '0x2682', nil]	1
0x2696	['VAR', '0x2690', nil]	0
0x2696	['VAR', '0x268d', nil]	1
0x26bf	['VAR', '0x26b1', nil]	0
0x26bf	['VAR', '0x26b7', nil]	1
0x26f9	['VAR', '0x26eb', nil]	0
0x26f9	['VAR', '0x26f1', nil]	1
0x2720	['VAR', '0x2711', nil]	0
0x2720	['VAR', '0x2717', nil]	1
0x2732	['VAR', '0x2729', nil]	0
0x2732	['VAR', '0x272c', nil]	1
0x2778	['VAR', '0x2767', nil]	0
0x2778	['VAR', '0x276d', nil]	1
0x2785	['VAR', '0x277b', nil]	0
0x2785	['VAR', '0x2778', nil]	1
0x2969	['VAR', '0x295b', nil]	0
0x2969	['VAR', '0x2961', nil]	1
0x2995	['VAR', '0x2987', nil]	0
0x2995	['VAR', '0x298d', nil]	1
0x29d5	['VAR', '0x29c7', nil]	0
0x29d5	['VAR', '0x29cd', nil]	1
0x2cdb	['VAR', '0x2ccd', nil]	0
