0xf07
0xf74
0xfaf
0xfd6
0xfe4
0xff1
0x1067
0x108e
0x109c
0x10a9
0x1191
0x119e
0x1203
0x123d
0x1255
0x125f
0x12de
0x1328
0x1345
0x1351
0x1372
0x137e
0x1391
0x139d
0x13b7
0x13f2
0x13fc
0x1483
0x1499
0x14a8
0x14df
0x1510
0x1538
0x156c
0x15b4
0x1620
0x163f
0x1674
0x1688
0x16de
0x1715
0x1721
0x1749
0x175c
0x1825
0x1864
0x18b5
0x18dd
0x1914
0x197b
0x19af
0x19e4
0x1a2e
0x1a59
0x1b1c
0x1b85
0x1bb2
0x1bee
0x1c19
0x1c2e
0x1c3a
0x1c46
0x1c6c
0x1cd1
0x1d59
0x1d68
0x1d7f
0x1d8c
0x1d96
0x1da1
0x1dad
0x1db9
0x1dc5
0x1dd1
0x1de7
0x1e3b
0x1e58
0x1e9f
0x1ee7
0x1eff
0x1f2f
0x1f97
0x1fc0
0x1fcc
0x1fd6
0x1feb
0x20d1
0x21ee
0x2269
0x2273
0x22b5
0x233d
0x2358
0x23bd
0x23c9
0x23f4
0x249b
0x24b2
0x2560
0x25ae
0x25bd
0x25c9
0x25d5
0x25e8
0x2688
0x2725
0x2798
0x27c9
0x27df
0x27eb
0x27f7
0x288b
0x28ab
0x28b7
0x28c3
0x28f8
0x2904
0x2910
0x2987
0x2991
0x299b
0x29cf
0x2a13
0x2a52
0x2a68
0x2a74
0x2a80
0x2a9c
0x2aaf
0x2abb
0x2aee
0x2b39
0x2b64
0x2b84
0x2bfe
0x2c78
0x2c82
0x2c8c
0x2c96
0x2cb0
0x2d08
0x2d4c
0x2dbb
0x2dc7
0x2e00
0x2eb1
0x2ee3
0x2f27
0x3057
0x32ad
0x3319
0x3328
0x3354
0x3362
0x3385
0x3391
0x339d
0x33b0
0x33d6
0x33fb
0x3413
0x342e
0x348e
0x349a
0x34b8
0x34cc
0x34ed
0x352b
0x35ab
0x35cc
0x360c
0x367e
0x36da
0x3703
0x370f
0x371b
0x37a0
0x38a9
0x38b5
0x3936
0x3957
0x3b09
0x3b91
0x3bd4
0x3c3f
0x3c4b
0x3c94
0x3cf8
0x3d0c
0x3d18
0x3d4b
0x3dac
0x3dcc
0x3e35
0x3e5c
0x3e8f
0x3eb1
0x3ed3
0x3f1d
0x3f4e
0x401a
0x4026
0x4032
0x406b
0x40af
0x40c9
0x42bb
0x4434
0x4446
0x4472
0x4514
0x451a
0x4554
0x45a1
0x45b3
0x45c5
0x45d7
0x45e9
0x4622
0x482e
0x4856
0x487e
0x48a6
0x48cf
0x4997
0x49c1
0x4baa
0x4bef
0x4c18
0x4c2c
0x4d2d
0x4e7f
0x4f07
0x4f1d
0x4f9e
0x4fd9
0x504c
0x507d
