0x0	0xd
0x1c	0x2e
0x1981	0x198f
0x3a05	0x3a1b
0x3fa4	0x3fb4
0x3fe8	0x3ff5
0x4cc3	0x4ccc
0xe0	0xec
0x11	0x1c
0x26c	0x279
0x161	0x16e
0xd3	0xe0
0x92	0x9f
0x120	0x12d
0x1fb	0x208
0x1ba	0x1c7
0x3a0	0x3ad
0x312	0x31f
0x2d1	0x2de
0x35f	0x36c
0x43a	0x447
0x3f9	0x406
0x4451	0x4461
0x13bd	0x13ca
0x1ce4	0x1d2a
0x1351	0x135a
0x4d5a	0x4d67
0x4d75	0x4d89
0x25fe	0x2613
0x261d	0x262a
0x15b4	0x15c4
0x1721	0x1738
0x173e	0x1740
0x270f	0x271b0x270f
0x1914	0x192a
0x23d5	0x23ea
0x192a	0x193e
0x197b	0x1981
0x19af	0x19b5
0x1b63	0x1b6f
0x19e4	0x19fb
0x1a2e	0x1a3b
0x1b1c	0x1b29
0x1b32	0x1b46
0x1b4f	0x1b63
0x1b75	0x1b78
0x1b85	0x1b92
0x1bb2	0x1bb8
0x1bc1	0x1bce
0x1bee	0x1bf4
0x1bfd	0x1bff
0x1c46	0x1c52
0x4abc	0x4ac8
0x1c8b	0x1ca2
0x1cd1	0x1cd3
0x22cc	0x230e
0x1e9f	0x1eaf
0x1f2f	0x1f68
0x1feb	0x1ffb
0x2014	0x2024
0x20d1	0x20e1
0x2358	0x238e
0x249b	0x24a5
0x24d3	0x24dd
0x24b2	0x24ba
0x2560	0x257f
0x2599	0x25a0
0x258b	0x258e
0x299b	0x29a2
0x2a16	0x2a20
0x29cf	0x29e4
0x2a13	0x2a16
0x2b97	0x2bcf
0x2a80	0x2a8c
0x2428	0x246c
0x2abb	0x2abe
0x2aee	0x2b05
0x2b09	0x2b15
0x2b39	0x2b51
0x2b84	0x2b8a
0x2bfe	0x2c04
0x2c0b	0x2c22
0x2c41	0x2c48
0x2c61	0x2c68
0x3362	0x3372
0x33b0	0x33b6
0x367e	0x3693
0x39d2	0x39d8
0x39f1	0x3a05
0x3bd4	0x3bea
0x3e06	0x3e1f
0x49f7	0x4a05
0x3ddd	0x3de8
0x3fd3	0x3fdd
0x3fb4	0x3fd3
0x4032	0x403c
0x406b	0x4082
0x4086	0x4092
0x409b	0x40a0
0x3fdd	0x3fe8
0x4ca9	0x4cb0
0x4cb8	0x4cc3
0x4cdc	0x4ce7
0x4cfc	0x4d18
0x4d2d	0x4d3b
0x3f79	0x3fa4
0xf8	0x104
0x82	0x8e
0x2e	0x3a
0x24e3	0x2531
0x4c98	0x4ca1
0x3831	0x387a
0x2921	0x2930
0x44c9	0x44dc
0x3dd9	0x3ddd
0x104	0x110
0x39b8	0x39ca
0x3a	0x46
0x46	0x52
0x52	0x5e
0x5e	0x6a
0x6a	0x76
0x76	0x82
0x9f	0xab
0xab	0xb7
0xb7	0xc3
0xc3	0xcf
0xec	0xf8
0x110	0x11c
0x12d	0x139
0x139	0x145
0x145	0x151
0x151	0x15d
0x16e	0x17a
0x17a	0x186
0x186	0x192
0x192	0x19e
0x19e	0x1aa
0x1aa	0x1b6
0x1c7	0x1d3
0x1d3	0x1df
0x1df	0x1eb
0x1eb	0x1f7
0x208	0x214
0x214	0x220
0x220	0x22c
0x22c	0x238
0x238	0x244
0x244	0x250
0x250	0x25c
0x25c	0x268
0x279	0x285
0x285	0x291
0x291	0x29d
0x29d	0x2a9
0x2a9	0x2b5
0x2b5	0x2c1
0x2c1	0x2cd
0x2de	0x2ea
0x2ea	0x2f6
0x2f6	0x302
0x302	0x30e
0x31f	0x32b
0x32b	0x337
0x337	0x343
0x343	0x34f
0x34f	0x35b
0x36c	0x378
0x378	0x384
0x384	0x390
0x390	0x39c
0x3ad	0x3b9
0x3b9	0x3c5
0x3c5	0x3d1
0x3d1	0x3dd
0x3dd	0x3e9
0x3e9	0x3f5
0x406	0x412
0x412	0x41e
0x41e	0x42a
0x42a	0x436
0x447	0x453
0x453	0x45f
0x45f	0x46b
0x46b	0x477
0x477	0x483
0x483	0x48f
0x48f	0x49b
0x49b	0x81c3
0x193e	0x195b
0x257f	0x2585
0x39ca	0x39d2
0x3bea	0x3bf5
0x3de8	0x3dfd
0x3d7b0x3ceb	0x3d990x3ceb
0x3d660x3ceb	0x3d720x3ceb
0x3d4b0x3ceb	0x3d620x3ceb
0x39570x38df	0x395d0x38df
0x39570x7b98	0x395d0x7b98
0x39360x38df	0x39420x38df
0x39360x7b98	0x39420x7b98
0x28c30x16fc	0x28cc0x16fc
0x28c30x270f	0x28cc0x270f
0x288b0x16fc	0x28910x16fc
0x288b0x270f	0x28910x270f
0x28270x16fc	0x285c0x16fc
0x28270x270f	0x285c0x270f
0x27f70x16fc	0x28140x16fc
0x27f70x270f	0x28140x270f
0x27a60x16fc	0x27ad0x16fc
0x27a60x270f	0x27ad0x270f
0x27980x16fc	0x27a30x16fc
0x27980x270f	0x27a30x270f
0x27310x16fc	0x27690x16fc
0x27310x270f	0x27690x270f
0x270f0x16fc	0x271b0x16fc
0x24090x23d5	0x240f0x23d5
0x24090x25fe	0x240f0x25fe
0x21f80x39b8	0x22000x39b8
0x281a0x16fc	0x28270x16fc
0x281a0x270f	0x28270x270f
0x27a30x16fc	0x27a60x16fc
0x27a30x270f	0x27a60x270f
0x23f40x23d5	0x24090x23d5
0x23f40x25fe	0x24090x25fe
0x3569B0x1bf4	0x3599B0x1bf4
0x359bB0x1bf4	0x35a2B0x1bf4
0x35aeB0x1bf4	0x35b7B0x1bf4
0x35cfB0x1bf4	0x35d6B0x1bf4
0x35ccB0x1bf4	0x35cfB0x1bf4
0x35eeB0x1bf4	0x35f7B0x1bf4
