0x9c	0x00000000
0xe0	0x59a4c18
0x107	0x3659cfe6
0x13c	0x4555d5c9
0x151	0x54fd4d50
0x166	0x5c60da1b
0x197	0x638c7e17
0x1ac	0x8da5cb5b
0x1c1	0x8f32d59b
0x1ea	0xc55b3cbc
0x21d	0xf2fde38b
0x250	0xf96757d1
