0x187	0x894
0xc17	0x1bcc
0x3e5f	0xaf
0x3e62	0xb4
0x3e65	0xdd
0x3e68	0x121
0x3e6b	0x165
0x3e6e	0x18e
0x3e71	0x1b9
0x3e74	0x1e4
0x3e77	0x20f
0x3e7a	0x23a
0x3e7d	0x263
0x3e80	0x28c
0x844B0x143	0x1da0
0x84cB0x143	0x1f36
0x857B0x143	0x20cc
0x862B0x143	0x2262
0x86dB0x143	0x23f8
0x1026B0x19a	0x1da0
0x1047B0x19a	0x1f36
0x1055B0x19a	0x20cc
0x1063B0x19a	0x2262
0x1071B0x19a	0x23f8
0x695B0xff	0x1bcc
0x844B0x6a3B0xff	0x1da0
0x84cB0x6a3B0xff	0x1f36
0x857B0x6a3B0xff	0x20cc
0x862B0x6a3B0xff	0x2262
0x86dB0x6a3B0xff	0x23f8
0x17a6B0x285	0x1bcc
