0x0	__function_selector__
0x192	getServiceProviderFactoryAddress()
0x1b6	setServiceProviderFactoryAddress(address)
0x1de	lastStakedFor(address)
0x216	stakeFor(address,uint256)
0x242	unstakeFor(address,uint256)
0x26e	slash(uint256,address)
0x29a	lastClaimedFor(address)
0x2c0	initialize(address,address)
0x2ee	totalStakedFor(address)
0x314	delegateStakeFor(address,address,uint256)
0x34a	isStaker(address)
0x384	supportsHistory()
0x38c	getGovernanceAddress()
0x394	initialize()
0x39c	totalStaked()
0x3a4	getClaimsManagerAddress()
0x3ac	stakeRewards(uint256,address)
0x3d8	updateClaimHistory(uint256,address)
0x404	setClaimsManagerAddress(address)
0x42a	totalStakedAt(uint256)
0x447	undelegateStakeFor(address,address,uint256)
0x47d	setGovernanceAddress(address)
0x4a3	getDelegateManagerAddress()
0x4ab	setDelegateManagerAddress(address)
0x4d1	totalStakedForAt(address,uint256)
0x4fd	token()
0xa8c	0xa8c
0xb99	0xb99
0xca7	0xca7
0x117b	0x117b
0x1206	0x1206
0x124f	0x124f
0x135d	0x135d
0x144d	0x144d
0x1494	0x1494
0x157f	0x157f
0x1585	0x1585
0x15c1	0x15c1
0x168e	0x168e
0x16d0	0x16d0
0x1717	0x1717
0x17a4	0x17a4
0x183a	0x183a
0x1846	0x1846
0x1912	0x1912
0x1971	0x1971
0x19cb	0x19cb
0x1a1d	0x1a1d
0x1baa	0x1baa
0x1d3c	0x1d3c
0x1d96	0x1d96
0x1dd8	0x1dd8
0x2272	()
0x2272	fallback()
