0x0	__function_selector__
0x438	claimBirdPlus(address,address[])
0x4eb	_setBirdPlusRate(uint256)
0x508	claimBirdPlus(address[],address[],bool,bool)
0x634	_setBorrowPaused(address,bool)
0x676	_become(address)
0x69c	repayBorrowVerify(address,address,address,uint256,uint256)
0x6de	repayBorrowAllowed(address,address,address,uint256)
0x72c	pauseGuardian()
0x750	pendingAdmin()
0x758	birdRate()
0x760	_setSeizePaused(bool)
0x77f	_setCloseFactor(uint256)
0x79c	pendingImplementation()
0x7a4	birdBorrowState(address)
0x7f2	_setMintPaused(address,bool)
0x820	_mintGuardianPaused()
0x828	mintVerify(address,address,uint256,uint256)
0x864	getBlockNumber()
0x86c	liquidateBorrowVerify(address,address,address,address,uint256,uint256)
0x8b8	birdBorrowerIndex(address,address)
0x8e6	liquidationIncentiveMantissa()
0x8ee	getHypotheticalAccountLiquidity(address,address,uint256,uint256)
0x948	mintAllowed(address,address,uint256)
0x97e	_setLiquidationIncentive(uint256)
0x99b	redeemVerify(address,address,uint256,uint256)
0x9d7	allMarkets(uint256)
0x9f4	_setPriceOracle(address)
0xa1a	implementation()
0xa22	borrowVerify(address,address,uint256)
0xa58	getAccountLiquidity(address)
0xa7e	_setPauseGuardian(address)
0xaa4	liquidateBorrowAllowed(address,address,address,address,uint256)
0xaea	transferVerify(address,address,address,uint256)
0xb26	birdAccrued(address)
0xb4c	borrowGuardianPaused(address)
0xb72	seizeVerify(address,address,address,address,uint256)
0xbb8	isBController()
0xbc0	birdPlusClaimThreshold()
0xbc8	mintGuardianPaused(address)
0xbee	oracle()
0xbf6	transferGuardianPaused()
0xbfe	markets(address)
0xc46	_setTransferPaused(bool)
0xc65	birdPlusInitialIndex()
0xc89	checkMembership(address,address)
0xcb7	maxAssets()
0xcbf	refreshBirdSpeeds()
0xcc7	birdSupplyState(address)
0xced	_supportMarket(address)
0xd13	getAssetsIn(address)
0xd89	seizeGuardianPaused()
0xd91	getAllMarkets()
0xd99	_dropBirdMarket(address)
0xdbf	birdSpeeds(address)
0xde5	transferAllowed(address,address,address,uint256)
0xe21	enterMarkets(address[])
0xec2	liquidateCalculateSeizeTokens(address,address,uint256)
0xf11	seizeAllowed(address,address,address,address,uint256)
0xf57	_addBirdMarkets(address[])
0xff8	_setMaxAssets(uint256)
0x1015	borrowAllowed(address,address,uint256)
0x104b	accountAssets(address,uint256)
0x1077	birdSupplierIndex(address,address)
0x10a5	getBirdPlusAddress()
0x10ad	_setCollateralFactor(address,uint256)
0x10d9	_setBirdOracle(address)
0x10ff	_borrowGuardianPaused()
0x1107	claimBirdPlus(address)
0x112d	closeFactorMantissa()
0x1135	redeemAllowed(address,address,uint256)
0x116b	exitMarket(address)
0x1191	_setBirdPlusAddress(address)
0x11b7	admin()
0x12c9	0x12c9
0x1c9f	0x1c9f
0x2414	0x2414
0x267c	0x267c
0x31af	0x31af
0x3844	0x3844
0x386d	0x386d
0x3c32	0x3c32
0x3eba	0x3eba
0x40a5	0x40a5
0x4323	0x4323
0x451b	0x451b
0x4589	0x4589
0x4590	0x4590
0x49e4	0x49e4
0x4a04	0x4a04
0x4b36	0x4b36
0x4bd9	0x4bd9
0x4cfa	0x4cfa
0x4d35	0x4d35
0x5068	0x5068
0x50f8	0x50f8
0x5178	0x5178
0x51d0	0x51d0
0x5212	0x5212
0x5247	0x5247
0x52e1	0x52e1
0x5336	0x5336
0x535b	0x535b
0x537b	0x537b
0x55a0	0x55a0
0x55fa	0x55fa
0x5652	0x5652
0x569f	0x569f
0x5707	0x5707
0x5716	0x5716
0x57ff	0x57ff
0x58af	0x58af
0x593c	0x593c
0x59bb	0x59bb
0x5a10	0x5a10
0x5a36	0x5a36
0x5a75	0x5a75
0x5b02	0x5b02
0x5b15	0x5b15
0x5ba3	0x5ba3
0x5cff	()
0x5cff	fallback()
