0x19b8	0x451b	0x19c30x77f
0x1a0f	0x451b	0x1a190x77f
0x1a51	0x451b	0x1a5b0x77f
0x1dc8	0x451b	0x19c30x97e
0x1e19	0x451b	0x1a190x97e
0x1e53	0x451b	0x1a5b0x97e
0x1f37	0x451b	0x19c30x9f4
0x2007	0x451b	0x19c30xa7e
0x249a	0x451b	0x19c30xced
0x24c7	0x451b	0x19c30xced
0x2e1b	0x451b	0x19c30xff8
0x31d2	0x451b	0x31dd
0x3206	0x451b	0x3211
0x325f	0x451b	0x326a
0x3303	0x451b	0x326a
0x3382	0x451b	0x19c30x10d9
0x354b	0x451b	0x3556
0x3e67	0x52e1	0x3e93
0x42d1	0x52e1	0x42fd
0x4906	0x5652	0x4919
0x142c0x508	0x40a5	0x14340x508
0x142c0x12c9	0x40a5	0x14340x12c9
0x1ccf	0x4590	0x1ce4
0x1fbe	0x4590	0x1fd5
0x3429	0x4b36	0x3437
0x127a	0x386d	0x6c5d
0x181b	0x3c32	0x182b
0x182b	0x3eba	0x18380x6de
0x1d92	0x40a5	0x1d9b
0x1d9b	0x4323	0x1da7
0x2191	0x4a04	0x21b5
0x27b3	0x386d	0x6e8e
0x2874	0x4b36	0x2881
0x2890	0x40a5	0x2899
0x2899	0x4323	0x28a5
0x28a5	0x4323	0x18380xde5
0x2901	0x4bd9	0x2915
0x2af2	0x4cfa	0x2b00
0x2b2e	0x4cfa	0x2b38
0x2b7e	0x4a04	0x2b88
0x2d48	0x40a5	0x2d51
0x2d51	0x4323	0x2d5d
0x2d5d	0x4323	0x2d690xf11
0x2dfe	0x386d	0x6f26
0x2f7e	0x4bd9	0x2f8a
0x3070	0x4590	0x3080
0x3133	0x3c32	0x3143
0x3143	0x3eba	0x3150
0x3446	0x40a5	0x344f
0x344f	0x4323	0x345b
0x3561	0x4b36	0x356e
0x3968	0x40a5	0x3977
0x3977	0x3c32	0x3981
0x3b46	0x50f8	0x3b5b
0x3c5f	0x5178	0x3c7f
0x3d3b	0x5212	0x3d45
0x3d4f	0x50f8	0x3d71
0x3d71	0x5247	0x3dc1
0x3dc1	0x52e1	0x3dfc
0x40d2	0x5178	0x40f2
0x41a5	0x5212	0x41af
0x41b9	0x50f8	0x41db
0x41db	0x5247	0x422b
0x422b	0x52e1	0x4266
0x47f7	0x55fa	0x4824
0x4858	0x5652	0x4870
0x48a0	0x5652	0x48b8
0x494c	0x5652	0x4960
0x4a11	0x569f	0x4a1b
0x4b95	0x4590	0x4ba5
0x4d04	0x5716	0x73c8
0x741c	0x52e1	0x4f24
0x7487	0x52e1	0x500a
0x5100	0x537b	0x74f7
0x5149	0x58af	0x751f
0x5241	0x58af	0x75b9
0x533e	0x5178	0x762f
0x560e	0x5716	0x5618
0x563a	0x5716	0x76f0
0x565f	0x569f	0x5669
0x5699	0x5a10	0x7744
0x56a9	0x5a36	0x56ba
0x5720	0x5a36	0x5735
0x5767	0x5a10	0x577c
0x57b1	0x5a75	0x57c6
0x5809	0x5a36	0x581e
0x5850	0x5a75	0x585d
0x3f490x508	0x5336	0x3f530x508
0x3f490x12c9	0x5336	0x3f530x12c9
0x3f490x3eba	0x5336	0x3f530x3eba
0x3fe20x508	0x535b	0x3ff00x508
0x3fe20x12c9	0x535b	0x3ff00x12c9
0x3fe20x3eba	0x535b	0x3ff00x3eba
0x3ff00x508	0x537b	0x40170x508
0x3ff00x12c9	0x537b	0x40170x12c9
0x3ff00x3eba	0x537b	0x40170x3eba
0x43d20x508	0x5336	0x43dc0x508
0x43d20x12c9	0x5336	0x43dc0x12c9
0x43d20x4323	0x5336	0x43dc0x4323
0x44600x508	0x535b	0x44700x508
0x44600x12c9	0x535b	0x44700x12c9
0x44600x4323	0x535b	0x44700x4323
0x44700x508	0x537b	0x44970x508
0x44700x12c9	0x537b	0x44970x12c9
0x44700x4323	0x537b	0x44970x4323
0x51c90x508	0x58af	0x756d0x508
0x51c90x12c9	0x58af	0x756d0x12c9
0x51c90x3c32	0x58af	0x756d0x3c32
0x51c90x3eba	0x58af	0x756d0x3eba
0x13d90x508	0x3c32	0x13e90x508
0x13d90x12c9	0x3c32	0x13e90x12c9
0x11ef0x438	0x12c9	0x6c390x438
0x11ef0x1107	0x12c9	0x6c390x1107
0x49e4B0x20c7	0x4590	0x49f7B0x20c7
0x51d0B0x5150	0x593c	0x7593B0x5150
0x51d0B0x3d06	0x593c	0x7593B0x3d06
0x51d0B0x416e	0x593c	0x7593B0x416e
0x51d0B0x50d6	0x593c	0x7593B0x50d6
0x51d0B0x5125	0x593c	0x7593B0x5125
0x51d0B0x521a	0x593c	0x7593B0x521a
0x51d0B0x535b	0x593c	0x7593B0x535b
0x51d0B0x51b20x508	0x593c	0x7593B0x51b20x508
0x51d0B0x51b20x12c9	0x593c	0x7593B0x51b20x12c9
0x51d0B0x51b20x3c32	0x593c	0x7593B0x51b20x3c32
0x51d0B0x51b20x3eba	0x593c	0x7593B0x51b20x3eba
0x4d3fB0x2b56	0x57ff	0x73f2B0x2b56
0x2452B0xcbf	0x386d	0x245aB0xcbf
