0x0	0xd
0x3f	0x4a
0xd	0x1e
0x2c4	0x3380x2a2
0x4e	0xc0e
0x707	0x718
0x1e4	0x1fe
0x24b	0x265
0x2aa	0x2c4
0x3b5	0x3f4
0x3f6	0x3fc
0x724	0x73d
0x740	0x750
0x753	0x75e
0x761	0x76f
0x65	0x6d
0x98	0xa0
0xc9	0xd1
0xe9	0xf1
0x1e	0x29
0x29	0x34
0x34	0x3f
0x3550x0	0x3700x0
0x3550x1da	0x3700x1da
0x3550x241	0x3700x241
0x3550xc10	0x3700xc10
0x379B0x265	0x39d0x379B0x265
0x379B0x1da	0x39d0x379B0x1da
0x379B0x241	0x39d0x379B0x241
0x6d6B0x71b	0x6e9B0x71b
0x379B0x2a2	0x39d0x379B0x2a2
0x120B0x80	0x13aB0x80
0x3550x118B0x80	0x3700x118B0x80
0x379B0x118B0x80	0x39d0x379B0x118B0x80
0x6edB0x71	0x6fbB0x71
0x6d6B0x6feB0x71	0x6e9B0x6feB0x71
0x16cB0x93	0x186B0x93
0x3550x164B0x93	0x3700x164B0x93
0x379B0x164B0x93	0x39d0x379B0x164B0x93
0x6edB0xd5	0x6fbB0xd5
0x6d6B0x6feB0xd5	0x6e9B0x6feB0xd5
0x56bB0x3ac	0x570B0x3ac
0x5cdB0x3ac	0x5f00x562B0x3ac
0x298B0x562B0x3ac	0x29d0x298B0x562B0x3ac
0x21fB0xe4	0x239B0xe4
0x3550x217B0xe4	0x3700x217B0xe4
0x379B0x217B0xe4	0x39d0x379B0x217B0xe4
0x379B0x40bB0x239B0xe4	0x39d0x379B0x40bB0x239B0xe4
0x611B0x434B0x239B0xe4	0x620B0x434B0x239B0xe4
0x46aB0x26cB0x3fc	0x46fB0x26cB0x3fc
0x4e0B0x26cB0x3fc	0x4faB0x26cB0x3fc
0x51bB0x26cB0x3fc	0x520B0x26cB0x3fc
0x298B0x45fB0x26cB0x3fc	0x29d0x298B0x45fB0x26cB0x3fc
0x7d4B0x785B0x26cB0x3fc	0x7d7B0x785B0x26cB0x3fc
0x7efB0x785B0x26cB0x3fc	0x7f8B0x785B0x26cB0x3fc
0x7d7B0x785B0x26cB0x3fc	0x7e0B0x785B0x26cB0x3fc
0x69dB0x520B0x26cB0x3fc	0x6a6B0x520B0x26cB0x3fc
0x6acB0x520B0x26cB0x3fc	0x6b4B0x520B0x26cB0x3fc
0x7d4B0x7a1B0x520B0x26cB0x3fc	0x7d7B0x7a1B0x520B0x26cB0x3fc
0x7efB0x7a1B0x520B0x26cB0x3fc	0x7f8B0x7a1B0x520B0x26cB0x3fc
0x7d7B0x7a1B0x520B0x26cB0x3fc	0x7e0B0x7a1B0x520B0x26cB0x3fc
0x3f4	0x3f6
