0x0	0xc
0x9bB0x10	0xb5B0x10
0xbdB0x10	0xc6B0x10
0xd6B0x10	0xe5B0x10
0xe8B0x10	0xf1B0x10
0xe5B0x10	0xe8B0x10
0x136B0x8fB0x10	0x13cB0x8fB0x10
0x128B0x8fB0x10	0x136B0x8fB0x10
0x13cB0x8fB0x10	0x148B0x8fB0x10
0x114B0x103B0x10	0x11dB0x103B0x10
0x9bB0x69	0xb5B0x69
0xbdB0x69	0xc6B0x69
0xd6B0x69	0xe5B0x69
0xe8B0x69	0xf1B0x69
0xe5B0x69	0xe8B0x69
0x136B0x8fB0x69	0x13cB0x8fB0x69
0x128B0x8fB0x69	0x136B0x8fB0x69
0x13cB0x8fB0x69	0x148B0x8fB0x69
0x114B0x103B0x69	0x11dB0x103B0x69
0x113B0x103B0x10	0x114B0x103B0x10
0x113B0x103B0x69	0x114B0x103B0x69
