0x834	0x912
0x1250	0x16d8
0x2075	0x2075
0x2263	0x25ca
0x29d9	0x2a42
0x2b04	0x2b13
0x2b96	0x2c0a
0x2c17	0x2c96
0x2ca3	0x2ca3
0x2db7	0x2db7
0x2dca	0x2dca
0x2e96	0x2f02
0x2f0d	0x2f5d
0x2f9e	0x3000
0x300e	0x30e4
0x30f6	0x317a
0x31a6	0x31b7
0x31be	0x31cf
0x31d6	0x31e8
0x3226	0x3261
0x3288	0x3288
0x32e5	0x32e5
0x32fe	0x333f
0x3356	0x3375
0x3499	0x3499
0x34e1	0x34e1
0x36d5	0x36d5
0x36de	0x36de
0x370e	0x370e
0x371c	0x373b
0x37a3	0x37c2
0x37ca	0x37e0
0x37ea	0x3814
0x60d	0x3cd2
0x739	0x3d1e
0x932	0x3d8e
0x1706	0x3ec1
0x1767	0x3ee5
0x18e2	0x3f52
0x198d	0x3f9e
0x3fc0	0x3fc0
0x1b60	0x3fe1
0x1b8a	0x407a
0x1ed4	0x4110
0x1ed4	0x4159
0x210d	0x41f0
0x21cd	0x428d
0x25d6	0x4322
0x2659	0x43bf
0x2970	0x43e3
0x2a49	0x442c
0x2a49	0x4450
0x2b1a	0x44c4
0x2b96	0x4539
0x2c17	0x4583
0x2ca7	0x45a5
0x2ced	0x461c
0x2e07	0x466b
0x2e6c	0x468e
0x2e8b	0x46b1
0x36f5	0x471e
0x381a	0x4745
0x539	0x5cd0x539
0x1784	0x5cd0x1784
0x1c82	0x1cc70x1c82
0x1eaf	0x1cc70x1eaf
0x2b04	0x1cc70x2b04
0x2b1a	0x1cc70x2b1a
0x2b54	0x1cc70x2b54
0x2f66	0x1cc70x2f66
0x2f82	0x1cc70x2f82
0x3186	0x1cc70x3186
0x1faa	0x20710x1faa
0x207b	0x21000x207b
0x2b96	0x21000x2b96
0x2161	0x21c30x2161
0x2600	0x21c30x2600
0x2221	0x225b0x2221
0x1c2c	0x40c40x1c2c
0x207b	0x41ce0x207b
0x2b96	0x41ce0x2b96
0x2221	0x42d60x2221
