0x348	0x834	0x3a5d
0x3db	0x1250	0x3aef
0x1726	0x25d6	0x172e
0x1777	0x25d6	0x177f
0x183c	0x25d6	0x1844
0x186c	0x25d6	0x1874
0x1896	0x25d6	0x189e
0x18c0	0x25d6	0x18c8
0x1963	0x25d6	0x196b
0x1b44	0x25d6	0x1b4c
0x996	0x21cd	0x99e
0xb7f	0x21cd	0xb87
0xe82	0x1c82	0xe95
0xe95	0x2221	0xec6
0x12e1	0x834	0x12ee
0x1ee9	0x2b1a	0x4134
0x4134	0x2b54	0x1f0c
0x2c0	0x539	0x2c80x2c0
0x4af	0x18e2	0x2c80x4af
0x22300x38d	0x2b1a	0x42fd0x38d
0x22300x2221	0x2b1a	0x42fd0x2221
0x42fd0x38d	0x2b54	0x22420x38d
0x42fd0x2221	0x2b54	0x22420x2221
0x22420x38d	0x1c2c	0x22580x38d
0x22420x2221	0x1c2c	0x22580x2221
0x1706B0x3fd	0x539	0x1713B0x3fd
0x1713B0x3fd	0x18e2	0x171bB0x3fd
0x171bB0x3fd	0x1eaf	0x3ec1B0x3fd
0x63cB0x300	0x1b60	0x644B0x300
0x6c9B0x300	0x1c2c	0x3cd2B0x300
0x22e0B0x10ef0x38d	0x30f6	0x2308B0x10ef0x38d
0x239bB0x10ef0x38d	0x30f6	0x23c3B0x10ef0x38d
0x243bB0x10ef0x38d	0x30f6	0x2463B0x10ef0x38d
0x24f6B0x10ef0x38d	0x30f6	0x251eB0x10ef0x38d
0x932B0x355	0x210d	0x93aB0x355
0x1767B0x428	0x210d	0x176fB0x428
0x7f0B0x333	0x1c82	0x7fcB0x333
0x1d5dB0x333	0x1c82	0x1d68B0x333
0x75cB0x333	0x1b60	0x764B0x333
0x810B0x333	0x1ed4	0x81bB0x333
0x801B0x333	0x1eaf	0x80dB0x333
0x81bB0x333	0x1c82	0x3d42B0x333
0x1e5aB0x333	0x2b04	0x1e68B0x333
0x205a0x1faaB0x3d42B0x333	0x1c2c	0x20710x1faaB0x3d42B0x333
0x17aaB0x443	0x1b60	0x17b2B0x443
0x205a0x1784B0x443	0x1c2c	0x20710x1784B0x443
