0x0	__function_selector__
0x29a	sushi()
0x2b8	token0()
0x2c0	balanceOfPool()
0x2d5	performanceFeeGovernance()
0x2dd	getName()
0x2f2	withdrawOther(address)
0x305	want()
0x30d	chef()
0x315	strategist()
0x31d	uniswap()
0x325	withdraw(uint256)
0x33a	__BaseStrategy_init(address,address,address,address,address)
0x34d	wbtc()
0x355	unpause()
0x35d	pathRewardToToken1(uint256)
0x370	tend()
0x385	guardian()
0x38d	harvest()
0x3a2	performanceFeeStrategist()
0x3aa	version()
0x3b2	pathRewardToToken0(uint256)
0x3c5	governance()
0x3cd	initialize(address,address,address,address,address,address,uint256,uint256[3],address[],address[])
0x3e0	paused()
0x3f5	sushiRouter()
0x3fd	balanceOf()
0x405	setKeeper(address)
0x418	xsushi()
0x420	isTendable()
0x428	pause()
0x430	setPerformanceFeeGovernance(uint256)
0x443	withdrawAll()
0x44b	setGuardian(address)
0x45e	withdrawalFee()
0x466	setController(address)
0x479	setGovernance(address)
0x48c	setWithdrawalFee(uint256)
0x49f	keeper()
0x4a7	MAX_FEE()
0x4af	balanceOfWant()
0x4b7	setStrategist(address)
0x4ca	deposit()
0x4d2	token1()
0x4da	getProtectedTokens()
0x4ef	pid()
0x4f7	setPerformanceFeeStrategist(uint256)
0x50a	controller()
0x539	0x539
0x60d	0x60d
0x739	0x739
0x834	0x834
0x932	0x932
0x1250	0x1250
0x1706	0x1706
0x1767	0x1767
0x1784	0x1784
0x18e2	0x18e2
0x198d	0x198d
0x1b60	0x1b60
0x1b8a	0x1b8a
0x1c2c	0x1c2c
0x1c82	0x1c82
0x1eaf	0x1eaf
0x1ed4	0x1ed4
0x1faa	0x1faa
0x2075	0x2075
0x207b	0x207b
0x210d	0x210d
0x2161	0x2161
0x21cd	0x21cd
0x2221	0x2221
0x2263	0x2263
0x25d6	0x25d6
0x2600	0x2600
0x2659	0x2659
0x2970	0x2970
0x29d9	0x29d9
0x2a49	0x2a49
0x2b04	0x2b04
0x2b1a	0x2b1a
0x2b54	0x2b54
0x2b96	0x2b96
0x2c17	0x2c17
0x2ca3	0x2ca3
0x2ca7	0x2ca7
0x2ced	0x2ced
0x2db7	0x2db7
0x2dca	0x2dca
0x2e07	0x2e07
0x2e6c	0x2e6c
0x2e8b	0x2e8b
0x2e96	0x2e96
0x2f0d	0x2f0d
0x2f66	0x2f66
0x2f82	0x2f82
0x2f9e	0x2f9e
0x300e	0x300e
0x30f6	0x30f6
0x3186	0x3186
0x31a6	0x31a6
0x31be	0x31be
0x31d6	0x31d6
0x3226	0x3226
0x3288	0x3288
0x32e5	0x32e5
0x32fe	0x32fe
0x3356	0x3356
0x3499	0x3499
0x34e1	0x34e1
0x36d5	0x36d5
0x36de	0x36de
0x36f5	0x36f5
0x370e	0x370e
0x371c	0x371c
0x37a3	0x37a3
0x37ca	0x37ca
0x37ea	0x37ea
0x381a	0x381a
0x38a4	()
0x38a4	fallback()
0x3fc0	0x3fc0
