0x0	__function_selector__
0x158	()
0x158	fallback()
0x15d	name()
0x195	approve(address,uint256)
0x1b8	totalSupply()
0x1ca	transferFrom(address,address,uint256)
0x1dd	PERMIT_TYPEHASH()
0x204	decimals()
0x213	DOMAIN_SEPARATOR()
0x21c	increaseAllowance(address,uint256)
0x22f	mint(address,uint256)
0x244	burn(uint256)
0x257	implementation()
0x282	balanceOf(address)
0x2ab	renounceOwnership()
0x2b3	burnFrom(address,uint256)
0x2c6	nonces(address)
0x2e6	initialize()
0x2ee	rescue(address)
0x301	owner()
0x312	symbol()
0x332	decreaseAllowance(address,uint256)
0x345	transfer(address,uint256)
0x358	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0x36b	allowance(address,address)
0x3a4	transferOwnership(address)
0x3cd	0x3cd
0x4ba	0x4ba
0x4f2	0x4f2
0x4ff	0x4ff
0x535	0x535
0x6b8	0x6b8
0x80c	0x80c
0xa1b	0xa1b
0xab3	0xab3
0xbd7	0xbd7
0xe9d	0xe9d
0xff7	0xff7
0x1099	0x1099
0x10fc	0x10fc
0x11ce	0x11ce
0x11e5	0x11e5
0x130d	0x130d
0x1346	0x1346
0x1372	0x1372
0x13a5	0x13a5
0x13ba	0x13ba
0x1440	0x1440
0x1523	0x1523
0x153b	0x153b
0x15bb	0x15bb
