0x0	__function_selector__
0x325	name()
0x3a2	approve(address,uint256)
0x3ef	totalSupply()
0x409	unBlacklist(address)
0x43e	transferFrom(address,address,uint256)
0x481	updateRescuer(address)
0x4b4	removeMinter(address)
0x4e7	PERMIT_TYPEHASH()
0x4ef	decimals()
0x50d	initialize(string,string,string,uint8,address,address,address,address)
0x6f9	masterMinter()
0x72a	DOMAIN_SEPARATOR()
0x732	rescuer()
0x73a	increaseAllowance(address,uint256)
0x773	unpause()
0x77b	mint(address,uint256)
0x7b4	burn(uint256)
0x7d1	configureMinter(address,uint256)
0x80a	updatePauser(address)
0x83d	cancelAuthorization(address,bytes32,uint8,bytes32,bytes32)
0x88b	paused()
0x893	balanceOf(address)
0x8c6	nonces(address)
0x8f9	RECEIVE_WITH_AUTHORIZATION_TYPEHASH()
0x901	pause()
0x909	minterAllowance(address)
0x93c	owner()
0x944	symbol()
0x94c	pauser()
0x954	TRANSFER_WITH_AUTHORIZATION_TYPEHASH()
0x95c	decreaseAllowance(address,uint256)
0x995	transfer(address,uint256)
0x9ce	updateMasterMinter(address)
0xa01	isMinter(address)
0xa34	updateBlacklister(address)
0xa67	rescueERC20(address,address,uint256)
0xaaa	blacklister()
0xab2	permit(address,address,uint256,uint256,uint8,bytes32,bytes32)
0xb10	initializeV2(string)
0xb80	CANCEL_AUTHORIZATION_TYPEHASH()
0xb88	allowance(address,address)
0xbc3	transferWithAuthorization(address,address,uint256,uint256,uint256,bytes32,uint8,bytes32,bytes32)
0xc2f	currency()
0xc37	authorizationState(address,bytes32)
0xc70	receiveWithAuthorization(address,address,uint256,uint256,uint256,bytes32,uint8,bytes32,bytes32)
0xcdc	transferOwnership(address)
0xd0f	blacklist(address)
0xd42	isBlacklisted(address)
0xd75	0xd75
0x2824	0x2824
0x3421	0x3421
0x38d4	0x38d4
0x3a1b	0x3a1b
0x3c46	0x3c46
0x3c8f	0x3c8f
0x3cd6	0x3cd6
0x3d20	0x3d20
0x3f1d	0x3f1d
0x3f79	0x3f79
0x4006	0x4006
0x4221	0x4221
0x4363	0x4363
0x4470	0x4470
0x4521	0x4521
0x45af	0x45af
0x4621	0x4621
0x46f9	0x46f9
0x483e	0x483e
0x4a3b	0x4a3b
0x4c11	0x4c11
0x4c4a	0x4c4a
0x4cc8	0x4cc8
0x4d54	0x4d54
0x5304	()
0x5304	fallback()
