[0x00000000, nil]
[0x00000000, [0x11, nil]]
[0x00000000, [0x61, [0x11, nil]]]
[0x00000000, [0xde, [0x11, nil]]]
[0x00000000, [0x42, nil]]
[0x00000000, [0x61, [0x42, nil]]]
[0x00000000, [0xde, [0x42, nil]]]
