0x0	1
0xd	1
0x1e	1
0x29	1
0x34	1
0x3f	1
0x4a	1
0x55	1
0x60	1
0x64	1
0x70	1
0x7b	1
0x86	1
0x91	1
0x95	1
0xa1	1
0xac	1
0xb7	1
0xc2	1
0xcd	1
0xd1	1
0xdd	1
0xe8	1
0xf3	1
0xfe	1
0x102	1
0x10e	1
0x119	1
0x124	1
0x12f	1
0x13a	1
0x145	1
0x149	1
0x155	1
0x160	1
0x16b	1
0x176	1
0x17a	1
0x186	1
0x191	1
0x19c	1
0x1a7	1
0x1b2	1
0x1b6	1
0x1c2	1
0x1cd	1
0x1d8	1
0x1e3	1
0x1f6	1
0x218	1
0x220	1
0x224	1
0x22d	2
0x243	1
0x24b	1
0x24f	1
0x25e	1
0x263	7
0x270	1
0x278	1
0x27c	1
0x28b	1
0x290	1
0x298	1
0x29c	1
0x2a5	6
0x2b2	1
0x2ba	1
0x2be	1
0x2c7	1
0x2cf	1
0x2d3	1
0x2e2	1
0x2e7	1
0x2ef	1
0x2f3	1
0x2fc	1
0x309	1
0x311	1
0x315	1
0x324	1
0x329	1
0x331	1
0x335	1
0x344	1
0x349	1
0x351	1
0x355	1
0x35e	1
0x366	1
0x36a	1
0x379	1
0x37e	1
0x386	1
0x38a	1
0x393	1
0x39b	1
0x39f	1
0x3a8	1
0x3b0	1
0x3b4	1
0x3bd	1
0x3c5	1
0x3c9	1
0x3d2	1
0x3e1	1
0x3e9	1
0x3ed	1
0x3fc	1
0x401	1
0x409	1
0x40d	1
0x416	1
0x41e	1
0x422	1
0x42b	1
0x433	1
0x437	1
0x440	2
0x44d	1
0x455	1
0x459	1
0x462	1
0x46a	1
0x46e	1
0x477	1
0x47f	1
0x483	1
0x492	1
0x497	1
0x49f	1
0x4a3	1
0x4ac	1
0x4ba	1
0x4bf	1
0x4c7	1
0x4cb	1
0x4da	1
0x4df	1
0x4e7	1
0x4eb	1
0x4fa	1
0x4ff	1
0x507	1
0x50b	1
0x51a	1
0x51f	1
0x527	1
0x52b	1
0x53a	1
0x53f	1
0x547	1
0x54b	1
0x55a	1
0x55f	1
0x567	1
0x56b	1
0x57a	1
0x57f	1
0x587	1
0x58b	1
0x594	1
0x59c	1
0x5a0	1
0x5af	1
0x5b4	1
0x5fa	1
0x602	1
0x615	2
0x623	2
0x637	2
0x640	2
0x648	2
0x64b	1
0x658	1
0x65f	4
0x663	4
0x669	2
0x67a	2
0x682	2
0x688	2
0x690	2
0x695	2
0x6ac	2
0x6bf	2
0x6d7	2
0x6ea	2
0x6fe	2
0x715	2
0x720	2
0x726	4
0x72c	1
0x732	1
0x755	1
0x76c	1
0x780	1
0x789	1
0x796	1
0x7a7	1
0x7e2	1
0x7f3	1
0x7fb	1
0x801	1
0x809	1
0x80e	1
0x825	1
0x838	1
0x850	1
0x859	1
0x89e	1
0x8a7	1
0x908	1
0x912	1
0x919	1
0x924	1
0x931	1
0x949	1
0x960	1
0x96b	1
0x982	1
0x9b7	1
0x9cf	1
0x9e6	1
0x9ef	1
0xa06	1
0xa0f	1
0xa2b	1
0xa49	1
0xa5d	1
0xa61	1
0xa6c	1
0xa75	1
0xa99	1
0xae6	1
0xaea	1
0xaf5	1
0xafe	1
0xb22	1
0xb29	1
0xb40	1
0xb70	1
0xb86	1
0xb8a	1
0xb95	1
0xb9e	1
0xbb6	2
0xbc3	1
0xbcf	1
0xc0c	1
0xc2d	1
0xc49	1
0xc6a	1
0xc6f	1
0xc79	1
0xc90	1
0xc97	1
0xc9f	1
0xca4	1
0xcbb	1
0xcf0	1
0xd04	1
0xd08	1
0xd13	1
0xd1c	1
0xd40	1
0xd76	1
0xd8a	1
0xd8e	1
0xd99	1
0xda2	1
0xdc6	1
0xde1	1
0xdfd	1
0xe1e	1
0xe23	1
0xe2d	1
0xe44	1
0xe76	1
0xe8c	1
0xe90	1
0xe9b	1
0xea4	1
0xec8	1
