0x0	0xc
0x1a	0x2b
0x777	0x7d4
0x1f1a	0x1f28
0x10	0x1a
0xf9	0x105
0x97	0xa3
0x71	0x7d
0xd3	0xdf
0x166	0x172
0x140	0x14c
0x197	0x1a3
0x25da	0x25e8
0x6eb	0x6f7
0x757	0x777
0x1012	0x1032
0x1128	0x1148
0x16da	0x16fb
0x19c4	0x19e4
0x1093	0x109e
0x172d	0x1732
0x1a45	0x1a50
0x1ee0	0x1efa
0x1f09	0x1f10
0x1f2f	0x1f42
0x2922	0x2953
0x1f65	0x1f70
0x1f77	0x1f8e
0x27a5	0x27b1
0x2976	0x29a1
0x1f10	0x1f1a
0x41	0x4c
0x1ec1	0x1ed9
0x2781	0x2794
0x36	0x41
0x2b	0x36
0x4c	0x57
0x57	0x62
0x62	0x6d
0x7d	0x88
0x88	0x93
0xa3	0xae
0xae	0xb9
0xb9	0xc4
0xc4	0xcf
0xdf	0xea
0xea	0xf5
0x105	0x110
0x110	0x11b
0x11b	0x126
0x126	0x131
0x131	0x13c
0x14c	0x157
0x157	0x162
0x172	0x17d
0x17d	0x188
0x188	0x193
0x1a3	0x1ae
0x1ae	0x3b0e
0x16fb	0x172d
0x1efa	0x1f09
0x1d10x1be	0x1db0x1be
0x1d10x1e4	0x1db0x1e4
0x1d10x23c	0x1db0x23c
0x1d10x25e	0x1db0x25e
0x1d10x268	0x1db0x268
0x1d10x2b2	0x1db0x2b2
0x1d10x2e2	0x1db0x2e2
0x1d10x359	0x1db0x359
0x1d10x399	0x1db0x399
0x1d10x3d2	0x1db0x3d2
0x2668B0x26fc	0x2671B0x26fc
0x2654B0x26fc	0x2668B0x26fc
0x268fB0x2cd	0x26abB0x2cd
0x26abB0x2cd	0x26b4B0x2cd
0x11fcB0x354	0x121cB0x354
0x127dB0x354	0x12e2B0x354
0x12e6B0x354	0x12f1B0x354
0x12faB0x354	0x1301B0x354
0x1335B0x354	0x135eB0x354
0x136dB0x354	0x1376B0x354
0x295fB0x354	0x296aB0x354
0x137dB0x354	0x13afB0x354
0x13b6B0x354	0x1408B0x354
0x1301B0x354	0x130cB0x354
0x130cB0x354	0x132eB0x354
0x27bdB0x1f5b	0x27c5B0x1f5b
0x2668B0x270f	0x2671B0x270f
0x2654B0x270f	0x2668B0x270f
0xf40B0x2c5	0xf50B0x2c5
0xf16B0x2c5	0xf40B0x2c5
0xf50B0x2c5	0xf7bB0x2c5
0x27bdB0x4960x461B0x1cc	0x27c5B0x4960x461B0x1cc
0x27bdB0x4960x722B0x276	0x27c5B0x4960x722B0x276
0x190cB0x3e0	0x1988B0x3e0
0x198cB0x3e0	0x1997B0x3e0
0x25f3B0x19a0B0x3e0	0x2601B0x19a0B0x3e0
0x1adaB0x43c	0x1afaB0x43c
0x1b5bB0x43c	0x1b77B0x43c
0x2668B0x26e9B0x454	0x2671B0x26e9B0x454
0x2654B0x26e9B0x454	0x2668B0x26e9B0x454
0x23d2B0x1be	0x23e1B0x1be
0x2a6bB0x23e5B0x1be	0x2a89B0x23e5B0x1be
0x2375B0x1e4	0x2383B0x1e4
0x2a6bB0x2387B0x1e4	0x2a89B0x2387B0x1e4
0x23d2B0x268	0x23e1B0x268
0x2a6bB0x23e5B0x268	0x2a89B0x23e5B0x268
0x2375B0x27b	0x2383B0x27b
0x2a6bB0x2387B0x27b	0x2a89B0x2387B0x27b
0x23d2B0x290	0x23e1B0x290
0x2a6bB0x23e5B0x290	0x2a89B0x23e5B0x290
0xf85B0x2da	0xfa5B0x2da
