0x1fae0x740	0x4571	0	Regular
0x1fae0xbe1	0x4571	0	Regular
0x1957	0x4571	0	Regular
0x3694	0x4571	0	Regular
0x44a9	0x4571	0	Regular
0x43570x39e3	0x4571	0	Regular
0x479e0x740	0x4571	0	Regular
0x479e0xbe1	0x4571	0	Regular
0x4357B0x461d	0x4571	0	Regular
0x4357B0x29500x56b	0x4571	0	Regular
0x4357B0x29500x80b	0x4571	0	Regular
0x4357B0x293a0x56b	0x4571	0	Regular
0x4357B0x293a0x80b	0x4571	0	Regular
0x4357B0x18520x5e5	0x4571	0	Regular
0x4357B0x18520x7a0	0x4571	0	Regular
0x4357B0x18290x5e5	0x4571	0	Regular
0x4357B0x18290x7a0	0x4571	0	Regular
0x4357B0x1e620x740	0x4571	0	Regular
0x4357B0x1e620xbe1	0x4571	0	Regular
0x4357B0x1b81	0x4571	0	Regular
0x4357B0x1ba6	0x4571	0	Regular
0x4357B0x17550x5e5	0x4571	0	Regular
0x4357B0x17550x7a0	0x4571	0	Regular
0x4357B0x1dd00x740	0x4571	0	Regular
0x4357B0x1dd00xbe1	0x4571	0	Regular
0x4357B0x1f800x740	0x4571	0	Regular
0x4357B0x1f800xbe1	0x4571	0	Regular
0x4357B0x29d70x56b	0x4571	0	Regular
0x4357B0x29d70x80b	0x4571	0	Regular
0x4357B0x47db0x740	0x4571	0	Regular
0x4357B0x47db0xbe1	0x4571	0	Regular
