0x3f5
0x428
0x430
0x437
0x4f5
0x4fb
0x560
0x5a8
0x5b0
0x5b8
0x5e2
0x60c
0x67f
0x685
0x6c4
0x752
0x7a4
0x7e5
0x7ed
0x7f5
0x7fc
0x802
0x807
0x831
0x88e
0x8fd
0x903
0x942
0xa0f
0xa39
0xa5f
0xa92
0xa98
0xacb
0xad1
0xafc
0xb01
0xb34
0xb3a
0xb79
0xba3
0xbdf
0xbe5
0xc8b
0xcbe
0xce9
0xcee
0xd36
0xd3d
0xd69
0xd6f
0xd76
0xda1
0xda7
0xdac
0xdd6
0xe15
