0x0	__function_selector__
0x3d0	emergencyUnstake(uint256)
0x3fa	setDelegate(address,bytes32,address)
0x43d	name()
0x4c7	approve(address,uint256)
0x514	getAmountOfAssetHeld()
0x53b	governanceShareVote(uint256)
0x565	totalSupply()
0x57a	transferFrom(address,address,uint256)
0x5bd	defaultDecayPeriodVote(uint256)
0x5e7	unstake(uint256)
0x5e7	adminUnstake(uint256)
0x611	decimals()
0x63c	getNav()
0x651	increaseAllowance(address,uint256)
0x68a	mandate()
0x69f	setFactoryGovernanceAddress(address)
0x6d2	getReward()
0x6e7	pauseContract()
0x6fc	withdrawFees()
0x711	initialize(string,string,address,address,address,uint256,uint256,uint256)
0x80c	setxTokenManager(address)
0x83f	withdrawNativeToken()
0x854	paused()
0x869	setExchangeGovernanceAddress(address)
0x89c	feeDivisors()
0x8cf	poolFeeVote(address,uint256)
0x908	getRewardExternal()
0x91d	balanceOf(address)
0x950	renounceOwnership()
0x965	getStakedBalance()
0x97a	rebalance()
0x98f	owner()
0x9c0	adminActiveTimestamp()
0x9d5	symbol()
0x9ea	referralShareVote(uint256)
0xa14	lastLockedBlock(address)
0xa47	mint(uint256)
0xa64	poolSlippageFeeVote(address,uint256)
0xa9d	decreaseAllowance(address,uint256)
0xad6	leftoverShareVote(uint256,uint256)
0xb06	transfer(address,uint256)
0xb3f	unpauseContract()
0xb54	mintWithToken(uint256)
0xb7e	approveInch(address)
0xbb1	poolDecayPeriodVote(address,uint256)
0xbea	getWithdrawableFees()
0xc66	setGovernanceRewardsAddress(address)
0xc99	defaultFeeVote(uint256)
0xcc3	calculateMintAmount(uint256,uint256)
0xcf3	getBufferBalance()
0xd08	allowance(address,address)
0xd43	burn(uint256,bool,uint256)
0xd7b	setFeeDivisors(uint256,uint256,uint256)
0xdb1	defaultSlippageFeeVote(uint256)
0xddb	rebalanceExternal()
0xdf0	transferOwnership(address)
0xe23	withdrawableOneInchFees()
0x100b	0x100b
0x10c0	0x10c0
0x1217	0x1217
0x14a1	0x14a1
0x151b	0x151b
0x16ac	0x16ac
0x1794	0x1794
0x1c82	0x1c82
0x20a0	0x20a0
0x211d	0x211d
0x2215	0x2215
0x222a	0x222a
0x2af2	0x2af2
0x2fca	0x2fca
0x3019	0x3019
0x34ef	0x34ef
0x3642	0x3642
0x36a3	0x36a3
0x36f1	0x36f1
0x36f5	0x36f5
0x3869	0x3869
0x386f	0x386f
0x39b7	0x39b7
0x3a09	0x3a09
0x3a0f	0x3a0f
0x3ab0	0x3ab0
0x3ba9	0x3ba9
0x3c81	0x3c81
0x3e52	0x3e52
0x3e72	0x3e72
0x3e8a	0x3e8a
0x3ecc	0x3ecc
0x3eeb	0x3eeb
0x3f82	0x3f82
0x4017	0x4017
0x4077	0x4077
0x4090	0x4090
0x41a3	0x41a3
0x41fc	0x41fc
0x4346	0x4346
0x44af	0x44af
0x4667	0x4667
0x4818	0x4818
0x4851	0x4851
0x48cf	0x48cf
0x48ed	0x48ed
0x495b	0x495b
0x5db8	()
0x5db8	fallback()
