0x1e3
0x2a9
0x300
0x341
0x370
0x39d
0x3c8
0x431
0x45c
0x49d
0x4e6
0x511
0x574
0x5b7
0x60e
0x653
0x67e
0x6cb
0x722
0x74d
0x77e
0x7f3
0x81e
0x84b
0x8c8
0x90f
0x93c
0x967
0xa94
0xac1
0xb18
0xb43
0xb6e
0xbb3
0xbe0
0xc23
0xc50
