0x0	5036
0x12	6
0x38	6
0x6c	6
0x82	6
0x9d	6
0x11e	6
0x134	6
0x14f	6
0x16	69
0xc0	41
0x3c	116
0x70	47
0x86	50
0xa1	54
0xd0	51
0xb6	26
0xfe	67
0x122	47
0x138	50
0x153	54
0x182	51
0x168	26
0x1b0	96
0x1da	44
0x1f0	5374
0x2d7	354
0xe5	66
0x172	41
0x197	66
0x23bB0x1b0	343
0x27eB0x1b0	5038
0x2aeB0x1b0	25
0x291B0x1b0	26
0x26dB0x1b0	5041
0x28eB0x1b0	9
0x29bB0x1b0	5044
0x2cbB0x2aeB0x1b0	5023
0x2c1B0x2aeB0x1b0	26
0x23bB0x1da	343
0x27eB0x1da	5038
0x2aeB0x1da	25
0x291B0x1da	26
0x26dB0x1da	5041
0x28eB0x1da	9
0x29bB0x1da	5044
0x2cbB0x2aeB0x1da	5023
0x2c1B0x2aeB0x1da	26
0x2e90B0x1b0	14
0x2eb3B0x2aeB0x1b0	14
0x2e90B0x1da	14
0x2eb3B0x2aeB0x1da	14
0x2c0B0x2aeB0x1b0	1
0x2c0B0x2aeB0x1da	1
