0x0	__function_selector__
0x3fd	()
0x3fd	fallback()
0x402	supportsInterface(bytes4)
0x447	transferFromBulk(address,address,uint256[])
0x460	name()
0x479	getApproved(uint256)
0x4a9	approve(address,uint256)
0x4c0	adminSetMetadataBulkByIndex(string,uint256,uint256,uint256)
0x4d7	registerDomainInGroupBulk(uint256,uint256,uint256,uint256,uint256,address,uint256,address)
0x4ee	numDomainGroups()
0x508	totalSupply()
0x512	transferFrom(address,address,uint256)
0x529	setDomainRoyaltyAmount(uint256,uint256)
0x540	updateDomainGroup(uint256,string)
0x557	tokenOfOwnerByIndex(address,uint256)
0x56e	registerDomainAndSend(uint256,string,address,string,uint256,bool,address)
0x585	records(uint256)
0x64d	parentRegistrar()
0x662	zNSHub()
0x677	unpause()
0x681	setDomainMetadataUri(uint256,string)
0x698	0x41f43434
0x6ae	safeTransferFrom(address,address,uint256)
0x6c5	tokenByIndex(uint256)
0x6dc	beacon()
0x6f1	paused()
0x6fd	domainMetadataLockedBy(uint256)
0x72d	ownerOf(uint256)
0x744	baseURI()
0x74e	balanceOf(address)
0x765	renounceOwnership()
0x76f	domainRoyaltyAmount(uint256)
0x796	adminSetMetadataUri(uint256,string)
0x7ad	domainController(uint256)
0x7dd	adminSetMetadataBulk(string,uint256[],uint256)
0x7f4	pause()
0x7fe	createDomainGroup(string)
0x815	owner()
0x81f	domainExists(uint256)
0x836	registerDomainAndSendBulk(uint256,uint256,uint256,uint256,address,string,uint256,bool)
0x84d	symbol()
0x857	lockDomainMetadata(uint256,bool)
0x86e	minterOf(uint256)
0x89b	setApprovalForAll(address,bool)
0x8b2	addController(address)
0x8c9	registerDomain(uint256,string,address,string,uint256,bool)
0x8e0	isController(address)
0x910	safeTransferFrom(address,address,uint256,bytes)
0x927	isDomainMetadataLocked(uint256)
0x93e	registerSubdomainContract(uint256,string,address,string,uint256,bool,address)
0x955	tokenURI(uint256)
0x96c	parentOf(uint256)
0x983	setAndLockDomainMetadata(uint256,string)
0x99a	adminTransfer(address,address,uint256)
0x9b1	controllers(address)
0x9d8	isApprovedForAll(address,address)
0xa17	setZNSHub(address)
0xa2e	adminBurnToken(uint256)
0xa45	transferOwnership(address)
0xa5c	removeController(address)
0xa73	domainGroups(uint256)
0xa8a	rootDomainId()
0xa95	initialize(address,uint256,string,string,address)
0xaac	0xaac
0xae4	0xae4
0xb31	0xb31
0xbcb	0xbcb
0xc5b	0xc5b
0xc76	0xc76
0xd1c	0xd1c
0xdcd	0xdcd
0xde0	0xde0
0xe1c	0xe1c
0xed4	0xed4
0xfe2	0xfe2
0x100f	0x100f
0x1058	0x1058
0x1098	0x1098
0x10d9	0x10d9
0x10f6	0x10f6
0x110e	0x110e
0x11bd	0x11bd
0x11ce	0x11ce
0x12dc	0x12dc
0x1310	0x1310
0x139e	0x139e
0x14c5	0x14c5
0x1537	0x1537
0x1544	0x1544
0x15dd	0x15dd
0x15ee	0x15ee
0x1607	0x1607
0x16fe	0x16fe
0x1725	0x1725
0x175e	0x175e
0x177b	0x177b
0x19d2	0x19d2
0x1ac1	0x1ac1
0x1b10	0x1b10
0x1e43	0x1e43
0x1eea	0x1eea
0x2075	0x2075
0x2169	0x2169
0x21f8	0x21f8
0x2207	0x2207
0x22b3	0x22b3
0x23ce	0x23ce
0x250b	0x250b
0x25f9	0x25f9
0x26a9	0x26a9
0x28bf	0x28bf
0x28ca	0x28ca
0x28fe	0x28fe
0x290c	0x290c
0x2921	0x2921
0x29a5	0x29a5
0x2a3a	0x2a3a
0x2a5a	0x2a5a
0x2a73	0x2a73
0x2a8c	0x2a8c
0x2b0a	0x2b0a
0x2bd4	0x2bd4
0x2d22	0x2d22
0x2f7e	0x2f7e
0x3072	0x3072
0x3116	0x3116
0x31b4	0x31b4
0x327f	0x327f
0x32aa	0x32aa
0x34f1	0x34f1
0x3561	0x3561
0x360d	0x360d
0x37fa	0x37fa
0x392d	0x392d
0x3996	0x3996
0x39a4	0x39a4
0x3ae2	0x3ae2
0x3b5d	0x3b5d
0x3bd6	0x3bd6
0x3c5c	0x3c5c
0x3d25	0x3d25
0x3d33	0x3d33
0x3d4b	0x3d4b
0x3d5c	0x3d5c
0x3e61	0x3e61
0x3f79	0x3f79
0x3ffa	0x3ffa
0x404c	0x404c
0x40f7	0x40f7
0x4256	0x4256
0x42f3	0x42f3
0x432d	0x432d
0x4344	0x4344
0x435b	0x435b
0x437b	0x437b
0x442e	0x442e
0x445d	0x445d
0x448b	0x448b
0x44a0	0x44a0
0x44ba	0x44ba
0x44ff	0x44ff
0x4532	0x4532
0x458f	0x458f
0x4609	0x4609
0x4681	0x4681
0x46ea	0x46ea
0x4734	0x4734
0x4743	0x4743
0x4802	0x4802
0x4901	0x4901
0x4939	0x4939
0x49c4	0x49c4
0x49f7	0x49f7
0x4a2a	0x4a2a
0x4ad3	0x4ad3
0x4b8e	0x4b8e
0x4bd2	0x4bd2
0x4c98	0x4c98
0x4cb4	0x4cb4
0x4cf0	0x4cf0
0x4d25	0x4d25
0x4d40	0x4d40
0x4d73	0x4d73
0x4dc4	0x4dc4
0x4de2	0x4de2
0x4e83	0x4e83
0x4e91	0x4e91
0x4eac	0x4eac
0x4eec	0x4eec
0x4f3a	0x4f3a
0x4f70	0x4f70
0x4f87	0x4f87
0x5067	0x5067
0x50a6	0x50a6
