0x0	__function_selector__
0xd4	name()
0xf2	approve(address,uint256)
0x122	totalSupply()
0x140	initToken(uint256,address,address)
0x15c	transferFrom(address,address,uint256)
0x18c	decimals()
0x1aa	increaseAllowance(address,uint256)
0x1da	balanceOf(address)
0x20a	burnByDAO(address,uint256)
0x226	symbol()
0x244	decreaseAllowance(address,uint256)
0x274	transfer(address,uint256)
0x2a4	allowance(address,address)
0x339	0x339
0x65f	0x65f
0x8c0	0x8c0
0x947	0x947
0x94f	0x94f
0xc63	0xc63
0x10a4	0x10a4
0x10b9	0x10b9
0x10ce	0x10ce
0x10f7	0x10f7
0x1133	0x1133
0x1182	0x1182
0x11be	0x11be
0x143a	0x143a
0x1455	0x1455
0x1477	0x1477
0x1497	0x1497
0x14b7	0x14b7
0x14d7	0x14d7
0x14f7	0x14f7
0x1517	0x1517
0x1537	0x1537
0x1557	0x1557
0x1577	0x1577
0x1597	0x1597
0x15b7	0x15b7
0x15d7	0x15d7
0x15f7	0x15f7
0x1617	0x1617
0x1632	0x1632
0x1658	0x1658
0x1669	0x1669
0x16bf	0x16bf
0x16f3	0x16f3
0x1731	0x1731
0x1748	0x1748
0x1b72	0x1b72
0x1b89	0x1b89
0x1bf5	()
0x1bf5	fallback()
