0x1603	4	0x6d9	1
0x1603	4	0xaba	1
0x1603	4	0x2bd4	1
0x1603	4	0x2c05	1
0x1640	5	0x236c	2
0x19b3	3	0x7b0	1
0x19b3	3	0xa6d	1
0x19b3	3	0x12f0	1
0x1f85	71	0xac3	17
0x2001	27	0x29b7	8
0x2104	3	0xc3e	1
0x2104	3	0xfeb	1
0x2104	3	0x1163	1
0x2407	3	0xeb6	1
0x2407	3	0x17bc	1
0x2407	3	0x1944	1
0x2a08	13	0x1672	5
0x2d00	7	0x2104	3
0x2d00	7	0x2407	3
0x2d59	9	0x213a	3
0x2d59	9	0x243d	3
0x2e13	29	0x2aa4	11
0x328c	6	0x2392	2
0x328c	6	0x23a0	2
0x3a67	33	0x3c59	6
0x3a88	36	0x3c65	6
0x3adc	5	0x3e1c	2
0x3b30	122	0x3f1c	48
0x3b3b	5	0x3c0	1
0x3b3b	5	0x611	1
0x3b3b	5	0x6ca	1
0x3b3b	5	0x901	1
0x3b3b	5	0x936	1
0x3c46	6	0x402	1
0x3c46	6	0x598	1
0x3c46	6	0x67b	1
0x3c46	6	0x7ef	1
0x3c46	6	0x80f	1
0x3c46	6	0x8ac	1
0x3eec	5	0x444	1
0x3eec	5	0x550	1
0x3eec	5	0x73e	1
0x3eec	5	0x82f	1
0x3eec	5	0x88c	1
0x4151	150	0x487c	67
0x4b6c	8	0x2123	3
0x4b6c	8	0x2426	3
0x4bdc	7	0xc27	1
0x4bdc	7	0xe9f	1
0x4bdc	7	0xf22	1
0x4bdc	7	0x1199	1
0x4bdc	7	0x16f3	1
0x4bdc	7	0x1a73	1
0x4bdc	7	0x1b08	1
0x4cd8	268	0x4273	79
