0x0	__function_selector__
0x350	()
0x350	fallback()
0x37e	getBorrowAmountForDeposit(uint256,uint256,address)
0x3b4	assetBalanceOf(address)
0x3d4	name()
0x3f6	approve(address,uint256)
0x423	supplyInterestRate()
0x438	totalSupplyInterestRate(uint256)
0x458	marginTrade(bytes32,uint256,uint256,uint256,address,address,bytes)
0x479	totalSupply()
0x48e	initialPrice()
0x4a3	baseRate()
0x4b8	totalAssetBorrow()
0x4cd	transferFrom(address,address,uint256)
0x4ed	updateSettings(address,bytes)
0x50f	borrow(bytes32,uint256,uint256,uint256,address,address,address,bytes)
0x522	decimals()
0x544	loanParamsIds(uint256)
0x564	rateMultiplier()
0x579	marginTradeWithGasToken(bytes32,uint256,uint256,uint256,address,address,address,bytes)
0x58c	mint(address,uint256)
0x5ac	tokenHolder()
0x5ce	avgBorrowInterestRate()
0x5e3	wethToken()
0x605	profitOf(address)
0x625	kinkLevel()
0x63a	marketLiquidity()
0x64f	getDepositAmountForBorrow(uint256,uint256,address)
0x66f	decreaseApproval(address,uint256)
0x68f	getEstimatedMarginDetails(uint256,uint256,uint256,address)
0x6be	balanceOf(address)
0x6de	loanTokenAddress()
0x6f3	checkpointSupply()
0x708	lowUtilRateMultiplier()
0x71d	tokenPrice()
0x732	getMaxEscrowAmount(uint256)
0x752	borrowInterestRate()
0x767	borrowWithGasToken(bytes32,uint256,uint256,uint256,address,address,address,address,bytes)
0x77a	owner()
0x78f	isOwner()
0x7a4	totalAssetSupply()
0x7b9	symbol()
0x7ce	bZxContract()
0x7e3	burn(address,uint256)
0x803	transfer(address,uint256)
0x823	nextBorrowInterestRate(uint256)
0x843	targetLevel()
0x858	flashBorrow(uint256,address,address,string,bytes)
0x86b	gasToken()
0x880	nextSupplyInterestRate(uint256)
0x8a0	increaseApproval(address,uint256)
0x8c0	lowUtilBaseRate()
0x8d5	allowance(address,address)
0x8f5	checkpointPrice(address)
0x915	maxScaleRate()
0x92a	transferOwnership(address)
0x94a	VERSION()
0x95f	0x95f
0xaa1	0xaa1
0xade	0xade
0xae3	0xae3
0xb6e	0xb6e
0xbd9	0xbd9
0xbeb	0xbeb
0xbee	0xbee
0xc79	0xc79
0x11e5	0x11e5
0x120f	0x120f
0x12b6	0x12b6
0x12e7	0x12e7
0x143c	0x143c
0x1603	0x1603
0x1640	0x1640
0x1694	0x1694
0x197e	0x197e
0x198d	0x198d
0x19b3	0x19b3
0x19f9	0x19f9
0x1da4	0x1da4
0x1db7	0x1db7
0x1e9a	0x1e9a
0x1f4d	0x1f4d
0x1f85	0x1f85
0x1fbf	0x1fbf
0x2001	0x2001
0x2033	0x2033
0x2779	0x2779
0x27ac	0x27ac
0x280f	0x280f
0x2834	0x2834
0x2a08	0x2a08
0x2ade	0x2ade
0x2b0d	0x2b0d
0x2b4e	0x2b4e
0x2ca0	0x2ca0
0x2d00	0x2d00
0x2d59	0x2d59
0x2e13	0x2e13
0x2ed7	0x2ed7
0x3024	0x3024
0x3260	0x3260
0x328c	0x328c
0x3342	0x3342
0x336d	0x336d
0x348e	0x348e
0x34d4	0x34d4
0x35a3	0x35a3
0x35e9	0x35e9
0x370e	0x370e
0x3a2b	0x3a2b
0x3a49	0x3a49
0x3a67	0x3a67
0x3a72	0x3a72
0x3a7d	0x3a7d
0x3a88	0x3a88
0x3a93	0x3a93
0x3adc	0x3adc
0x3b30	0x3b30
0x3b3b	0x3b3b
0x3b59	0x3b59
0x3b77	0x3b77
0x3bb1	0x3bb1
0x3bfe	0x3bfe
0x3c46	0x3c46
0x3c76	0x3c76
0x3c94	0x3c94
0x3d70	0x3d70
0x3e38	0x3e38
0x3eec	0x3eec
0x3f0a	0x3f0a
0x3f28	0x3f28
0x3fd6	0x3fd6
0x4006	0x4006
0x4049	0x4049
0x40aa	0x40aa
0x4151	0x4151
0x4160	0x4160
0x4209	0x4209
0x4212	0x4212
0x4223	0x4223
0x422c	0x422c
0x423d	0x423d
0x4249	0x4249
0x4268	0x4268
0x42cf	0x42cf
0x47c7	0x47c7
0x47f6	0x47f6
0x481c	0x481c
0x4838	0x4838
0x4855	0x4855
0x4862	0x4862
0x486e	0x486e
0x487c	0x487c
0x4897	0x4897
0x4919	0x4919
0x4939	0x4939
0x4954	0x4954
0x4962	0x4962
0x4970	0x4970
0x4a2d	0x4a2d
0x4a3e	0x4a3e
0x4a4c	0x4a4c
0x4a5c	0x4a5c
0x4a6c	0x4a6c
0x4a7c	0x4a7c
0x4a9c	0x4a9c
0x4aac	0x4aac
0x4acc	0x4acc
0x4adc	0x4adc
0x4aec	0x4aec
0x4afc	0x4afc
0x4b1c	0x4b1c
0x4b2c	0x4b2c
0x4b3c	0x4b3c
0x4b4c	0x4b4c
0x4b5c	0x4b5c
0x4b6c	0x4b6c
0x4b7c	0x4b7c
0x4b9c	0x4b9c
0x4bac	0x4bac
0x4bbc	0x4bbc
0x4bcc	0x4bcc
0x4bdc	0x4bdc
0x4bec	0x4bec
0x4bfc	0x4bfc
0x4c0c	0x4c0c
0x4c1c	0x4c1c
0x4c2c	0x4c2c
0x4c4a	0x4c4a
0x4c65	0x4c65
0x4cce	0x4cce
0x4cd8	0x4cd8
0x4ce1	0x4ce1
0x4cec	0x4cec
0x4d10	0x4d10
0x4d1b	0x4d1b
0x4d27	0x4d27
0x4d53	0x4d53
0x4d5e	0x4d5e
0x4d69	0x4d69
0x4d74	0x4d74
0x4d95	0x4d95
0x4da9	0x4da9
0x4db2	0x4db2
