0x1dc1	3	0x18f	1
0x1dc1	3	0x1e5	1
0x1dc1	3	0xef7	1
0x2653	4	0x2703	1
0x2653	4	0x273f	1
0x2653	4	0x276c	1
0x2653	4	0x27bf	1
0x26a6	7	0x22f7	3
0x2783	5	0xa7f	1
0x2783	5	0xdc0	1
0x2783	5	0x10e8	1
0x2783	5	0x1706	1
0x2783	5	0x185c	1
0x27e8	14	0x288f	5
0x27e8	14	0x28e1	5
0x2806	6	0x290a	1
0x2806	6	0x291f	1
0x2806	6	0x292c	1
0x2806	6	0x2939	1
0x2806	6	0x2946	1
0x2806	6	0x2953	1
0x2815	11	0x28f6	5
0x288f	5	0xa1a	1
0x288f	5	0xd5a	1
0x288f	5	0x103e	1
0x288f	5	0x1669	1
0x288f	5	0x17e1	1
0x29be	4	0x8b5	1
0x29be	4	0xabd	1
0x29be	4	0x1121	1
0x29be	4	0x1190	1
0x2a9c	18	0x25fe	6
0x2acd	19	0x25e4	6
0x2acd	19	0x25f4	6
0x2ba0	35	0x25d6	6
0x2c5a	16	0x2806	6
0x2c96	182	0x2ba0	35
0x2c96	182	0x2bab	35
0x2cb6	4	0x2b27	1
0x2cb6	4	0x2b32	1
0x2cb6	4	0x2bd4	1
0x2cb6	4	0x2bdf	1
